timestamp,bluetooth_le-CE:C9:CF:DE:90:5A-Temperature-1
1636221569979,28.205795288085938
1636221570069,28.16864776611328
1636221570159,28.18722152709961
1636221570250,28.205795288085938
1636221570385,28.205795288085938
1636221570474,28.242942810058594
1636221570565,28.242942810058594
1636221570654,28.205795288085938
1636221570789,28.205795288085938
1636221570879,28.224369049072266
1636221570969,28.18722152709961
1636221571104,28.224369049072266
1636221571194,28.18722152709961
1636221571284,28.242942810058594
1636221571374,28.261516571044922
1636221571510,28.224369049072266
1636221571599,28.18722152709961
1636221571689,28.224369049072266
1636221571779,28.205795288085938
1636221571914,28.261516571044922
1636221572004,28.261516571044922
1636221572094,28.242942810058594
1636221572229,28.18722152709961
1636221572319,28.224369049072266
1636221572409,28.242942810058594
1636221572545,28.224369049072266
1636221572590,28.224369049072266
1636221572725,28.224369049072266
1636221572815,28.205795288085938
1636221572904,28.18722152709961
1636221573040,28.224369049072266
1636221573130,28.224369049072266
1636221573219,28.205795288085938
1636221573310,28.224369049072266
1636221573445,28.242942810058594
1636221573534,28.205795288085938
1636221573625,28.242942810058594
1636221573760,28.205795288085938
1636221573850,28.224369049072266
1636221573939,28.242942810058594
1636221574029,28.224369049072266
1636221574165,28.224369049072266
1636221574254,28.205795288085938
1636221574345,28.242942810058594
1636221574434,28.242942810058594
1636221574569,28.224369049072266
1636221574659,28.224369049072266
1636221574749,28.205795288085938
1636221574839,28.242942810058594
1636221574974,28.224369049072266
1636221575064,28.242942810058594
1636221575154,28.261516571044922
1636221575244,28.242942810058594
1636221575379,28.261516571044922
1636221575469,28.224369049072266
1636221575559,28.261516571044922
1636221575694,28.261516571044922
1636221575784,28.224369049072266
1636221575875,28.224369049072266
1636221575965,28.242942810058594
1636221576099,28.242942810058594
1636221576189,28.261516571044922
1636221576279,28.298664093017578
1636221576369,28.224369049072266
1636221576504,28.224369049072266
1636221576594,28.242942810058594
1636221576684,28.18722152709961
1636221576819,28.242942810058594
1636221576910,28.224369049072266
1636221576999,28.205795288085938
1636221577090,28.205795288085938
1636221577224,28.224369049072266
1636221577316,28.242942810058594
1636221577404,28.205795288085938
1636221577494,28.18722152709961
1636221577629,28.224369049072266
1636221577764,28.242942810058594
1636221577809,28.224369049072266
1636221577899,28.242942810058594
1636221578079,28.261516571044922
1636221578124,28.224369049072266
1636221578217,28.205795288085938
1636221578349,28.224369049072266
1636221578439,28.261516571044922
1636221578530,28.224369049072266
1636221578619,28.205795288085938
1636221578754,28.261516571044922
1636221578844,28.224369049072266
1636221578934,28.242942810058594
1636221579069,28.205795288085938
1636221579159,28.224369049072266
1636221579249,28.224369049072266
1636221579340,28.18722152709961
1636221579519,28.205795288085938
1636221579564,28.224369049072266
1636221579654,28.18722152709961
1636221579745,28.205795288085938
1636221579879,28.242942810058594
1636221579970,28.205795288085938
1636221580059,28.261516571044922
1636221580149,28.242942810058594
1636221580284,28.224369049072266
1636221580374,28.242942810058594
1636221580464,28.242942810058594
1636221580599,28.261516571044922
1636221580690,28.224369049072266
1636221580779,28.242942810058594
1636221580870,28.224369049072266
1636221581004,28.242942810058594
1636221581094,28.242942810058594
1636221581185,28.261516571044922
1636221581275,28.242942810058594
1636221581410,28.261516571044922
1636221581499,28.242942810058594
1636221581589,28.261516571044922
1636221581724,28.224369049072266
1636221581814,28.205795288085938
1636221581904,28.205795288085938
1636221581994,28.261516571044922
1636221582084,28.205795288085938
1636221582219,28.242942810058594
1636221582310,28.242942810058594
1636221582399,28.28009033203125
1636221582534,28.224369049072266
1636221582624,28.205795288085938
1636221582714,28.242942810058594
1636221582804,28.242942810058594
1636221582939,28.242942810058594
1636221583029,28.261516571044922
1636221583119,28.224369049072266
1636221583255,28.242942810058594
1636221583344,28.242942810058594
1636221583434,28.224369049072266
1636221583525,28.242942810058594
1636221583659,28.261516571044922
1636221583749,28.242942810058594
1636221583840,28.261516571044922
1636221583929,28.242942810058594
1636221584064,28.224369049072266
1636221584154,28.224369049072266
1636221584245,28.242942810058594
1636221584334,28.242942810058594
1636221584470,28.242942810058594
1636221584559,28.205795288085938
1636221584649,28.242942810058594
1636221584784,28.224369049072266
1636221584874,28.242942810058594
1636221584964,28.261516571044922
1636221585054,28.242942810058594
1636221585189,28.224369049072266
1636221585279,28.261516571044922
1636221585369,28.261516571044922
1636221585459,28.242942810058594
1636221585594,28.261516571044922
1636221585685,28.242942810058594
1636221585776,28.261516571044922
1636221585909,28.261516571044922
1636221585999,28.261516571044922
1636221586089,28.242942810058594
1636221586226,28.224369049072266
1636221586269,28.224369049072266
1636221586404,28.28009033203125
1636221586494,28.261516571044922
1636221586584,28.242942810058594
1636221586719,28.28009033203125
1636221586854,28.242942810058594
1636221586899,28.224369049072266
1636221586990,28.242942810058594
1636221587124,28.224369049072266
1636221587214,28.224369049072266
1636221587304,28.261516571044922
1636221587439,28.224369049072266
1636221587529,28.224369049072266
1636221587619,28.205795288085938
1636221587710,28.205795288085938
1636221587844,28.242942810058594
1636221587934,28.242942810058594
1636221588024,28.242942810058594
1636221588115,28.261516571044922
1636221588249,28.224369049072266
1636221588339,28.205795288085938
1636221588429,28.242942810058594
1636221588519,28.28009033203125
1636221588654,28.242942810058594
1636221588744,28.224369049072266
1636221588834,28.261516571044922
1636221588969,28.224369049072266
1636221589059,28.242942810058594
1636221589149,28.205795288085938
1636221589239,28.205795288085938
1636221589374,28.205795288085938
1636221589465,28.242942810058594
1636221589554,28.224369049072266
1636221589644,28.205795288085938
1636221589779,28.242942810058594
1636221589870,28.28009033203125
1636221589959,28.205795288085938
1636221590094,28.261516571044922
1636221590184,28.205795288085938
1636221590274,28.242942810058594
1636221590364,28.205795288085938
1636221590499,28.242942810058594
1636221590589,28.28009033203125
1636221590679,28.242942810058594
1636221590769,28.28009033203125
1636221590905,28.242942810058594
1636221590994,28.261516571044922
1636221591085,28.28009033203125
1636221591220,28.205795288085938
1636221591309,28.242942810058594
1636221591399,28.261516571044922
1636221591490,28.242942810058594
1636221591624,28.242942810058594
1636221591716,28.261516571044922
1636221591804,28.224369049072266
1636221591894,28.242942810058594
1636221592029,28.224369049072266
1636221592119,28.224369049072266
1636221592209,28.205795288085938
1636221592389,28.261516571044922
1636221592435,28.242942810058594
1636221592524,28.242942810058594
1636221592614,28.224369049072266
1636221592749,28.224369049072266
1636221592839,28.28009033203125
1636221592929,28.242942810058594
1636221593023,28.242942810058594
1636221593154,28.242942810058594
1636221593244,28.261516571044922
1636221593335,28.242942810058594
1636221593425,28.261516571044922
1636221593560,28.242942810058594
1636221593649,28.18722152709961
1636221593739,28.242942810058594
1636221593829,28.205795288085938
1636221593964,28.261516571044922
1636221594054,28.205795288085938
1636221594144,28.242942810058594
1636221594279,28.205795288085938
1636221594369,28.242942810058594
1636221594459,28.242942810058594
1636221594595,28.224369049072266
1636221594684,28.205795288085938
1636221594774,28.242942810058594
1636221594864,28.242942810058594
1636221594999,28.224369049072266
1636221595089,28.224369049072266
1636221595179,28.242942810058594
1636221595269,28.242942810058594
1636221595404,28.224369049072266
1636221595494,28.242942810058594
1636221595587,28.242942810058594
1636221595674,28.242942810058594
1636221595810,28.261516571044922
1636221595899,28.205795288085938
1636221595989,28.242942810058594
1636221596079,28.205795288085938
1636221596214,28.242942810058594
1636221596304,28.205795288085938
1636221596394,28.224369049072266
1636221596530,28.224369049072266
1636221596619,28.224369049072266
1636221596709,28.224369049072266
1636221596800,28.224369049072266
1636221596935,28.205795288085938
1636221597024,28.224369049072266
1636221597115,28.261516571044922
1636221597204,28.224369049072266
1636221597340,28.224369049072266
1636221597429,28.224369049072266
1636221597519,28.242942810058594
1636221597654,28.224369049072266
1636221597744,28.224369049072266
1636221597834,28.261516571044922
1636221597924,28.224369049072266
1636221598015,28.205795288085938
1636221598149,28.18722152709961
1636221598239,28.205795288085938
1636221598329,28.261516571044922
1636221598464,28.224369049072266
1636221598554,28.261516571044922
1636221598644,28.224369049072266
1636221598734,28.224369049072266
1636221598869,28.224369049072266
1636221598959,28.224369049072266
1636221599049,28.18722152709961
1636221599139,28.18722152709961
1636221599274,28.224369049072266
1636221599367,28.242942810058594
1636221599455,28.224369049072266
1636221599589,28.205795288085938
1636221599679,28.224369049072266
1636221599769,28.224369049072266
1636221599904,28.205795288085938
1636221599994,28.205795288085938
1636221600084,28.224369049072266
1636221600176,28.205795288085938
1636221600264,28.205795288085938
1636221600399,28.205795288085938
1636221600490,28.205795288085938
1636221600580,28.205795288085938
1636221600715,28.261516571044922
1636221600850,28.205795288085938
1636221600894,28.242942810058594
1636221600985,28.205795288085938
1636221601120,28.205795288085938
1636221601210,28.205795288085938
1636221601300,28.242942810058594
1636221601390,28.224369049072266
1636221601524,28.205795288085938
1636221601614,28.205795288085938
1636221601705,28.224369049072266
1636221601840,28.205795288085938
1636221601929,28.224369049072266
1636221602020,28.242942810058594
1636221602110,28.28009033203125
1636221602245,28.224369049072266
1636221602334,28.205795288085938
1636221602425,28.18722152709961
1636221602515,28.224369049072266
1636221602649,28.224369049072266
1636221602739,28.224369049072266
1636221602830,28.205795288085938
1636221602920,28.224369049072266
1636221603054,28.224369049072266
1636221603145,28.18722152709961
1636221603234,28.242942810058594
1636221603370,28.16864776611328
1636221603460,28.18722152709961
1636221603549,28.18722152709961
1636221603639,28.150074005126953
1636221603774,28.205795288085938
1636221603865,28.205795288085938
1636221603954,28.16864776611328
1636221604045,28.16864776611328
1636221604179,28.18722152709961
1636221604270,28.18722152709961
1636221604359,28.16864776611328
1636221604494,28.18722152709961
1636221604585,28.18722152709961
1636221604674,28.18722152709961
1636221604764,28.18722152709961
1636221604899,28.18722152709961
1636221604989,28.205795288085938
1636221605079,28.16864776611328
1636221605169,28.16864776611328
1636221605304,28.205795288085938
1636221605395,28.205795288085938
1636221605485,28.18722152709961
1636221605575,28.224369049072266
1636221605710,28.18722152709961
1636221605800,28.16864776611328
1636221605889,28.224369049072266
1636221606026,28.18722152709961
1636221606115,28.205795288085938
1636221606204,28.224369049072266
1636221606295,28.16864776611328
1636221606430,28.205795288085938
1636221606520,28.224369049072266
1636221606610,28.205795288085938
1636221606699,28.16864776611328
1636221606835,28.18722152709961
1636221606924,28.205795288085938
1636221607014,28.205795288085938
1636221607150,28.18722152709961
1636221607239,28.18722152709961
1636221607329,28.18722152709961
1636221607419,28.16864776611328
1636221607554,28.18722152709961
1636221607645,28.16864776611328
1636221607734,28.18722152709961
1636221607824,28.18722152709961
1636221607960,28.18722152709961
1636221608049,28.18722152709961
1636221608139,28.16864776611328
1636221608275,28.224369049072266
1636221608365,28.18722152709961
1636221608454,28.242942810058594
1636221608544,28.205795288085938
1636221608679,28.205795288085938
1636221608770,28.18722152709961
1636221608859,28.18722152709961
1636221608950,28.205795288085938
1636221609084,28.224369049072266
1636221609174,28.205795288085938
1636221609310,28.18722152709961
1636221609354,28.18722152709961
1636221609490,28.16864776611328
1636221609580,28.224369049072266
1636221609670,28.224369049072266
1636221609759,28.205795288085938
1636221609894,28.224369049072266
1636221609985,28.224369049072266
1636221610075,28.18722152709961
1636221610210,28.205795288085938
1636221610300,28.205795288085938
1636221610389,28.224369049072266
1636221610479,28.205795288085938
1636221610614,28.18722152709961
1636221610704,28.205795288085938
1636221610794,28.205795288085938
1636221610930,28.16864776611328
1636221611019,28.205795288085938
1636221611109,28.205795288085938
1636221611200,28.242942810058594
1636221611334,28.18722152709961
1636221611424,28.205795288085938
1636221611514,28.150074005126953
1636221611605,28.242942810058594
1636221611741,28.224369049072266
1636221611829,28.224369049072266
1636221611919,28.205795288085938
1636221612009,28.242942810058594
1636221612145,28.224369049072266
1636221612234,28.224369049072266
1636221612324,28.16864776611328
1636221612459,28.18722152709961
1636221612549,28.205795288085938
1636221612639,28.224369049072266
1636221612729,28.242942810058594
1636221612865,28.205795288085938
1636221612955,28.16864776611328
1636221613044,28.224369049072266
1636221613134,28.224369049072266
1636221613269,28.261516571044922
1636221613359,28.224369049072266
1636221613449,28.224369049072266
1636221613539,28.205795288085938
1636221613674,28.224369049072266
1636221613764,28.224369049072266
1636221613854,28.242942810058594
1636221614034,28.261516571044922
1636221614079,28.261516571044922
1636221614169,28.242942810058594
1636221614259,28.242942810058594
1636221614394,28.242942810058594
1636221614529,28.242942810058594
1636221614574,28.261516571044922
1636221614665,28.261516571044922
1636221614844,28.261516571044922
1636221614889,28.261516571044922
1636221614979,28.298664093017578
1636221615072,28.298664093017578
1636221615204,28.298664093017578
1636221615294,28.298664093017578
1636221615384,28.242942810058594
1636221615519,28.242942810058594
1636221615609,28.242942810058594
1636221615699,28.261516571044922
1636221615789,28.28009033203125
1636221615924,28.242942810058594
1636221616018,28.261516571044922
1636221616104,28.28009033203125
1636221616239,28.261516571044922
1636221616329,28.28009033203125
1636221616420,28.298664093017578
1636221616509,28.298664093017578
1636221616644,28.261516571044922
1636221616734,28.298664093017578
1636221616824,28.28009033203125
1636221616914,28.298664093017578
1636221617049,28.242942810058594
1636221617140,28.261516571044922
1636221617229,28.298664093017578
1636221617364,28.28009033203125
1636221617454,28.261516571044922
1636221617545,28.28009033203125
1636221617634,28.31723403930664
1636221617769,28.28009033203125
1636221617859,28.28009033203125
1636221617949,28.298664093017578
1636221618039,28.28009033203125
1636221618174,28.298664093017578
1636221618264,28.33580780029297
1636221618354,28.33580780029297
1636221618445,28.28009033203125
1636221618579,28.261516571044922
1636221618669,28.28009033203125
1636221618760,28.298664093017578
1636221618894,28.28009033203125
1636221618984,28.298664093017578
1636221619074,28.298664093017578
1636221619164,28.298664093017578
1636221619299,28.28009033203125
1636221619389,28.298664093017578
1636221619479,28.298664093017578
1636221619569,28.33580780029297
1636221619704,28.33580780029297
1636221619794,28.31723403930664
1636221619884,28.33580780029297
1636221619974,28.33580780029297
1636221620109,28.372955322265625
1636221620200,28.354381561279297
1636221620290,28.354381561279297
1636221620424,28.33580780029297
1636221620514,28.354381561279297
1636221620604,28.33580780029297
1636221620694,28.33580780029297
1636221620830,28.33580780029297
1636221620919,28.372955322265625
1636221621010,28.354381561279297
1636221621145,28.33580780029297
1636221621234,28.33580780029297
1636221621325,28.354381561279297
1636221621414,28.33580780029297
1636221621549,28.31723403930664
1636221621639,28.33580780029297
1636221621729,28.391529083251953
1636221621819,28.391529083251953
1636221621954,28.354381561279297
1636221622044,28.391529083251953
1636221622134,28.33580780029297
1636221622225,28.372955322265625
1636221622359,28.391529083251953
1636221622450,28.372955322265625
1636221622540,28.372955322265625
1636221622630,28.372955322265625
1636221622765,28.41010284423828
1636221622855,28.372955322265625
1636221622946,28.372955322265625
1636221623080,28.391529083251953
1636221623169,28.372955322265625
1636221623260,28.41010284423828
1636221623395,28.41010284423828
1636221623484,28.372955322265625
1636221623620,28.391529083251953
1636221623665,28.391529083251953
1636221623754,28.391529083251953
1636221623890,28.391529083251953
1636221623980,28.41010284423828
1636221624069,28.42867660522461
1636221624205,28.42867660522461
1636221624294,28.42867660522461
1636221624385,28.447250366210938
1636221624475,28.41010284423828
1636221624610,28.447250366210938
1636221624700,28.391529083251953
1636221624790,28.391529083251953
1636221624883,28.391529083251953
1636221625014,28.42867660522461
1636221625105,28.372955322265625
1636221625195,28.41010284423828
1636221625330,28.447250366210938
1636221625420,28.42867660522461
1636221625510,28.447250366210938
1636221625599,28.42867660522461
1636221625734,28.41010284423828
1636221625824,28.41010284423828
1636221625914,28.41010284423828
1636221626004,28.41010284423828
1636221626139,28.42867660522461
1636221626229,28.42867660522461
1636221626319,28.42867660522461
1636221626454,28.465824127197266
1636221626545,28.42867660522461
1636221626635,28.42867660522461
1636221626725,28.484397888183594
1636221626859,28.447250366210938
1636221626949,28.447250366210938
1636221627039,28.42867660522461
1636221627175,28.42867660522461
1636221627264,28.484397888183594
1636221627354,28.447250366210938
1636221627444,28.465824127197266
1636221627535,28.465824127197266
1636221627670,28.465824127197266
1636221627759,28.484397888183594
1636221627849,28.465824127197266
1636221627984,28.484397888183594
1636221628075,28.484397888183594
1636221628165,28.502971649169922
1636221628254,28.502971649169922
1636221628390,28.484397888183594
1636221628480,28.42867660522461
1636221628570,28.447250366210938
1636221628660,28.484397888183594
1636221628840,28.484397888183594
1636221628885,28.484397888183594
1636221628974,28.502971649169922
1636221629154,28.484397888183594
1636221629199,28.502971649169922
1636221629289,28.484397888183594
1636221629379,28.52154541015625
1636221629515,28.484397888183594
1636221629605,28.502971649169922
1636221629694,28.502971649169922
1636221629784,28.465824127197266
1636221629920,28.540119171142578
1636221630009,28.540119171142578
1636221630100,28.558692932128906
1636221630235,28.484397888183594
1636221630325,28.502971649169922
1636221630415,28.540119171142578
1636221630505,28.52154541015625
1636221630594,28.502971649169922
1636221630730,28.502971649169922
1636221630825,28.52154541015625
1636221630910,28.558692932128906
1636221631045,28.502971649169922
1636221631135,28.52154541015625
1636221631225,28.502971649169922
1636221631315,28.540119171142578
1636221631450,28.52154541015625
1636221631540,28.540119171142578
1636221631630,28.52154541015625
1636221631720,28.558692932128906
1636221631855,28.558692932128906
1636221631945,28.540119171142578
1636221632080,28.540119171142578
1636221632169,28.558692932128906
1636221632259,28.577266693115234
1636221632350,28.540119171142578
1636221632441,28.52154541015625
1636221632575,28.577266693115234
1636221632666,28.558692932128906
1636221632754,28.558692932128906
1636221632844,28.595840454101562
1636221632979,28.577266693115234
1636221633070,28.558692932128906
1636221633160,28.502971649169922
1636221633295,28.595840454101562
1636221633385,28.577266693115234
1636221633475,28.558692932128906
1636221633565,28.595840454101562
1636221633700,28.595840454101562
1636221633790,28.595840454101562
1636221633880,28.61441421508789
1636221633970,28.595840454101562
1636221634105,28.595840454101562
1636221634195,28.595840454101562
1636221634285,28.595840454101562
1636221634374,28.651561737060547
1636221634510,28.63298797607422
1636221634599,28.63298797607422
1636221634690,28.63298797607422
1636221634780,28.63298797607422
1636221634914,28.63298797607422
1636221635005,28.61441421508789
1636221635095,28.595840454101562
1636221635230,28.577266693115234
1636221635320,28.595840454101562
1636221635410,28.63298797607422
1636221635499,28.67013168334961
1636221635635,28.63298797607422
1636221635725,28.651561737060547
1636221635815,28.63298797607422
1636221635905,28.63298797607422
1636221636039,28.63298797607422
1636221636130,28.63298797607422
1636221636221,28.63298797607422
1636221636355,28.63298797607422
1636221636445,28.595840454101562
1636221636535,28.651561737060547
1636221636625,28.651561737060547
1636221636760,28.61441421508789
1636221636850,28.651561737060547
1636221636939,28.67013168334961
1636221637030,28.63298797607422
1636221637165,28.67013168334961
1636221637255,28.63298797607422
1636221637345,28.67013168334961
1636221637479,28.63298797607422
1636221637570,28.651561737060547
1636221637660,28.63298797607422
1636221637750,28.688705444335938
1636221637840,28.67013168334961
1636221637975,28.688705444335938
1636221638065,28.688705444335938
1636221638154,28.688705444335938
1636221638290,28.707279205322266
1636221638379,28.688705444335938
1636221638473,28.688705444335938
1636221638559,28.688705444335938
1636221638695,28.67013168334961
1636221638785,28.688705444335938
1636221638874,28.725852966308594
1636221639010,28.67013168334961
1636221639100,28.67013168334961
1636221639190,28.688705444335938
1636221639279,28.688705444335938
1636221639415,28.688705444335938
1636221639505,28.707279205322266
1636221639595,28.688705444335938
1636221639685,28.725852966308594
1636221639820,28.67013168334961
1636221639913,28.725852966308594
1636221640000,28.707279205322266
1636221640091,28.744426727294922
1636221640225,28.688705444335938
1636221640315,28.744426727294922
1636221640405,28.707279205322266
1636221640540,28.725852966308594
1636221640630,28.725852966308594
1636221640720,28.76300048828125
1636221640810,28.76300048828125
1636221640945,28.744426727294922
1636221641039,28.744426727294922
1636221641125,28.76300048828125
1636221641215,28.744426727294922
1636221641352,28.744426727294922
1636221641440,28.744426727294922
1636221641530,28.781574249267578
1636221641665,28.76300048828125
1636221641755,28.781574249267578
1636221641845,28.76300048828125
1636221641935,28.781574249267578
1636221642070,28.744426727294922
1636221642160,28.725852966308594
1636221642250,28.744426727294922
1636221642340,28.725852966308594
1636221642474,28.725852966308594
1636221642564,28.800148010253906
1636221642655,28.76300048828125
1636221642745,28.781574249267578
1636221642880,28.725852966308594
1636221642969,28.781574249267578
1636221643060,28.76300048828125
1636221643195,28.744426727294922
1636221643285,28.76300048828125
1636221643375,28.744426727294922
1636221643465,28.781574249267578
1636221643599,28.76300048828125
1636221643689,28.781574249267578
1636221643780,28.781574249267578
1636221643870,28.800148010253906
1636221644005,28.800148010253906
1636221644095,28.818721771240234
1636221644185,28.76300048828125
1636221644274,28.818721771240234
1636221644409,28.800148010253906
1636221644500,28.800148010253906
1636221644590,28.781574249267578
1636221644725,28.800148010253906
1636221644815,28.818721771240234
1636221644904,28.85586929321289
1636221644995,28.818721771240234
1636221645130,28.800148010253906
1636221645219,28.818721771240234
1636221645310,28.837295532226562
1636221645445,28.818721771240234
1636221645534,28.837295532226562
1636221645625,28.837295532226562
1636221645760,28.837295532226562
1636221645850,28.818721771240234
1636221645939,28.85586929321289
1636221646030,28.800148010253906
1636221646120,28.837295532226562
1636221646254,28.818721771240234
1636221646345,28.87444305419922
1636221646435,28.87444305419922
1636221646525,28.85586929321289
1636221646660,28.85586929321289
1636221646749,28.837295532226562
1636221646840,28.818721771240234
1636221646931,28.818721771240234
1636221647065,28.85586929321289
1636221647155,28.893016815185547
1636221647245,28.87444305419922
1636221647380,28.85586929321289
1636221647470,28.87444305419922
1636221647560,28.837295532226562
1636221647650,28.837295532226562
1636221647785,28.87444305419922
1636221647875,28.87444305419922
1636221647965,28.893016815185547
1636221648055,28.893016815185547
1636221648190,28.85586929321289
1636221648280,28.911590576171875
1636221648370,28.85586929321289
1636221648505,28.911590576171875
1636221648596,28.85586929321289
1636221648685,28.930164337158203
1636221648775,28.893016815185547
1636221648865,28.911590576171875
1636221649000,28.911590576171875
1636221649089,28.87444305419922
1636221649179,28.893016815185547
1636221649315,28.911590576171875
1636221649405,28.893016815185547
1636221649496,28.893016815185547
1636221649585,28.87444305419922
1636221649720,28.87444305419922
1636221649810,28.85586929321289
1636221649900,28.893016815185547
1636221650035,28.87444305419922
1636221650125,28.911590576171875
1636221650214,28.893016815185547
1636221650305,28.930164337158203
1636221650397,28.930164337158203
