X,Y,Z
8.0145902633667,-3.163937568664551,4.02345609664917
8.003816604614258,-3.138798475265503,4.031835556030273
8.003816604614258,-3.1052796840667725,4.022258758544922
7.99064826965332,-3.1040825843811035,4.022258758544922
7.99064826965332,-3.1196448802948,4.052186489105225
7.997830867767334,-3.1435868740081787,4.055777549743652
7.99064826965332,-3.1735143661499023,4.071340084075928
8.019378662109375,-3.1866824626922607,4.047398090362549
8.072051048278809,-3.1950621604919434,4.041412353515625
8.076839447021484,-3.1974563598632812,4.036623954772949
8.070854187011719,-3.1938650608062744,4.037821292877197
8.061277389526367,-3.181894063949585,4.040215492248535
8.033743858337402,-3.1435868740081787,4.0330328941345215
8.063671112060547,-3.1507694721221924,4.040215492248535
8.090007781982422,-3.181894063949585,4.01268196105957
8.088809967041016,-3.2094273567199707,4.0078935623168945
8.070854187011719,-3.224989652633667,4.003105163574219
8.093599319458008,-3.2154128551483154,3.999513864517212
8.088809967041016,-3.204638957977295,4.013879299163818
8.072051048278809,-3.1962592601776123,4.021061897277832
8.055291175842285,-3.177105665206909,4.0330328941345215
8.052897453308105,-3.1495723724365234,4.049792289733887
8.078036308288574,-3.1280245780944824,4.040215492248535
8.098387718200684,-3.162740468978882,3.999513864517212
8.087613105773926,-3.162740468978882,4.006696701049805
8.095993041992188,-3.162740468978882,4.0078935623168945
8.110358238220215,-3.160346269607544,4.000710964202881
8.118738174438477,-3.1507694721221924,3.999513864517212
8.10437297821045,-3.1316158771514893,3.9911341667175293
8.100781440734863,-3.139995574951172,4.018667697906494
8.078036308288574,-3.132812976837158,4.021061897277832
8.090007781982422,-3.1447839736938477,4.015076160430908
8.109161376953125,-3.1280245780944824,3.993528366088867
8.11634349822998,-3.1244332790374756,3.994725465774536
8.110358238220215,-3.118447780609131,3.995922565460205
8.118738174438477,-3.1423897743225098,3.973177671432495
8.121131896972656,-3.1435868740081787,3.9887399673461914
8.109161376953125,-3.1423897743225098,3.976768970489502
8.097189903259277,-3.1447839736938477,3.9636008739471436
8.092401504516602,-3.1495723724365234,3.9695863723754883
8.072051048278809,-3.1280245780944824,3.977966070175171
8.066065788269043,-3.141192674636841,3.973177671432495
8.074444770812988,-3.139995574951172,3.9659950733184814
8.056488990783691,-3.1292216777801514,3.973177671432495
8.063671112060547,-3.1519665718078613,3.9612066745758057
8.052897453308105,-3.155557870864868,3.9659950733184814
8.066065788269043,-3.1519665718078613,3.974374771118164
8.087613105773926,-3.1519665718078613,3.9647979736328125
8.086416244506836,-3.1459810733795166,3.955221176147461
8.095993041992188,-3.156754970550537,3.9659950733184814
8.076839447021484,-3.1483752727508545,3.9671921730041504
8.04691219329834,-3.1280245780944824,4.004302501678467
8.037335395812988,-3.1076738834381104,4.043806552886963
8.045714378356934,-3.111265182495117,4.025850296020508
8.075642585754395,-3.118447780609131,4.021061897277832
8.10317611694336,-3.1244332790374756,4.005499362945557
8.111555099487305,-3.117250680923462,3.995922565460205
8.127118110656738,-3.112462282180786,3.995922565460205
8.110358238220215,-3.1220390796661377,3.9851486682891846
8.08162784576416,-3.135207176208496,3.9911341667175293
8.08282470703125,-3.1435868740081787,4.003105163574219
8.066065788269043,-3.1519665718078613,4.035427093505859
8.032546997070312,-3.161543369293213,4.025850296020508
8.009801864624023,-3.1519665718078613,4.0330328941345215
8.040925979614258,-3.1088709831237793,4.045003890991211
8.098387718200684,-3.1280245780944824,3.9875428676605225
8.157045364379883,-3.1316158771514893,3.9671921730041504
8.201337814331055,-3.132812976837158,3.975571870803833
8.183381080627441,-3.1663317680358887,4.004302501678467
8.098387718200684,-3.19865345954895,4.022258758544922
7.99064826965332,-3.2094273567199707,4.030638694763184
7.999027729034424,-3.1495723724365234,4.05817174911499
8.015787124633789,-3.135207176208496,4.088099479675293
8.001421928405762,-3.1244332790374756,4.1156325340271
7.997830867767334,-3.1423897743225098,4.11443567276001
7.999027729034424,-3.1280245780944824,4.109647274017334
8.043320655822754,-3.139995574951172,4.080916881561279
8.08043098449707,-3.203441858291626,4.066551685333252
8.064867973327637,-3.1950621604919434,4.0569748878479
8.073247909545898,-3.180696964263916,4.090493679046631
8.074444770812988,-3.1531636714935303,4.066551685333252
8.091204643249512,-3.154360771179199,4.0749311447143555
8.070854187011719,-3.1699230670928955,4.073734283447266
8.019378662109375,-3.185485363006592,4.112041473388672
