timestamp,AccX,AccY,AccZ
1637488120119,-0.040701430290937424,0.12210428714752197,9.710882186889648
1637488120178,-0.038307227194309235,0.11971008777618408,9.718064308166504
1637488120197,,0.1173158809542656,
1637488120198,-0.02513911761343479,,9.718064308166504
1637488120200,-0.03232172131538391,0.1173158809542656,9.720458984375
1637488120224,-0.04429273307323456,0.12210428714752197,9.716867446899414
1637488120242,-0.03232172131538391,0.12210428714752197,9.716867446899414
1637488120277,,0.12330138683319092,
1637488120278,-0.035913024097681046,,9.724050521850586
1637488120293,-0.023942016065120697,0.1280897855758667,9.71926212310791
1637488120316,-0.026336219161748886,0.12210428714752197,9.716867446899414
1637488120331,-0.02992752194404602,0.12330138683319092,9.728838920593262
1637488120340,-0.040701430290937424,0.11971008777618408,9.727641105651855
1637488120373,-0.03711012750864029,0.11851298063993454,9.720458984375
1637488120380,,0.11851298063993454,
1637488120381,-0.035913024097681046,,9.724050521850586
1637488120401,-0.033518824726343155,0.1173158809542656,9.72285270690918
1637488120425,-0.02753331884741783,0.11971008777618408,9.713275909423828
1637488120452,-0.0347159244120121,0.1173158809542656,9.720458984375
1637488120477,,0.1173158809542656,
1637488120478,-0.035913024097681046,,9.725247383117676
1637488120500,-0.03711012750864029,0.12689268589019775,9.71926212310791
1637488120530,-0.028730420395731926,0.1149216815829277,9.71926212310791
1637488120570,-0.02753331884741783,0.11851298063993454,9.707290649414062
1637488120604,-0.033518824726343155,0.11851298063993454,9.72165584564209
1637488120639,-0.035913024097681046,0.12330138683319092,9.71926212310791
1637488120677,-0.02513911761343479,0.12210428714752197,9.725247383117676
1637488120715,-0.03950432687997818,0.12090718746185303,9.727641105651855
1637488120752,,0.11611878126859665,
1637488120753,-0.038307227194309235,0.12090718746185303,9.718064308166504
1637488120788,-0.035913024097681046,0.1256955862045288,9.715670585632324
1637488120822,-0.02992752194404602,0.12090718746185303,9.714473724365234
1637488120855,-0.031124621629714966,0.12449848651885986,9.718064308166504
1637488120889,-0.02753331884741783,0.12330138683319092,9.715670585632324
1637488120923,-0.031124621629714966,0.1149216815829277,9.715670585632324
1637488120956,-0.03950432687997818,0.12090718746185303,9.720458984375
1637488120989,,0.11971008777618408,
1637488120990,-0.04429273307323456,0.11851298063993454,9.706093788146973
1637488121024,-0.03711012750864029,0.12330138683319092,9.715670585632324
1637488121057,-0.03711012750864029,0.11611878126859665,9.709685325622559
1637488121091,-0.04429273307323456,0.12090718746185303,9.706093788146973
1637488121125,,0.12210428714752197,
1637488121126,-0.040701430290937424,0.12330138683319092,9.72165584564209
1637488121162,-0.026336219161748886,0.12689268589019775,9.707290649414062
1637488121198,,0.11611878126859665,
1637488121199,-0.03232172131538391,,9.708487510681152
