timestamp,AccX,AccY,AccZ
1637487509028,-0.011971008032560349,0.11611878126859665,9.655815124511719
1637487509092,-0.013168109580874443,0.13048399984836578,9.648633003234863
1637487509093,-0.013168109580874443,,
1637487509117,-0.020350715145468712,0.12210428714752197,9.643844604492188
1637487509186,-0.017956512048840523,0.12330138683319092,9.640253067016602
1637487509200,,0.12210428714752197,9.642647743225098
1637487509201,-0.016759412363171577,,
1637487509227,-0.015562310814857483,0.11851298063993454,9.6618013381958
1637487509241,-0.016759412363171577,0.12210428714752197,9.653421401977539
1637487509260,-0.0071826050989329815,0.1280897855758667,9.647436141967773
1637487509280,-0.011971008032560349,0.12210428714752197,9.657012939453125
1637487509300,-0.015562310814857483,0.13287819921970367,9.655815124511719
1637487509329,-0.014365210197865963,0.1364694982767105,9.66299819946289
1637487509354,-0.009576806798577309,0.13527239859104156,9.66299819946289
1637487509383,-0.013168109580874443,0.13048399984836578,9.66539192199707
1637487509410,-0.011971008032560349,0.12928688526153564,9.658209800720215
1637487509445,-0.017956512048840523,0.12210428714752197,9.660603523254395
1637487509478,-0.011971008032560349,0.1256955862045288,9.66299819946289
1637487509512,-0.009576806798577309,0.1280897855758667,9.6618013381958
1637487509544,-0.023942016065120697,0.12210428714752197,9.667786598205566
1637487509576,-0.014365210197865963,0.13766659796237946,9.668983459472656
1637487509608,-0.008379706181585789,0.13407529890537262,9.666589736938477
1637487509645,-0.0071826050989329815,0.1256955862045288,9.670180320739746
1637487509677,-0.009576806798577309,0.13766659796237946,9.660603523254395
1637487509709,-0.015562310814857483,0.13168109953403473,9.66419506072998
1637487509740,-0.009576806798577309,0.11851298063993454,9.66299819946289
1637487509774,-0.020350715145468712,0.12330138683319092,9.666589736938477
1637487509812,-0.023942016065120697,0.12210428714752197,9.667786598205566
1637487509845,-0.010773907415568829,0.12090718746185303,9.660603523254395
1637487509876,,0.12689268589019775,9.66299819946289
1637487509877,-0.014365210197865963,,
1637487509932,,0.12330138683319092,
1637487509933,-0.009576806798577309,0.13048399984836578,9.672574996948242
1637487509969,-0.011971008032560349,0.1412578970193863,9.666589736938477
1637487510004,-0.014365210197865963,0.13168109953403473,9.66539192199707
1637487510037,,0.13407529890537262,
1637487510038,-0.021547814831137657,,9.6618013381958
1637487510076,-0.02274491637945175,0.12689268589019775,9.6618013381958
1637487510108,-0.019153613597154617,0.11971008777618408,9.667786598205566
1637487510140,-0.02274491637945175,0.1280897855758667,9.674968719482422
1637487510141,-0.016759412363171577,0.12689268589019775,9.66539192199707
1637487510176,-0.016759412363171577,0.1364694982767105,9.670180320739746
1637487510211,-0.008379706181585789,0.1256955862045288,9.670180320739746
1637487510241,-0.015562310814857483,0.13287819921970367,9.673771858215332
1637487510274,-0.020350715145468712,0.13407529890537262,9.670180320739746
1637487510304,,0.12689268589019775,
1637487510305,-0.014365210197865963,0.13407529890537262,9.66419506072998
1637487510337,-0.017956512048840523,0.12449848651885986,9.668983459472656
1637487510369,-0.020350715145468712,0.12689268589019775,9.670180320739746
1637487510401,-0.017956512048840523,0.13407529890537262,9.673771858215332
1637487510434,-0.020350715145468712,0.13168109953403473,9.668983459472656
1637487510468,-0.019153613597154617,0.1256955862045288,9.66539192199707
1637487510504,-0.013168109580874443,0.1364694982767105,9.666589736938477
1637487510539,-0.017956512048840523,0.13168109953403473,9.668983459472656
1637487510573,,0.1256955862045288,
1637487510574,-0.010773907415568829,,9.66539192199707
1637487510609,-0.011971008032560349,0.13287819921970367,9.666589736938477
1637487510640,-0.011971008032560349,0.12449848651885986,9.673771858215332
1637487510673,-0.017956512048840523,0.12928688526153564,9.657012939453125
1637487510704,-0.009576806798577309,0.12210428714752197,9.667786598205566
1637487510737,-0.011971008032560349,0.12928688526153564,9.670180320739746
1637487510769,-0.014365210197865963,0.1364694982767105,9.66419506072998
1637487510801,-0.019153613597154617,0.1364694982767105,9.66419506072998
1637487510837,-0.009576806798577309,0.13168109953403473,9.66539192199707
1637487510869,-0.021547814831137657,0.12928688526153564,9.668983459472656
1637487510901,-0.013168109580874443,0.13048399984836578,9.678560256958008
1637487510936,-0.010773907415568829,0.12330138683319092,9.667786598205566
1637487510969,-0.016759412363171577,0.11851298063993454,9.671378135681152
1637487511000,-0.019153613597154617,0.12449848651885986,9.66539192199707
1637487511033,,0.13407529890537262,
1637487511034,-0.011971008032560349,,9.660603523254395
1637487511068,-0.008379706181585789,0.13527239859104156,9.66539192199707
1637487511100,,0.13048399984836578,
1637487511101,-0.014365210197865963,0.13168109953403473,9.658209800720215
1637487511134,-0.019153613597154617,0.1280897855758667,9.668983459472656
1637487511169,-0.02274491637945175,0.13407529890537262,9.678560256958008
1637487511199,-0.015562310814857483,0.12449848651885986,9.66299819946289
1637487511200,,0.1280897855758667,
1637487511201,-0.015562310814857483,,9.668983459472656
1637487511233,-0.014365210197865963,0.12928688526153564,9.658209800720215
1637487511265,-0.016759412363171577,0.1280897855758667,9.668983459472656
1637487511297,-0.013168109580874443,0.11851298063993454,9.670180320739746
1637487511329,-0.014365210197865963,0.12090718746185303,9.660603523254395
1637487511361,-0.011971008032560349,0.12928688526153564,9.66299819946289
1637487511396,-0.017956512048840523,0.12928688526153564,9.66539192199707
1637487511430,-0.008379706181585789,0.12210428714752197,9.660603523254395
1637487511461,-0.019153613597154617,0.13168109953403473,9.667786598205566
1637487511503,-0.017956512048840523,0.12330138683319092,9.66419506072998
1637487511533,-0.009576806798577309,0.13048399984836578,9.658209800720215
1637487511566,-0.010773907415568829,0.13048399984836578,9.659406661987305
1637487511596,-0.013168109580874443,0.1256955862045288,9.659406661987305
1637487511629,-0.02274491637945175,0.1256955862045288,9.66419506072998
1637487511660,-0.015562310814857483,0.12689268589019775,9.659406661987305
1637487511693,-0.019153613597154617,0.1280897855758667,9.659406661987305
1637487511724,-0.015562310814857483,0.12928688526153564,9.66419506072998
1637487511757,-0.010773907415568829,0.12928688526153564,9.659406661987305
1637487511789,-0.002394201699644327,0.12330138683319092,9.673771858215332
1637487511823,-0.005985504016280174,0.12090718746185303,9.674968719482422
1637487511855,-0.010773907415568829,0.12330138683319092,9.676166534423828
1637487511885,-0.010773907415568829,0.1149216815829277,9.667786598205566
1637487511921,-0.016759412363171577,0.11971008777618408,9.6618013381958
1637487511952,-0.0071826050989329815,0.11611878126859665,9.66299819946289
1637487511984,-0.017956512048840523,0.11971008777618408,9.658209800720215
1637487512017,-0.013168109580874443,0.12210428714752197,9.657012939453125
1637487512049,-0.010773907415568829,0.12689268589019775,9.651026725769043
1637487512080,-0.010773907415568829,0.12928688526153564,9.651026725769043
1637487512114,-0.015562310814857483,0.12449848651885986,9.651026725769043
1637487512151,-0.017956512048840523,0.11252748221158981,9.642647743225098
1637487512184,-0.017956512048840523,0.11851298063993454,9.648633003234863
1637487512217,,0.12689268589019775,
1637487512218,-0.019153613597154617,,9.637859344482422
1637487512253,-0.010773907415568829,0.12928688526153564,9.647436141967773
1637487512284,-0.013168109580874443,0.12928688526153564,9.660603523254395
1637487512319,-0.019153613597154617,0.13527239859104156,9.655815124511719
1637487512350,-0.008379706181585789,0.13766659796237946,9.649829864501953
1637487512384,-0.008379706181585789,0.12928688526153564,9.641449928283691
1637487512416,-0.011971008032560349,0.11851298063993454,9.643844604492188
1637487512449,-0.020350715145468712,0.1256955862045288,9.648633003234863
1637487512502,,0.11133038252592087,
1637487512503,0.010773907415568829,0.09457096457481384,9.513360023498535
1637487512541,-0.040701430290937424,0.10055647045373917,9.679757118225098
1637487512593,-0.016759412363171577,0.11971008777618408,9.591172218322754
1637487512646,-0.0035913025494664907,0.13168109953403473,9.63187313079834
1637487512703,,0.14604631066322327,
1637487512704,-0.0071826050989329815,0.14604631066322327,9.654618263244629
1637487512745,-0.0071826050989329815,0.13407529890537262,9.63187313079834
1637487512791,-0.028730420395731926,0.1280897855758667,9.640253067016602
1637487512828,,0.12210428714752197,
1637487512829,-0.033518824726343155,0.10175357013940811,9.647436141967773
1637487512865,-0.02274491637945175,0.11252748221158981,9.62947940826416
1637487512909,-0.038307227194309235,0.11372458189725876,9.636661529541016
1637487512942,-0.014365210197865963,0.11611878126859665,9.640253067016602
1637487512979,-0.009576806798577309,0.1280897855758667,9.636661529541016
1637487513013,-0.008379706181585789,0.13766659796237946,9.642647743225098
1637487513045,-0.015562310814857483,0.1412578970193863,9.639056205749512
1637487513081,,0.13527239859104156,9.637859344482422
1637487513082,-0.011971008032560349,,
1637487513112,-0.015562310814857483,0.11971008777618408,9.627084732055664
1637487513152,,0.12090718746185303,9.634267807006836
1637487513153,-0.021547814831137657,,9.62828254699707
1637487513187,-0.02274491637945175,0.11133038252592087,9.637859344482422
1637487513221,-0.011971008032560349,0.11611878126859665,9.640253067016602
1637487513256,-0.02274491637945175,0.1256955862045288,9.635464668273926
1637487513288,-0.02274491637945175,0.1280897855758667,9.63067626953125
