X,Y,Z
7.623138427734375,-3.4512417316436768,4.580107688903809
7.660248279571533,-3.44765043258667,4.565742492675781
7.669825077056885,-3.441664934158325,4.572925090789795
7.668628215789795,-3.44765043258667,4.578910827636719
7.63989782333374,-3.4368765354156494,4.5836992263793945
7.644686222076416,-3.426102638244629,4.584896087646484
7.64109468460083,-3.428496837615967,4.586093425750732
7.629123687744141,-3.423708438873291,4.598064422607422
7.608773231506348,-3.4344823360443115,4.5825018882751465
7.587224960327148,-3.444059133529663,4.5825018882751465
7.624335289001465,-3.446453332901001,4.584896087646484
7.64109468460083,-3.450044631958008,4.571728229522705
7.636306285858154,-3.4392707347869873,4.565742492675781
7.645883083343506,-3.4512417316436768,4.569334030151367
7.625532627105713,-3.445256233215332,4.571728229522705
7.590816497802734,-3.4404678344726562,4.577713489532471
7.586028099060059,-3.42490553855896,4.586093425750732
7.59560489654541,-3.4344823360443115,4.580107688903809
7.621941089630127,-3.4368765354156494,4.58968448638916
7.615955829620361,-3.427299737930298,4.568136692047119
7.6315178871154785,-3.4296939373016357,4.570530891418457
7.638700485229492,-3.426102638244629,4.570530891418457
7.63989782333374,-3.4129345417022705,4.571728229522705
7.6315178871154785,-3.4165258407592773,4.578910827636719
7.625532627105713,-3.4332852363586426,4.5836992263793945
7.6075758934021,-3.420117139816284,4.58848762512207
7.603984832763672,-3.4177229404449463,4.584896087646484
7.621941089630127,-3.4153287410736084,4.574122428894043
7.630321025848389,-3.4177229404449463,4.570530891418457
7.627926826477051,-3.4296939373016357,4.575319290161133
7.63989782333374,-3.4296939373016357,4.568136692047119
7.572859764099121,-3.406949043273926,4.596867084503174
7.576451301574707,-3.4177229404449463,4.60165548324585
7.590816497802734,-3.4153287410736084,4.592078685760498
7.615955829620361,-3.4308910369873047,4.586093425750732
7.6315178871154785,-3.446453332901001,4.586093425750732
7.624335289001465,-3.4344823360443115,4.5825018882751465
7.626729488372803,-3.42490553855896,4.608838081359863
7.630321025848389,-3.422511339187622,4.613626480102539
7.614758491516113,-3.4105403423309326,4.608838081359863
7.638700485229492,-3.423708438873291,4.617218017578125
7.63989782333374,-3.4368765354156494,4.60165548324585
7.63989782333374,-3.4727895259857178,4.608838081359863
7.626729488372803,-3.450044631958008,4.6052470207214355
7.636306285858154,-3.463212728500366,4.581305027008057
7.654263019561768,-3.4584243297576904,4.575319290161133
7.671022415161133,-3.4572272300720215,4.548983097076416
7.6997528076171875,-3.4536359310150146,4.541800498962402
7.710526466369629,-3.4596214294433594,4.559757232666016
7.558494567871094,-3.49314022064209,4.586093425750732
7.533355712890625,-3.4560301303863525,4.63397741317749
7.542932510375977,-3.4081461429595947,4.639962673187256
7.568071365356445,-3.3913867473602295,4.63517427444458
7.574057102203369,-3.3698389530181885,4.643554210662842
7.587224960327148,-3.3638534545898438,4.643554210662842
7.642292022705078,-3.399766445159912,4.6040496826171875
7.65186882019043,-3.4344823360443115,4.594472885131836
7.642292022705078,-3.4620156288146973,4.60045862197876
7.60637903213501,-3.47039532661438,4.606443881988525
7.614758491516113,-3.469198226928711,4.607641220092773
7.626729488372803,-3.445256233215332,4.593276023864746
7.632715225219727,-3.421314239501953,4.571728229522705
7.638700485229492,-3.4380736351013184,4.577713489532471
7.6099700927734375,-3.4512417316436768,4.581305027008057
7.593210697174072,-3.4548330307006836,4.5825018882751465
7.603984832763672,-3.450044631958008,4.576516628265381
7.6075758934021,-3.4512417316436768,4.577713489532471
7.608773231506348,-3.4141316413879395,4.574122428894043
7.59560489654541,-3.3937809467315674,4.586093425750732
7.5884222984313965,-3.3913867473602295,4.581305027008057
7.592013359069824,-3.40216064453125,4.586093425750732
7.603984832763672,-3.3949780464172363,4.572925090789795
7.630321025848389,-3.3865983486175537,4.570530891418457
7.643488883972168,-3.42490553855896,4.564545631408691
7.642292022705078,-3.4811692237854004,4.541800498962402
7.617152690887451,-3.490746021270752,4.5394062995910645
7.5968017578125,-3.4811692237854004,4.55616569519043
7.5884222984313965,-3.4584243297576904,4.5609540939331055
7.597999095916748,-3.465606927871704,4.576516628265381
7.589619159698486,-3.4524388313293457,4.58848762512207
7.597999095916748,-3.448847532272339,4.587290287017822
7.59560489654541,-3.4380736351013184,4.586093425750732
7.586028099060059,-3.4344823360443115,4.593276023864746
7.592013359069824,-3.4380736351013184,4.598064422607422
7.625532627105713,-3.4344823360443115,4.592078685760498
7.636306285858154,-3.445256233215332,4.580107688903809
7.660248279571533,-3.441664934158325,4.581305027008057
7.654263019561768,-3.442862033843994,4.5609540939331055
7.660248279571533,-3.4404678344726562,4.577713489532471
7.650671482086182,-3.4296939373016357,4.576516628265381
7.63989782333374,-3.445256233215332,4.581305027008057
7.642292022705078,-3.4392707347869873,4.5836992263793945
7.608773231506348,-3.448847532272339,4.581305027008057
7.603984832763672,-3.4512417316436768,4.580107688903809
7.593210697174072,-3.4548330307006836,4.570530891418457
7.608773231506348,-3.446453332901001,4.558559894561768
7.6351094245910645,-3.4584243297576904,4.559757232666016
7.6351094245910645,-3.442862033843994,4.553771495819092
7.614758491516113,-3.4392707347869873,4.558559894561768
7.603984832763672,-3.446453332901001,4.568136692047119
7.6099700927734375,-3.4308910369873047,4.572925090789795
7.608773231506348,-3.427299737930298,4.558559894561768
7.614758491516113,-3.4392707347869873,4.563348293304443
7.612364292144775,-3.442862033843994,4.559757232666016
7.626729488372803,-3.444059133529663,4.54419469833374
7.60637903213501,-3.441664934158325,4.559757232666016
7.5848307609558105,-3.442862033843994,4.558559894561768
7.594407558441162,-3.4380736351013184,4.570530891418457
7.613561630249023,-3.463212728500366,4.574122428894043
7.630321025848389,-3.446453332901001,4.557363033294678
7.6315178871154785,-3.450044631958008,4.592078685760498
7.660248279571533,-3.4356794357299805,4.577713489532471
7.659051418304443,-3.421314239501953,4.566939830780029
7.655459880828857,-3.4596214294433594,4.581305027008057
7.671022415161133,-3.4524388313293457,4.570530891418457
7.661445617675781,-3.44765043258667,4.55616569519043
7.657854080200195,-3.4536359310150146,4.563348293304443
7.647080421447754,-3.4596214294433594,4.569334030151367
7.648277282714844,-3.466804027557373,4.5836992263793945
7.605181694030762,-3.4751837253570557,4.575319290161133
7.619546890258789,-3.4967315196990967,4.574122428894043
7.644686222076416,-3.4979286193847656,4.576516628265381
7.644686222076416,-3.4572272300720215,4.553771495819092
7.660248279571533,-3.448847532272339,4.559757232666016
7.662642478942871,-3.4344823360443115,4.546588897705078
7.6566572189331055,-3.426102638244629,4.546588897705078
7.654263019561768,-3.445256233215332,4.548983097076416
7.638700485229492,-3.487154722213745,4.553771495819092
7.6111674308776855,-3.47039532661438,4.553771495819092
7.64109468460083,-3.4392707347869873,4.531026840209961
7.645883083343506,-3.426102638244629,4.511873245239258
7.649474620819092,-3.441664934158325,4.516661643981934
7.688978672027588,-3.4536359310150146,4.521450042724609
7.735665798187256,-3.47039532661438,4.5190558433532715
7.5968017578125,-3.512293815612793,4.5394062995910645
7.557297706604004,-3.4775779247283936,4.572925090789795
7.578845500946045,-3.427299737930298,4.581305027008057
7.605181694030762,-3.3961751461029053,4.58968448638916
7.594407558441162,-3.3889925479888916,4.596867084503174
7.593210697174072,-3.383007049560547,4.58968448638916
7.659051418304443,-3.4392707347869873,4.566939830780029
7.690176010131836,-3.468001127243042,4.55616569519043
7.669825077056885,-3.4823663234710693,4.55616569519043
7.642292022705078,-3.485957622528076,4.5609540939331055
7.647080421447754,-3.468001127243042,4.566939830780029
7.644686222076416,-3.445256233215332,4.565742492675781
7.626729488372803,-3.441664934158325,4.581305027008057
7.624335289001465,-3.448847532272339,4.581305027008057
7.629123687744141,-3.468001127243042,4.5825018882751465
7.636306285858154,-3.466804027557373,4.570530891418457
7.6351094245910645,-3.469198226928711,4.569334030151367
7.657854080200195,-3.471592426300049,4.5621514320373535
7.659051418304443,-3.4380736351013184,4.575319290161133
7.650671482086182,-3.42490553855896,4.5836992263793945
7.63989782333374,-3.421314239501953,4.572925090789795
7.619546890258789,-3.4165258407592773,4.563348293304443
7.625532627105713,-3.3937809467315674,4.566939830780029
7.6566572189331055,-3.4081461429595947,4.5621514320373535
7.663839817047119,-3.450044631958008,4.534617900848389
7.63989782333374,-3.488351821899414,4.534617900848389
7.633912086486816,-3.4967315196990967,4.54299783706665
7.648277282714844,-3.466804027557373,4.547786235809326
7.638700485229492,-3.4512417316436768,4.566939830780029
7.608773231506348,-3.427299737930298,4.576516628265381
7.625532627105713,-3.4320881366729736,4.568136692047119
7.649474620819092,-3.448847532272339,4.563348293304443
7.665036678314209,-3.4548330307006836,4.546588897705078
7.6566572189331055,-3.469198226928711,4.54299783706665
7.642292022705078,-3.471592426300049,4.54299783706665
7.655459880828857,-3.4763808250427246,4.531026840209961
7.654263019561768,-3.445256233215332,4.541800498962402
7.648277282714844,-3.4584243297576904,4.538209438323975
7.645883083343506,-3.4596214294433594,4.535815238952637
7.659051418304443,-3.44765043258667,4.5394062995910645
7.6530656814575195,-3.4512417316436768,4.535815238952637
7.655459880828857,-3.444059133529663,4.54419469833374
7.6530656814575195,-3.4548330307006836,4.550180435180664
7.64109468460083,-3.4392707347869873,4.533421039581299
7.643488883972168,-3.4536359310150146,4.528632640838623
7.642292022705078,-3.4620156288146973,4.529829502105713
7.644686222076416,-3.47039532661438,4.529829502105713
7.636306285858154,-3.47039532661438,4.516661643981934
7.626729488372803,-3.463212728500366,4.545392036437988
7.617152690887451,-3.4524388313293457,4.533421039581299
7.617152690887451,-3.448847532272339,4.5406036376953125
7.632715225219727,-3.450044631958008,4.531026840209961
7.638700485229492,-3.4739866256713867,4.531026840209961
7.647080421447754,-3.4584243297576904,4.529829502105713
7.638700485229492,-3.4512417316436768,4.535815238952637
7.627926826477051,-3.450044631958008,4.547786235809326
7.633912086486816,-3.4608185291290283,4.551377296447754
7.629123687744141,-3.4584243297576904,4.557363033294678
7.636306285858154,-3.4584243297576904,4.550180435180664
7.649474620819092,-3.4620156288146973,4.5609540939331055
7.667430877685547,-3.463212728500366,4.547786235809326
7.655459880828857,-3.4596214294433594,4.54299783706665
7.673416614532471,-3.463212728500366,4.546588897705078
7.660248279571533,-3.4572272300720215,4.5394062995910645
7.64109468460083,-3.4620156288146973,4.558559894561768
7.630321025848389,-3.4560301303863525,4.570530891418457
7.625532627105713,-3.450044631958008,4.587290287017822
7.669825077056885,-3.487154722213745,4.564545631408691
7.648277282714844,-3.4739866256713867,4.569334030151367
7.642292022705078,-3.471592426300049,4.569334030151367
7.65186882019043,-3.4608185291290283,4.566939830780029
7.647080421447754,-3.4536359310150146,4.563348293304443
7.660248279571533,-3.4548330307006836,4.55496883392334
7.671022415161133,-3.466804027557373,4.548983097076416
7.694964408874512,-3.4823663234710693,4.564545631408691
7.649474620819092,-3.4967315196990967,4.5621514320373535
7.629123687744141,-3.4751837253570557,4.568136692047119
7.665036678314209,-3.44765043258667,4.557363033294678
7.6997528076171875,-3.4356794357299805,4.5394062995910645
7.745242595672607,-3.441664934158325,4.535815238952637
7.769184589385986,-3.427299737930298,4.5621514320373535
7.794323444366455,-3.4512417316436768,4.5836992263793945
7.716512203216553,-3.487154722213745,4.575319290161133
7.589619159698486,-3.4955344200134277,4.590881824493408
7.514202117919922,-3.4811692237854004,4.610035419464111
7.577648162841797,-3.466804027557373,4.612429618835449
7.5668745040893555,-3.4536359310150146,4.612429618835449
7.571662902832031,-3.442862033843994,4.60045862197876
7.617152690887451,-3.4296939373016357,4.5836992263793945
7.659051418304443,-3.4093432426452637,4.5836992263793945
7.671022415161133,-3.4105403423309326,4.557363033294678
7.657854080200195,-3.4189200401306152,4.563348293304443
7.657854080200195,-3.405751943588257,4.563348293304443
7.6566572189331055,-3.3650505542755127,4.569334030151367
7.6530656814575195,-3.3315317630767822,4.581305027008057
7.665036678314209,-3.3303346633911133,4.575319290161133
7.667430877685547,-3.336320161819458,4.572925090789795
7.666234016418457,-3.3638534545898438,4.55496883392334
7.660248279571533,-3.3710360527038574,4.565742492675781
7.662642478942871,-3.3686418533325195,4.55616569519043
7.669825077056885,-3.3686418533325195,4.5609540939331055
7.688978672027588,-3.3877954483032227,4.5621514320373535
7.682993412017822,-3.3710360527038574,4.5621514320373535
7.645883083343506,-3.3231520652770996,4.5621514320373535
7.666234016418457,-3.3231520652770996,4.558559894561768
7.6997528076171875,-3.337517261505127,4.551377296447754
7.694964408874512,-3.3423056602478027,4.557363033294678
7.666234016418457,-3.3734302520751953,4.54419469833374
7.65186882019043,-3.3925838470458984,4.537012100219727
7.704541206359863,-3.37941575050354,4.548983097076416
7.675810813903809,-3.362656354904175,4.551377296447754
7.650671482086182,-3.3494882583618164,4.570530891418457
7.657854080200195,-3.3530795574188232,4.574122428894043
7.666234016418457,-3.3530795574188232,4.570530891418457
7.662642478942871,-3.3722331523895264,4.5609540939331055
7.693767070770264,-3.4189200401306152,4.546588897705078
7.691372871398926,-3.4177229404449463,4.533421039581299
7.680599212646484,-3.4177229404449463,4.529829502105713
7.693767070770264,-3.4117374420166016,4.537012100219727
7.700949668884277,-3.405751943588257,4.535815238952637
7.673416614532471,-3.37941575050354,4.5394062995910645
7.680599212646484,-3.354276657104492,4.558559894561768
7.672219276428223,-3.339911460876465,4.557363033294678
7.661445617675781,-3.3207578659057617,4.55616569519043
7.679401874542236,-3.3195607662200928,4.576516628265381
7.682993412017822,-3.3650505542755127,4.54299783706665
7.6782050132751465,-3.400963544845581,4.529829502105713
7.662642478942871,-3.4141316413879395,4.5406036376953125
7.667430877685547,-3.399766445159912,4.537012100219727
7.6566572189331055,-3.42490553855896,4.527435302734375
7.647080421447754,-3.4380736351013184,4.499902248382568
7.673416614532471,-3.444059133529663,4.508281707763672
7.655459880828857,-3.4404678344726562,4.525041103363037
7.617152690887451,-3.4153287410736084,4.541800498962402
7.614758491516113,-3.4093432426452637,4.548983097076416
7.6315178871154785,-3.3961751461029053,4.5394062995910645
7.650671482086182,-3.3889925479888916,4.537012100219727
7.665036678314209,-3.381809949874878,4.547786235809326
7.672219276428223,-3.384204149246216,4.54299783706665
7.673416614532471,-3.3901896476745605,4.538209438323975
7.660248279571533,-3.3877954483032227,4.55616569519043
7.654263019561768,-3.375824451446533,4.557363033294678
7.659051418304443,-3.3865983486175537,4.550180435180664
7.6530656814575195,-3.3901896476745605,4.541800498962402
7.668628215789795,-3.399766445159912,4.5406036376953125
7.68538761138916,-3.4165258407592773,4.546588897705078
7.672219276428223,-3.4141316413879395,4.547786235809326
7.681796073913574,-3.399766445159912,4.538209438323975
7.6746134757995605,-3.403357744216919,4.533421039581299
7.673416614532471,-3.3877954483032227,4.551377296447754
7.671022415161133,-3.398569345474243,4.55616569519043
7.661445617675781,-3.3937809467315674,4.565742492675781
7.647080421447754,-3.3961751461029053,4.568136692047119
7.655459880828857,-3.3949780464172363,4.571728229522705
7.667430877685547,-3.406949043273926,4.5609540939331055
7.669825077056885,-3.4081461429595947,4.557363033294678
7.692570209503174,-3.420117139816284,4.548983097076416
7.681796073913574,-3.3854012489318848,4.527435302734375
7.671022415161133,-3.3865983486175537,4.529829502105713
7.669825077056885,-3.404554843902588,4.534617900848389
7.671022415161133,-3.4332852363586426,4.534617900848389
7.650671482086182,-3.4320881366729736,4.552574634552002
7.636306285858154,-3.398569345474243,4.553771495819092
7.638700485229492,-3.3889925479888916,4.529829502105713
7.681796073913574,-3.397372245788574,4.505887508392334
7.770381450653076,-3.4093432426452637,4.501099109649658
7.791929244995117,-3.422511339187622,4.508281707763672
7.715314865112305,-3.4536359310150146,4.502296447753906
7.615955829620361,-3.466804027557373,4.526238441467285
7.568071365356445,-3.375824451446533,4.581305027008057
7.6075758934021,-3.3494882583618164,4.590881824493408
7.613561630249023,-3.3470940589904785,4.60045862197876
7.614758491516113,-3.339911460876465,4.590881824493408
7.6530656814575195,-3.3435027599334717,4.578910827636719
7.688978672027588,-3.359065055847168,4.568136692047119
7.691372871398926,-3.397372245788574,4.551377296447754
7.706935405731201,-3.4608185291290283,4.546588897705078
7.688978672027588,-3.427299737930298,4.532223701477051
7.675810813903809,-3.404554843902588,4.545392036437988
7.675810813903809,-3.37941575050354,4.559757232666016
7.663839817047119,-3.3698389530181885,4.552574634552002
7.6746134757995605,-3.3854012489318848,4.551377296447754
7.64109468460083,-3.3949780464172363,4.558559894561768
7.649474620819092,-3.399766445159912,4.551377296447754
7.660248279571533,-3.403357744216919,4.55616569519043
7.663839817047119,-3.399766445159912,4.546588897705078
7.675810813903809,-3.37941575050354,4.547786235809326
7.671022415161133,-3.3746273517608643,4.541800498962402
7.64109468460083,-3.3650505542755127,4.533421039581299
7.632715225219727,-3.3518824577331543,4.552574634552002
7.661445617675781,-3.337517261505127,4.541800498962402
7.650671482086182,-3.3458969593048096,4.541800498962402
7.650671482086182,-3.3662476539611816,4.535815238952637
7.654263019561768,-3.3937809467315674,4.528632640838623
7.672219276428223,-3.421314239501953,4.527435302734375
7.681796073913574,-3.397372245788574,4.54299783706665
7.655459880828857,-3.3925838470458984,4.550180435180664
7.627926826477051,-3.3877954483032227,4.546588897705078
7.6315178871154785,-3.3734302520751953,4.547786235809326
7.666234016418457,-3.3734302520751953,4.568136692047119
7.687781810760498,-3.377021551132202,4.547786235809326
7.68658447265625,-3.404554843902588,4.537012100219727
7.696161270141602,-3.422511339187622,4.550180435180664
7.682993412017822,-3.428496837615967,4.541800498962402
7.659051418304443,-3.420117139816284,4.5394062995910645
7.659051418304443,-3.4165258407592773,4.546588897705078
7.675810813903809,-3.4153287410736084,4.537012100219727
7.6746134757995605,-3.400963544845581,4.54419469833374
7.669825077056885,-3.3949780464172363,4.5394062995910645
7.680599212646484,-3.3889925479888916,4.547786235809326
7.681796073913574,-3.384204149246216,4.535815238952637
7.668628215789795,-3.384204149246216,4.534617900848389
7.662642478942871,-3.3734302520751953,4.523844242095947
7.654263019561768,-3.3889925479888916,4.523844242095947
7.669825077056885,-3.403357744216919,4.527435302734375
7.661445617675781,-3.3865983486175537,4.516661643981934
7.665036678314209,-3.40216064453125,4.521450042724609
7.666234016418457,-3.397372245788574,4.511873245239258
7.648277282714844,-3.3949780464172363,4.523844242095947
7.662642478942871,-3.3949780464172363,4.520252704620361
7.663839817047119,-3.4093432426452637,4.526238441467285
7.666234016418457,-3.399766445159912,4.525041103363037
7.659051418304443,-3.397372245788574,4.523844242095947
7.63989782333374,-3.3913867473602295,4.533421039581299
7.643488883972168,-3.381809949874878,4.525041103363037
7.647080421447754,-3.3746273517608643,4.528632640838623
7.665036678314209,-3.355473756790161,4.533421039581299
7.665036678314209,-3.35667085647583,4.529829502105713
7.6746134757995605,-3.3746273517608643,4.531026840209961
7.677007675170898,-3.380612850189209,4.526238441467285
7.6746134757995605,-3.375824451446533,4.529829502105713
7.6746134757995605,-3.37941575050354,4.532223701477051
7.660248279571533,-3.381809949874878,4.538209438323975
7.668628215789795,-3.378218650817871,4.531026840209961
7.684190273284912,-3.375824451446533,4.551377296447754
7.669825077056885,-3.377021551132202,4.537012100219727
7.650671482086182,-3.384204149246216,4.559757232666016
7.647080421447754,-3.3913867473602295,4.5609540939331055
7.65186882019043,-3.397372245788574,4.559757232666016
7.691372871398926,-3.420117139816284,4.550180435180664
7.680599212646484,-3.4153287410736084,4.5406036376953125
7.693767070770264,-3.40216064453125,4.528632640838623
7.6782050132751465,-3.377021551132202,4.533421039581299
7.679401874542236,-3.3901896476745605,4.526238441467285
7.696161270141602,-3.3961751461029053,4.532223701477051
7.69735860824585,-3.405751943588257,4.527435302734375
7.672219276428223,-3.42490553855896,4.534617900848389
7.638700485229492,-3.3961751461029053,4.535815238952637
7.662642478942871,-3.378218650817871,4.525041103363037
7.672219276428223,-3.3961751461029053,4.505887508392334
7.709329605102539,-3.3901896476745605,4.490325450897217
7.760804653167725,-3.3889925479888916,4.489128112792969
7.760804653167725,-3.400963544845581,4.4975080490112305
7.693767070770264,-3.4392707347869873,4.507084846496582
7.582436561584473,-3.3925838470458984,4.558559894561768
7.5884222984313965,-3.355473756790161,4.584896087646484
7.590816497802734,-3.3494882583618164,4.598064422607422
7.60637903213501,-3.3530795574188232,4.586093425750732
7.633912086486816,-3.357867956161499,4.5825018882751465
7.673416614532471,-3.362656354904175,4.576516628265381
7.724891662597656,-3.426102638244629,4.526238441467285
7.723694801330566,-3.4560301303863525,4.529829502105713
7.716512203216553,-3.4524388313293457,4.525041103363037
7.706935405731201,-3.42490553855896,4.531026840209961
7.6985554695129395,-3.405751943588257,4.5394062995910645
7.705738067626953,-3.3925838470458984,4.535815238952637
7.684190273284912,-3.384204149246216,4.541800498962402
7.675810813903809,-3.3949780464172363,4.532223701477051
7.649474620819092,-3.3949780464172363,4.537012100219727
7.632715225219727,-3.405751943588257,4.535815238952637
7.6351094245910645,-3.4093432426452637,4.545392036437988
7.657854080200195,-3.3961751461029053,4.545392036437988
7.708132266998291,-3.377021551132202,4.551377296447754
7.68538761138916,-3.3722331523895264,4.529829502105713
7.669825077056885,-3.381809949874878,4.528632640838623
7.667430877685547,-3.354276657104492,4.523844242095947
7.694964408874512,-3.355473756790161,4.5190558433532715
7.712920665740967,-3.378218650817871,4.503493309020996
7.6782050132751465,-3.4380736351013184,4.501099109649658
7.63989782333374,-3.465606927871704,4.502296447753906
7.621941089630127,-3.4548330307006836,4.514267444610596
7.633912086486816,-3.426102638244629,4.528632640838623
7.65186882019043,-3.399766445159912,4.54419469833374
7.6782050132751465,-3.3889925479888916,4.538209438323975
7.364564418792725,-3.4105403423309326,4.523844242095947
7.667430877685547,-3.426102638244629,4.511873245239258
7.667430877685547,-3.44765043258667,4.501099109649658
7.657854080200195,-3.4560301303863525,4.501099109649658
7.6746134757995605,-3.466804027557373,4.499902248382568
7.687781810760498,-3.4823663234710693,4.503493309020996
7.691372871398926,-3.442862033843994,4.505887508392334
7.647080421447754,-3.4117374420166016,4.505887508392334
7.644686222076416,-3.378218650817871,4.520252704620361
7.636306285858154,-3.3734302520751953,4.532223701477051
7.650671482086182,-3.3889925479888916,4.526238441467285
7.648277282714844,-3.40216064453125,4.520252704620361
7.657854080200195,-3.383007049560547,4.511873245239258
7.673416614532471,-3.3662476539611816,4.513070106506348
7.64109468460083,-3.3506853580474854,4.504690647125244
7.600393295288086,-3.317166566848755,4.531026840209961
7.597999095916748,-3.136404275894165,4.55496883392334
7.733271598815918,-3.023876667022705,4.574122428894043
7.82185697555542,-3.3506853580474854,4.517858505249023
7.687781810760498,-3.1304187774658203,4.537012100219727
7.637503623962402,-3.1687259674072266,4.575319290161133
7.629123687744141,-3.2154128551483154,4.593276023864746
7.589619159698486,-3.2537200450897217,4.60045862197876
7.5968017578125,-3.269282341003418,4.592078685760498
7.619546890258789,-3.2764649391174316,4.563348293304443
7.638700485229492,-3.292027235031128,4.576516628265381
7.649474620819092,-3.2549171447753906,4.596867084503174
7.694964408874512,-3.179499864578247,4.606443881988525
7.7428483963012695,-3.113659381866455,4.620809078216553
7.73087739944458,-2.9867665767669678,4.639962673187256
7.785943984985352,-2.45285964012146,4.711789131164551
7.767987251281738,-2.919728994369507,4.685452938079834
7.748833656311035,-2.9951462745666504,4.677073001861572
7.779958248138428,-2.9221231937408447,4.699818134307861
7.795520782470703,-2.8155810832977295,4.72495698928833
7.7763671875,-2.764105796813965,4.759673118591309
7.791929244995117,-2.734178304672241,4.759673118591309
7.753622055053711,-2.693476915359497,4.768052577972412
7.7847466468811035,-2.6024973392486572,4.811148166656494
7.81108283996582,-2.5258827209472656,4.811148166656494
7.863755702972412,-2.4863784313201904,4.817133903503418
7.91163969039917,-2.4672248363494873,4.813542366027832
7.903259754180908,-2.4624364376068115,4.819528102874756
7.837419033050537,-2.433706045150757,4.871003150939941
7.819462776184082,-2.342726469039917,4.888959884643555
7.841010570526123,-2.2888567447662354,4.908113479614258
7.875726699829102,-2.24935245513916,4.8937482833862305
7.918822288513184,-2.2373814582824707,4.908113479614258
7.9427642822265625,-2.2409727573394775,4.90571928024292
7.86614990234375,-2.10210919380188,4.927267074584961
7.872135162353516,-2.0147206783294678,4.941632270812988
7.910442352294922,-1.946485996246338,4.954800605773926
7.9427642822265625,-1.886630892753601,4.941632270812988
7.9643120765686035,-1.8255788087844849,4.95120906829834
8.022970199584961,-1.7369933128356934,4.966771602630615
8.068459510803223,-1.5873557329177856,5.020640850067139
8.034940719604492,-1.5263035297393799,5.023035049438477
8.021772384643555,-1.4664485454559326,5.04099178314209
