X,Y,Z
6.367379188537598,0.9217676520347595,6.405686855316162
6.433219909667969,0.9289502501487732,6.391321659088135
6.436811447143555,0.8786720037460327,6.355408191680908
6.50025749206543,0.8236053586006165,6.345831394195557
6.5732808113098145,0.7230489253997803,6.379350662231445
6.7061591148376465,0.6667851805686951,6.3745622634887695
6.84981107711792,0.645237386226654,6.428431510925293
6.864176273345947,0.6021417379379272,6.5050458908081055
6.75883150100708,0.5758054852485657,6.581660270690918
6.561309814453125,0.586579442024231,6.8821330070495605
6.574477672576904,0.5506663918495178,7.141903877258301
6.755239963531494,0.4908113479614258,7.592013359069824
7.1921820640563965,0.5159504413604736,8.26478385925293
7.858967304229736,0.5482721924781799,8.793902397155762
8.485051155090332,0.5494692921638489,8.96269416809082
8.20612621307373,0.19871874153614044,8.643068313598633
8.22887134552002,0.09576806426048279,8.769960403442383
8.249221801757812,-0.06344634294509888,8.898050308227539
8.003816604614258,-0.20470423996448517,8.966285705566406
7.5201873779296875,-0.2968810200691223,8.935160636901855
7.03057336807251,-0.3974374830722809,9.016563415527344
6.3266777992248535,-0.45250412821769714,8.869319915771484
5.917269706726074,-0.4082113802433014,8.398859977722168
5.367800235748291,-0.42856210470199585,7.903259754180908
4.964377403259277,-0.5482721924781799,7.679401874542236
4.7836151123046875,-0.7015010714530945,7.772775650024414
4.98472785949707,-0.6871358752250671,7.94635534286499
5.304353713989258,-0.49559974670410156,7.922413349151611
5.066130638122559,-0.4129997789859772,7.832630634307861
4.730942726135254,-0.3423708379268646,7.787140846252441
4.349067211151123,-0.363918662071228,7.881711959838867
4.146757125854492,-0.5422866940498352,8.067262649536133
4.248510837554932,-0.7601590156555176,8.202534675598145
4.778826713562012,-0.9385270476341248,8.254010200500488
4.978742599487305,-0.9445125460624695,8.277952194213867
5.155913352966309,-0.8367735147476196,8.257601737976074
5.403713226318359,-0.7098808288574219,8.105569839477539
5.523423194885254,-0.6332663297653198,7.951143741607666
5.558139324188232,-0.5805938839912415,7.766790390014648
5.373785495758057,-0.30885201692581177,7.437587738037109
5.227739334106445,-0.24660277366638184,7.313088893890381
5.085284233093262,-0.2537853717803955,7.19936466217041
5.002684593200684,-0.2645592987537384,7.158663272857666
4.969165802001953,-0.25258827209472656,7.026981830596924
4.9368438720703125,-0.22864626348018646,6.874950408935547
4.8267107009887695,-0.15682020783424377,6.688202381134033
4.831499099731445,-0.12330138683319092,6.642712593078613
4.791994571685791,-0.10055647045373917,6.592434406280518
4.705803394317627,-0.10175357013940811,6.514622688293457
4.623203277587891,-0.09696517139673233,6.471527099609375
4.671087741851807,-0.13407529890537262,6.496666431427002
4.912901878356934,-0.2717418968677521,6.582857608795166
4.897339344024658,-0.33518823981285095,6.646304130554199
4.908113479614258,-0.35434186458587646,6.673837184906006
4.9152960777282715,-0.3627215623855591,6.7480573654174805
4.880579948425293,-0.395043283700943,6.806715488433838
