
2020-12-24 15:41:44.825 100.366066
2020-12-24 15:41:44.825 100.354568
2020-12-24 15:41:44.825 100.331619
2020-12-24 15:41:44.825 100.330368
2020-12-24 15:41:44.825 100.342384
2020-12-24 15:41:44.825 100.366531
2020-12-24 15:41:44.825 100.369949
2020-12-24 15:41:44.825 100.359055
2020-12-24 15:41:44.825 100.325027
2020-12-24 15:41:44.825 100.327957
2020-12-24 15:41:44.825 100.354202
2020-12-24 15:41:44.825 100.370506
2020-12-24 15:41:44.825 100.368240
2020-12-24 15:41:44.825 100.339890
2020-12-24 15:41:44.825 100.323097
2020-12-24 15:41:44.825 100.344925
2020-12-24 15:41:44.825 100.367798
2020-12-24 15:41:44.825 100.371437
2020-12-24 15:41:44.825 100.365379
2020-12-24 15:41:45.155 100.327126
2020-12-24 15:41:45.655 100.316971
2020-12-24 15:41:46.155 100.355392
2020-12-24 15:41:46.765 100.371094
2020-12-24 15:41:47.165 100.361794
2020-12-24 15:41:47.665 100.349731
2020-12-24 15:41:48.165 100.322533
2020-12-24 15:41:48.665 100.330978
2020-12-24 15:41:49.165 100.349266
2020-12-24 15:41:49.675 100.368698
2020-12-24 15:41:50.175 100.364746
2020-12-24 15:41:50.675 100.364357
2020-12-24 15:41:51.175 100.350563
2020-12-24 15:41:51.675 100.328049
2020-12-24 15:41:52.175 100.329025
2020-12-24 15:41:52.675 100.333885
2020-12-24 15:41:53.195 100.350052
2020-12-24 15:41:53.675 100.365967
2020-12-24 15:41:54.184 100.375710
2020-12-24 15:41:54.684 100.369652
2020-12-24 15:41:55.185 100.358810
2020-12-24 15:41:55.685 100.338577
2020-12-24 15:41:56.185 100.327591
2020-12-24 15:41:56.685 100.326370
2020-12-24 15:41:57.185 100.342285
2020-12-24 15:41:57.685 100.369484
2020-12-24 15:41:58.185 100.370216
2020-12-24 15:41:58.695 100.366333
2020-12-24 15:41:59.195 100.354881
2020-12-24 15:41:59.695 100.317848
2020-12-24 15:42:00.195 100.335251
2020-12-24 15:42:00.695 100.350563
2020-12-24 15:42:01.195 100.367844
2020-12-24 15:42:01.695 100.375832
2020-12-24 15:42:02.205 100.364304
2020-12-24 15:42:02.705 100.325706
2020-12-24 15:42:03.205 100.321144
2020-12-24 15:42:03.705 100.332962
2020-12-24 15:42:04.205 100.357422
2020-12-24 15:42:04.705 100.366333
2020-12-24 15:42:05.205 100.360886
2020-12-24 15:42:05.706 100.353561
2020-12-24 15:42:06.205 100.342018
2020-12-24 15:42:06.705 100.322289
2020-12-24 15:42:07.215 100.326683
2020-12-24 15:42:07.715 100.354637
2020-12-24 15:42:08.215 100.366211
2020-12-24 15:42:08.715 100.369095
2020-12-24 15:42:09.215 100.363060
2020-12-24 15:42:09.725 100.330055
2020-12-24 15:42:10.224 100.325485
2020-12-24 15:42:10.724 100.347168
2020-12-24 15:42:11.235 100.369507
2020-12-24 15:42:11.735 100.366112
2020-12-24 15:42:12.235 100.367409
2020-12-24 15:42:12.736 100.334717
2020-12-24 15:42:13.235 100.323219
2020-12-24 15:42:13.745 100.329880
2020-12-24 15:42:14.245 100.355835
2020-12-24 15:42:14.745 100.370285
2020-12-24 15:42:15.245 100.361862
2020-12-24 15:42:15.745 100.366013
2020-12-24 15:42:16.245 100.326340
2020-12-24 15:42:16.745 100.323730
2020-12-24 15:42:17.245 100.356125
2020-12-24 15:42:17.745 100.366989
2020-12-24 15:42:18.245 100.370316
2020-12-24 15:42:18.755 100.368698
2020-12-24 15:42:19.255 100.354858
2020-12-24 15:42:19.755 100.326881
2020-12-24 15:42:20.255 100.322708
2020-12-24 15:42:20.755 100.329422
2020-12-24 15:42:21.255 100.354492
2020-12-24 15:42:21.754 100.370338
2020-12-24 15:42:22.260 100.366600
2020-12-24 15:42:22.755 100.355469
2020-12-24 15:42:23.256 100.322067
2020-12-24 15:42:23.765 100.323730
2020-12-24 15:42:24.266 100.346512
2020-12-24 15:42:24.765 100.376610
2020-12-24 15:42:25.265 100.383469
2020-12-24 15:42:25.765 100.370651
2020-12-24 15:42:26.265 100.361794
2020-12-24 15:42:26.775 100.313087
