timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1
1637328729199,114.25461973076219
1637328729332,113.0434735736236
1637328729422,113.0434735736236
1637328729512,113.0434735736236
1637328729602,113.0434735736236
1637328729692,113.0434735736236
1637328729827,113.0434735736236
1637328729917,113.0434735736236
1637328730007,113.0434735736236
1637328730097,113.0434735736236
1637328730232,113.0434735736236
1637328730322,113.0434735736236
1637328730412,113.0434735736236
1637328730502,113.0434735736236
1637328730592,113.0434735736236
1637328730727,113.0434735736236
1637328730816,113.0434735736236
1637328730908,113.0434735736236
1637328731042,113.0434735736236
1637328731132,114.25461973076219
1637328731222,114.25461973076219
1637328731312,114.25461973076219
1637328731402,114.25461973076219
1637328731492,115.46840766676681
1637328731627,114.25461973076219
1637328731762,114.25461973076219
1637328731807,114.25461973076219
1637328731897,114.25461973076219
1637328732032,115.46840766676681
1637328732122,115.46840766676681
1637328732212,115.46840766676681
1637328732303,115.46840766676681
1637328732392,115.46840766676681
1637328732527,115.46840766676681
1637328732618,115.46840766676681
1637328732707,115.46840766676681
1637328732797,115.46840766676681
1637328732932,114.25461973076219
1637328733022,115.46840766676681
1637328733112,115.46840766676681
1637328733203,115.46840766676681
1637328733292,115.46840766676681
1637328733427,115.46840766676681
1637328733517,115.46840766676681
1637328733607,115.46840766676681
1637328733697,115.46840766676681
1637328733832,115.46840766676681
1637328733922,114.25461973076219
1637328734057,114.25461973076219
1637328734102,114.25461973076219
1637328734192,114.25461973076219
1637328734372,114.25461973076219
1637328734417,114.25461973076219
1637328734507,113.0434735736236
1637328734597,113.0434735736236
1637328734732,113.0434735736236
1637328734822,113.0434735736236
1637328734911,113.0434735736236
1637328735004,113.0434735736236
1637328735093,113.0434735736236
1637328735227,113.0434735736236
1637328735317,113.0434735736236
1637328735407,113.0434735736236
1637328735497,114.25461973076219
1637328735632,114.25461973076219
1637328735767,114.25461973076219
1637328735812,114.25461973076219
1637328735902,114.25461973076219
1637328735992,114.25461973076219
1637328736127,114.25461973076219
1637328736217,114.25461973076219
1637328736307,114.25461973076219
1637328736397,114.25461973076219
1637328736532,113.0434735736236
1637328736624,113.0434735736236
1637328736712,113.0434735736236
1637328736802,111.83496083980316
1637328736892,111.83496083980316
1637328737027,111.83496083980316
1637328737117,111.83496083980316
1637328737208,111.83496083980316
1637328737297,110.62906289679431
1637328737432,110.62906289679431
1637328737522,109.42578740418371
1637328737612,110.62906289679431
1637328737702,110.62906289679431
1637328737792,110.62906289679431
1637328737927,110.62906289679431
1637328738017,110.62906289679431
1637328738107,110.62906289679431
1637328738197,110.62906289679431
1637328738332,110.62906289679431
1637328738422,110.62906289679431
1637328738512,110.62906289679431
1637328738602,110.62906289679431
1637328738692,111.83496083980316
1637328738827,111.83496083980316
1637328738917,113.0434735736236
1637328739007,113.0434735736236
1637328739097,113.0434735736236
1637328739235,111.83496083980316
1637328739322,110.62906289679431
1637328739412,109.42578740418371
1637328739502,108.22511090592664
1637328739637,105.8315358751987
1637328739727,105.8315358751987
1637328739817,103.4482724601393
1637328739907,102.26049032716108
1637328739997,102.26049032716108
1637328740132,101.07527234124548
1637328740222,99.89258871671858
1637328740312,97.53483117744426
1637328740402,96.35974048255775
1637328740537,94.01709095173727
1637328740627,94.01709095173727
1637328740717,92.84952012187065
1637328740807,90.5218298052234
1637328740899,90.5218298052234
1637328741032,89.36170031442641
1637328741122,90.5218298052234
1637328741212,90.5218298052234
1637328741302,89.36170031442641
1637328741437,89.36170031442641
1637328741527,90.5218298052234
1637328741617,90.5218298052234
1637328741707,90.5218298052234
1637328741797,89.36170031442641
1637328741932,89.36170031442641
1637328742022,90.5218298052234
1637328742112,90.5218298052234
1637328742202,89.36170031442641
1637328742337,89.36170031442641
1637328742427,90.5218298052234
1637328742517,90.5218298052234
1637328742607,90.5218298052234
1637328742697,89.36170031442641
1637328742832,89.36170031442641
1637328742922,90.5218298052234
1637328743012,90.5218298052234
1637328743102,89.36170031442641
1637328743237,89.36170031442641
1637328743327,89.36170031442641
1637328743417,90.5218298052234
1637328743507,91.68443534088313
1637328743597,90.5218298052234
1637328743732,90.5218298052234
1637328743822,90.5218298052234
1637328743957,90.5218298052234
1637328744002,90.5218298052234
1637328744137,90.5218298052234
1637328744227,91.68443534088313
1637328744317,91.68443534088313
1637328744407,91.68443534088313
1637328744498,91.68443534088313
1637328744632,91.68443534088313
1637328744722,92.84952012187065
1637328744812,92.84952012187065
1637328744902,92.84952012187065
1637328745037,92.84952012187065
1637328745127,92.84952012187065
1637328745217,92.84952012187065
1637328745307,92.84952012187065
1637328745397,92.84952012187065
1637328745532,92.84952012187065
1637328745622,92.84952012187065
1637328745757,92.84952012187065
1637328745802,91.68443534088313
1637328745936,91.68443534088313
1637328746027,92.84952012187065
1637328746117,91.68443534088313
1637328746207,91.68443534088313
1637328746300,90.5218298052234
1637328746432,90.5218298052234
1637328746522,90.5218298052234
1637328746612,90.5218298052234
1637328746702,89.36170031442641
1637328746837,89.36170031442641
1637328746927,90.5218298052234
1637328747017,90.5218298052234
1637328747107,90.5218298052234
1637328747197,89.36170031442641
1637328747332,89.36170031442641
1637328747422,91.68443534088313
1637328747512,91.68443534088313
1637328747602,91.68443534088313
1637328747737,91.68443534088313
1637328747827,92.84952012187065
1637328747917,92.84952012187065
1637328748009,92.84952012187065
1637328748097,91.68443534088313
1637328748232,91.68443534088313
1637328748322,91.68443534088313
1637328748412,92.84952012187065
1637328748502,91.68443534088313
1637328748682,91.68443534088313
1637328748727,91.68443534088313
1637328748817,91.68443534088313
1637328748907,91.68443534088313
1637328748997,90.5218298052234
1637328749132,90.5218298052234
1637328749222,90.5218298052234
1637328749312,90.5218298052234
1637328749402,89.36170031442641
1637328749537,89.36170031442641
1637328749627,89.36170031442641
1637328749717,90.5218298052234
1637328749807,90.5218298052234
1637328749897,90.5218298052234
1637328750032,90.5218298052234
1637328750122,90.5218298052234
1637328750212,91.68443534088313
1637328750302,91.68443534088313
1637328750392,91.68443534088313
1637328750527,91.68443534088313
1637328750617,90.5218298052234
1637328750707,90.5218298052234
1637328750797,91.68443534088313
1637328750933,91.68443534088313
1637328751022,91.68443534088313
1637328751112,91.68443534088313
1637328751202,91.68443534088313
1637328751292,91.68443534088313
1637328751427,91.68443534088313
1637328751517,91.68443534088313
1637328751607,91.68443534088313
1637328751697,91.68443534088313
1637328751832,91.68443534088313
1637328751922,91.68443534088313
1637328752012,91.68443534088313
1637328752102,91.68443534088313
1637328752192,91.68443534088313
1637328752327,90.5218298052234
1637328752417,90.5218298052234
1637328752507,91.68443534088313
1637328752597,91.68443534088313
1637328752732,91.68443534088313
1637328752822,90.5218298052234
1637328752912,90.5218298052234
1637328753002,90.5218298052234
1637328753092,90.5218298052234
1637328753227,90.5218298052234
1637328753317,90.5218298052234
1637328753407,89.36170031442641
1637328753497,89.36170031442641
1637328753632,89.36170031442641
1637328753722,89.36170031442641
1637328753812,90.5218298052234
1637328753903,90.5218298052234
1637328753992,89.36170031442641
1637328754127,89.36170031442641
1637328754217,89.36170031442641
1637328754307,90.5218298052234
1637328754397,90.5218298052234
1637328754532,90.5218298052234
1637328754622,90.5218298052234
1637328754712,90.5218298052234
1637328754802,91.68443534088313
1637328754892,91.68443534088313
1637328755027,91.68443534088313
1637328755116,91.68443534088313
1637328755207,91.68443534088313
1637328755297,92.84952012187065
1637328755432,92.84952012187065
1637328755522,92.84952012187065
1637328755612,92.84952012187065
1637328755746,92.84952012187065
1637328755792,91.68443534088313
1637328755927,92.84952012187065
1637328756017,92.84952012187065
1637328756107,92.84952012187065
1637328756197,92.84952012187065
1637328756332,91.68443534088313
1637328756422,91.68443534088313
1637328756512,91.68443534088313
1637328756603,91.68443534088313
1637328756692,91.68443534088313
1637328756827,91.68443534088313
1637328756917,90.5218298052234
1637328757007,90.5218298052234
1637328757142,91.68443534088313
1637328757232,91.68443534088313
1637328757322,92.84952012187065
1637328757412,92.84952012187065
1637328757502,91.68443534088313
1637328757592,91.68443534088313
1637328757727,92.84952012187065
1637328757817,92.84952012187065
1637328757907,94.01709095173727
1637328757997,94.01709095173727
1637328758132,92.84952012187065
1637328758222,92.84952012187065
1637328758312,94.01709095173727
1637328758402,94.01709095173727
1637328758492,94.01709095173727
1637328758627,94.01709095173727
1637328758717,94.01709095173727
1637328758807,94.01709095173727
1637328758897,94.01709095173727
1637328759032,94.01709095173727
1637328759122,94.01709095173727
1637328759212,94.01709095173727
1637328759302,94.01709095173727
1637328759394,94.01709095173727
1637328759527,94.01709095173727
1637328759617,94.01709095173727
1637328759707,94.01709095173727
1637328759797,94.01709095173727
1637328759932,92.84952012187065
1637328760067,92.84952012187065
1637328760112,94.01709095173727
1637328760202,94.01709095173727
1637328760292,94.01709095173727
1637328760429,94.01709095173727
1637328760517,94.01709095173727
1637328760607,94.01709095173727
1637328760697,94.01709095173727
1637328760833,94.01709095173727
1637328760922,94.01709095173727
1637328761012,94.01709095173727
1637328761102,95.18716470742984
1637328761192,95.18716470742984
1637328761327,95.18716470742984
1637328761417,95.18716470742984
1637328761507,95.18716470742984
1637328761597,95.18716470742984
1637328761732,95.18716470742984
1637328761823,95.18716470742984
1637328761912,95.18716470742984
1637328762002,95.18716470742984
1637328762092,95.18716470742984
1637328762227,95.18716470742984
1637328762362,95.18716470742984
1637328762407,95.18716470742984
1637328762497,95.18716470742984
1637328762677,95.18716470742984
1637328762722,95.18716470742984
1637328762812,95.18716470742984
1637328762902,95.18716470742984
1637328762992,95.18716470742984
1637328763127,95.18716470742984
1637328763218,95.18716470742984
1637328763307,95.18716470742984
1637328763397,95.18716470742984
1637328763532,96.35974048255775
1637328763622,96.35974048255775
1637328763712,95.18716470742984
1637328763802,95.18716470742984
1637328763892,95.18716470742984
1637328764027,95.18716470742984
1637328764117,95.18716470742984
1637328764207,95.18716470742984
1637328764297,94.01709095173727
1637328764432,94.01709095173727
1637328764522,94.01709095173727
1637328764612,95.18716470742984
1637328764702,95.18716470742984
1637328764792,95.18716470742984
1637328764927,95.18716470742984
1637328765017,95.18716470742984
1637328765107,95.18716470742984
1637328765197,96.35974048255775
1637328765332,96.35974048255775
1637328765422,96.35974048255775
1637328765512,96.35974048255775
1637328765602,96.35974048255775
1637328765692,96.35974048255775
1637328765827,97.53483117744426
1637328765917,97.53483117744426
1637328766007,97.53483117744426
1637328766097,97.53483117744426
1637328766232,96.35974048255775
1637328766322,96.35974048255775
1637328766412,97.53483117744426
1637328766502,97.53483117744426
1637328766592,96.35974048255775
1637328766728,96.35974048255775
1637328766819,97.53483117744426
1637328766907,97.53483117744426
1637328766997,97.53483117744426
1637328767132,97.53483117744426
1637328767222,97.53483117744426
1637328767312,97.53483117744426
1637328767402,97.53483117744426
1637328767492,97.53483117744426
1637328767627,97.53483117744426
1637328767717,97.53483117744426
1637328767807,97.53483117744426
1637328767897,97.53483117744426
1637328768032,97.53483117744426
1637328768124,97.53483117744426
1637328768212,96.35974048255775
1637328768302,96.35974048255775
1637328768392,96.35974048255775
1637328768527,96.35974048255775
1637328768617,96.35974048255775
1637328768707,95.18716470742984
1637328768842,96.35974048255775
1637328768932,96.35974048255775
1637328769022,96.35974048255775
1637328769112,96.35974048255775
1637328769202,96.35974048255775
1637328769292,96.35974048255775
1637328769428,96.35974048255775
1637328769517,96.35974048255775
1637328769607,97.53483117744426
1637328769697,97.53483117744426
1637328769832,98.7124443317699
1637328769922,98.7124443317699
1637328770012,98.7124443317699
1637328770102,98.7124443317699
1637328770192,98.7124443317699
1637328770328,98.7124443317699
1637328770417,98.7124443317699
1637328770507,98.7124443317699
1637328770597,97.53483117744426
1637328770732,97.53483117744426
1637328770822,98.7124443317699
1637328770912,98.7124443317699
1637328771002,98.7124443317699
1637328771137,98.7124443317699
1637328771227,97.53483117744426
1637328771317,97.53483117744426
1637328771452,97.53483117744426
1637328771497,97.53483117744426
1637328771633,98.7124443317699
1637328771722,97.53483117744426
1637328771812,97.53483117744426
1637328771902,97.53483117744426
1637328771992,97.53483117744426
1637328772127,97.53483117744426
1637328772217,97.53483117744426
1637328772307,97.53483117744426
1637328772397,97.53483117744426
1637328772532,97.53483117744426
1637328772622,97.53483117744426
1637328772712,97.53483117744426
1637328772802,97.53483117744426
1637328772892,97.53483117744426
1637328773027,98.7124443317699
1637328773117,98.7124443317699
1637328773208,97.53483117744426
1637328773297,98.7124443317699
1637328773432,99.89258871671858
1637328773522,98.7124443317699
1637328773612,99.89258871671858
1637328773702,99.89258871671858
1637328773792,101.07527234124548
1637328773927,99.89258871671858
1637328774062,99.89258871671858
1637328774107,101.07527234124548
1637328774197,101.07527234124548
1637328774332,99.89258871671858
1637328774422,101.07527234124548
1637328774512,101.07527234124548
1637328774603,99.89258871671858
1637328774692,99.89258871671858
1637328774827,101.07527234124548
1637328774917,101.07527234124548
1637328775007,99.89258871671858
1637328775097,99.89258871671858
1637328775232,99.89258871671858
1637328775323,98.7124443317699
1637328775412,98.7124443317699
1637328775502,98.7124443317699
1637328775593,98.7124443317699
1637328775727,98.7124443317699
1637328775817,97.53483117744426
1637328775907,98.7124443317699
1637328775997,98.7124443317699
1637328776132,99.89258871671858
1637328776222,99.89258871671858
1637328776315,99.89258871671858
1637328776402,98.7124443317699
1637328776492,98.7124443317699
1637328776627,99.89258871671858
1637328776717,99.89258871671858
1637328776807,99.89258871671858
1637328776897,99.89258871671858
1637328777032,98.7124443317699
1637328777122,99.89258871671858
1637328777212,99.89258871671858
1637328777302,99.89258871671858
1637328777392,99.89258871671858
1637328777527,98.7124443317699
1637328777617,98.7124443317699
1637328777707,98.7124443317699
1637328777797,99.89258871671858
1637328777932,99.89258871671858
1637328778022,99.89258871671858
1637328778112,101.07527234124548
1637328778202,101.07527234124548
1637328778292,101.07527234124548
1637328778428,102.26049032716108
1637328778517,102.26049032716108
1637328778607,102.26049032716108
1637328778700,102.26049032716108
1637328778832,103.4482724601393
1637328778922,102.26049032716108
1637328779012,103.4482724601393
1637328779102,103.4482724601393
1637328779192,102.26049032716108
1637328779328,102.26049032716108
1637328779418,101.07527234124548
1637328779507,101.07527234124548
1637328779597,102.26049032716108
1637328779732,101.07527234124548
1637328779822,101.07527234124548
1637328779912,99.89258871671858
1637328780002,99.89258871671858
1637328780092,99.89258871671858
1637328780228,99.89258871671858
1637328780317,99.89258871671858
1637328780407,99.89258871671858
1637328780497,99.89258871671858
1637328780632,98.7124443317699
1637328780722,98.7124443317699
1637328780812,99.89258871671858
1637328780903,99.89258871671858
1637328780992,99.89258871671858
1637328781128,99.89258871671858
1637328781217,99.89258871671858
1637328781307,99.89258871671858
1637328781397,101.07527234124548
1637328781532,101.07527234124548
1637328781622,101.07527234124548
1637328781712,99.89258871671858
1637328781802,99.89258871671858
1637328781892,99.89258871671858
1637328782027,101.07527234124548
1637328782119,101.07527234124548
1637328782207,101.07527234124548
1637328782342,99.89258871671858
1637328782432,98.7124443317699
1637328782522,96.35974048255775
1637328782613,94.01709095173727
1637328782702,92.84952012187065
1637328782837,90.5218298052234
1637328782927,88.20404183285565
1637328783017,85.89607565712083
1637328783107,84.74576134203633
1637328783197,83.59788132002211
1637328783332,82.45243012594217
1637328783423,80.16877572611897
1637328783513,79.03055641769788
1637328783602,76.76130450645876
1637328783737,74.50157546800082
1637328783827,73.37526161440607
1637328783917,72.25130745750333
1637328784007,72.25130745750333
1637328784097,72.25130745750333
1637328784232,72.25130745750333
1637328784322,72.25130745750333
1637328784412,72.25130745750333
1637328784503,73.37526161440607
1637328784637,73.37526161440607
1637328784728,73.37526161440607
1637328784817,73.37526161440607
1637328784908,72.25130745750333
1637328784997,72.25130745750333
1637328785133,73.37526161440607
1637328785222,73.37526161440607
1637328785312,73.37526161440607
1637328785447,73.37526161440607
1637328785537,73.37526161440607
1637328785627,73.37526161440607
1637328785718,73.37526161440607
1637328785808,73.37526161440607
1637328785898,73.37526161440607
1637328786033,73.37526161440607
1637328786122,73.37526161440607
1637328786212,72.25130745750333
1637328786302,72.25130745750333
1637328786437,73.37526161440607
1637328786528,72.25130745750333
1637328786618,72.25130745750333
1637328786707,72.25130745750333
1637328786798,71.12970682914404
1637328786932,71.12970682914404
1637328787023,71.12970682914404
1637328787112,71.12970682914404
1637328787202,71.12970682914404
1637328787337,71.12970682914404
1637328787427,71.12970682914404
1637328787517,72.25130745750333
1637328787608,72.25130745750333
1637328787699,72.25130745750333
1637328787833,72.25130745750333
1637328787923,72.25130745750333
1637328788057,72.25130745750333
1637328788148,72.25130745750333
1637328788237,72.25130745750333
1637328788373,72.25130745750333
1637328788417,72.25130745750333
1637328788507,72.25130745750333
1637328788597,72.25130745750333
1637328788732,73.37526161440607
1637328788823,73.37526161440607
1637328788914,73.37526161440607
1637328789002,72.25130745750333
1637328789137,72.25130745750333
1637328789227,73.37526161440607
1637328789317,73.37526161440607
1637328789407,73.37526161440607
1637328789497,73.37526161440607
1637328789632,73.37526161440607
1637328789722,73.37526161440607
1637328789812,73.37526161440607
1637328789902,73.37526161440607
1637328790038,73.37526161440607
1637328790128,73.37526161440607
1637328790217,73.37526161440607
1637328790307,74.50157546800082
1637328790397,74.50157546800082
1637328790532,74.50157546800082
1637328790623,74.50157546800082
1637328790713,74.50157546800082
1637328790802,74.50157546800082
1637328790938,74.50157546800082
1637328791028,74.50157546800082
1637328791118,75.63025149473422
1637328791207,75.63025149473422
1637328791299,75.63025149473422
1637328791432,75.63025149473422
1637328791522,75.63025149473422
1637328791612,75.63025149473422
1637328791704,75.63025149473422
1637328791838,75.63025149473422
1637328791927,75.63025149473422
1637328792017,75.63025149473422
1637328792108,75.63025149473422
1637328792197,75.63025149473422
1637328792332,75.63025149473422
1637328792422,75.63025149473422
1637328792512,75.63025149473422
1637328792602,75.63025149473422
1637328792737,75.63025149473422
1637328792827,76.76130450645876
1637328792917,75.63025149473422
1637328793007,75.63025149473422
1637328793097,75.63025149473422
1637328793232,75.63025149473422
1637328793322,76.76130450645876
1637328793412,76.76130450645876
1637328793502,75.63025149473422
1637328793637,75.63025149473422
1637328793727,75.63025149473422
1637328793818,76.76130450645876
1637328793908,76.76130450645876
1637328793997,76.76130450645876
1637328794133,75.63025149473422
1637328794222,75.63025149473422
1637328794312,75.63025149473422
1637328794403,75.63025149473422
1637328794538,75.63025149473422
1637328794628,75.63025149473422
1637328794718,74.50157546800082
1637328794809,74.50157546800082
1637328794897,74.50157546800082
1637328795032,74.50157546800082
1637328795122,74.50157546800082
1637328795213,74.50157546800082
1637328795302,74.50157546800082
1637328795437,74.50157546800082
1637328795527,75.63025149473422
1637328795617,75.63025149473422
1637328795708,75.63025149473422
1637328795798,75.63025149473422
1637328795932,75.63025149473422
1637328796022,75.63025149473422
1637328796113,75.63025149473422
1637328796203,75.63025149473422
1637328796338,75.63025149473422
1637328796428,75.63025149473422
1637328796518,75.63025149473422
1637328796608,75.63025149473422
1637328796698,76.76130450645876
1637328796832,77.89473480900905
1637328796923,77.89473480900905
1637328797013,76.76130450645876
1637328797103,75.63025149473422
1637328797237,75.63025149473422
1637328797328,76.76130450645876
1637328797418,76.76130450645876
1637328797508,76.76130450645876
1637328797598,75.63025149473422
1637328797732,75.63025149473422
1637328797823,76.76130450645876
1637328797913,76.76130450645876
1637328798002,76.76130450645876
1637328798137,76.76130450645876
1637328798227,76.76130450645876
1637328798318,76.76130450645876
1637328798407,75.63025149473422
1637328798498,75.63025149473422
1637328798632,76.76130450645876
1637328798722,76.76130450645876
1637328798813,76.76130450645876
1637328798903,76.76130450645876
1637328798993,76.76130450645876
1637328799128,77.89473480900905
1637328799217,77.89473480900905
1637328799308,77.89473480900905
1637328799398,77.89473480900905
1637328799533,77.89473480900905
1637328799623,77.89473480900905
1637328799713,79.03055641769788
1637328799803,77.89473480900905
1637328799893,79.03055641769788
1637328800028,79.03055641769788
1637328800118,79.03055641769788
