timestamp,bluetooth_le-CE:C9:CF:DE:90:5A-Resistance-1
1637499326123,99.89258871671858
1637499326212,99.89258871671858
1637499326348,98.7124443317699
1637499326437,98.7124443317699
1637499326528,98.7124443317699
1637499326619,98.7124443317699
1637499326753,98.7124443317699
1637499326843,97.53483117744426
1637499326932,97.53483117744426
1637499327022,98.7124443317699
1637499327113,98.7124443317699
1637499327247,97.53483117744426
1637499327338,97.53483117744426
1637499327429,96.35974048255775
1637499327519,96.35974048255775
1637499327655,96.35974048255775
1637499327745,96.35974048255775
1637499327836,96.35974048255775
1637499327922,96.35974048255775
1637499328012,96.35974048255775
1637499328147,96.35974048255775
1637499328305,96.35974048255775
1637499328330,96.35974048255775
1637499328421,96.35974048255775
1637499328598,96.35974048255775
1637499328643,96.35974048255775
1637499328733,96.35974048255775
1637499328823,97.53483117744426
1637499328913,96.35974048255775
1637499329049,96.35974048255775
1637499329138,96.35974048255775
1637499329228,96.35974048255775
1637499329318,97.53483117744426
1637499329453,97.53483117744426
1637499329544,97.53483117744426
1637499329635,96.35974048255775
1637499329723,96.35974048255775
1637499329815,96.35974048255775
1637499329948,97.53483117744426
1637499330038,96.35974048255775
1637499330128,96.35974048255775
1637499330218,95.18716470742984
1637499330353,95.18716470742984
1637499330443,95.18716470742984
1637499330534,95.18716470742984
1637499330623,95.18716470742984
1637499330715,95.18716470742984
1637499330849,94.01709095173727
1637499330940,94.01709095173727
1637499331028,94.01709095173727
1637499331119,94.01709095173727
1637499331255,94.01709095173727
1637499331343,92.84952012187065
1637499331433,92.84952012187065
1637499331524,92.84952012187065
1637499331613,94.01709095173727
1637499331751,94.01709095173727
1637499331838,94.01709095173727
1637499331928,92.84952012187065
1637499332018,92.84952012187065
1637499332153,92.84952012187065
1637499332243,94.01709095173727
1637499332335,94.01709095173727
1637499332423,94.01709095173727
1637499332513,94.01709095173727
1637499332647,94.01709095173727
1637499332737,94.01709095173727
1637499332827,95.18716470742984
1637499332918,95.18716470742984
1637499333053,95.18716470742984
1637499333142,95.18716470742984
1637499333233,94.01709095173727
1637499333324,95.18716470742984
1637499333413,95.18716470742984
1637499333550,95.18716470742984
1637499333638,95.18716470742984
1637499333728,95.18716470742984
1637499333820,95.18716470742984
1637499333953,95.18716470742984
1637499334043,95.18716470742984
1637499334133,94.01709095173727
1637499334225,94.01709095173727
1637499334314,94.01709095173727
1637499334448,94.01709095173727
1637499334538,94.01709095173727
1637499334628,94.01709095173727
1637499334717,92.84952012187065
1637499334854,92.84952012187065
1637499334943,92.84952012187065
1637499335032,92.84952012187065
1637499335123,92.84952012187065
1637499335213,92.84952012187065
1637499335349,91.68443534088313
1637499335438,91.68443534088313
1637499335528,91.68443534088313
1637499335618,91.68443534088313
1637499335752,91.68443534088313
1637499335843,91.68443534088313
1637499335933,91.68443534088313
1637499336022,91.68443534088313
1637499336112,91.68443534088313
1637499336248,91.68443534088313
1637499336338,91.68443534088313
1637499336431,91.68443534088313
1637499336518,91.68443534088313
1637499336653,91.68443534088313
1637499336788,91.68443534088313
1637499336835,91.68443534088313
1637499336923,91.68443534088313
1637499337013,91.68443534088313
1637499337150,91.68443534088313
1637499337238,91.68443534088313
1637499337334,91.68443534088313
1637499337420,92.84952012187065
1637499337553,92.84952012187065
1637499337643,92.84952012187065
1637499337738,92.84952012187065
1637499337823,92.84952012187065
1637499337915,92.84952012187065
1637499338048,92.84952012187065
1637499338138,92.84952012187065
1637499338229,91.68443534088313
1637499338320,91.68443534088313
1637499338408,91.68443534088313
1637499338542,92.84952012187065
1637499338632,92.84952012187065
1637499338722,91.68443534088313
1637499338813,91.68443534088313
1637499338948,91.68443534088313
1637499339039,90.5218298052234
1637499339128,90.5218298052234
1637499339217,90.5218298052234
1637499339353,90.5218298052234
1637499339444,90.5218298052234
1637499339534,89.36170031442641
1637499339669,90.5218298052234
1637499339714,90.5218298052234
1637499339849,90.5218298052234
1637499339939,89.36170031442641
1637499340028,89.36170031442641
1637499340119,89.36170031442641
1637499340208,90.5218298052234
1637499340342,90.5218298052234
1637499340434,89.36170031442641
1637499340523,89.36170031442641
1637499340613,89.36170031442641
1637499340748,90.5218298052234
1637499340838,90.5218298052234
1637499340928,90.5218298052234
1637499341019,90.5218298052234
1637499341108,90.5218298052234
1637499341243,90.5218298052234
1637499341333,90.5218298052234
1637499341423,90.5218298052234
1637499341513,90.5218298052234
1637499341648,90.5218298052234
1637499341738,90.5218298052234
1637499341830,90.5218298052234
1637499341919,90.5218298052234
1637499342008,90.5218298052234
1637499342144,90.5218298052234
1637499342233,90.5218298052234
1637499342325,89.36170031442641
1637499342413,89.36170031442641
1637499342592,90.5218298052234
1637499342638,90.5218298052234
1637499342728,90.5218298052234
1637499342821,90.5218298052234
1637499342908,90.5218298052234
1637499343045,90.5218298052234
1637499343133,90.5218298052234
1637499343223,90.5218298052234
1637499343316,90.5218298052234
1637499343448,89.36170031442641
1637499343541,89.36170031442641
1637499343628,89.36170031442641
1637499343765,89.36170031442641
1637499343810,89.36170031442641
1637499343944,88.20404183285565
1637499344032,88.20404183285565
1637499344123,88.20404183285565
1637499344215,88.20404183285565
1637499344351,88.20404183285565
1637499344438,87.04883579686789
1637499344528,85.89607565712083
1637499344618,85.89607565712083
1637499344708,85.89607565712083
1637499344888,85.89607565712083
1637499344933,85.89607565712083
1637499345025,85.89607565712083
1637499345113,85.89607565712083
1637499345250,85.89607565712083
1637499345338,87.04883579686789
1637499345431,87.04883579686789
1637499345518,87.04883579686789
1637499345608,85.89607565712083
1637499345745,85.89607565712083
1637499345835,85.89607565712083
1637499345923,85.89607565712083
1637499346015,87.04883579686789
1637499346148,85.89607565712083
1637499346238,85.89607565712083
1637499346330,85.89607565712083
1637499346418,85.89607565712083
1637499346511,85.89607565712083
1637499346643,85.89607565712083
1637499346733,84.74576134203633
1637499346825,84.74576134203633
1637499346913,84.74576134203633
1637499347052,84.74576134203633
1637499347138,83.59788132002211
1637499347228,77.89473480900905
1637499347320,72.25130745750333
1637499347408,71.12970682914404
1637499347545,65.55670772505265
1637499347633,58.94519084827703
1637499347725,61.13989625221233
1637499347813,62.24066045227191
1637499347948,56.75954782293517
1637499348038,50.25641133786818
1637499348129,44.897957785533734
