,Volume,Flow
0,8.673199097368589e-10,0.10263207508831014
1,1.7345951855707982e-09,0.10262679344998443
2,2.6018258338515433e-09,0.10262151256303713
3,3.4690118635312868e-09,0.10261623273542458
4,4.336153278731041e-09,0.10261095339546142
5,5.203250086609718e-09,0.10260567490262994
6,6.070302299430059e-09,0.10260039786087818
7,6.937309930567593e-09,0.10259512240188551
8,7.804272992440121e-09,0.10258984841232129
9,8.671191501315502e-09,0.10258457634777247
10,9.538065478521256e-09,0.102579306806961
11,1.0404894952394862e-08,0.10257404061939239
12,1.1271679952027166e-08,0.10256877787421438
13,1.2138420502105048e-08,0.10256351805029491
14,1.3005116626912494e-08,0.10255826109995839
15,1.387176834967702e-08,0.10255300689819057
16,1.4738375695944929e-08,0.10254775571937895
17,1.5604938694189564e-08,0.10254250790988745
18,1.6471457365136325e-08,0.10253726255288236
19,1.7337931724661913e-08,0.10253201907460649
20,1.8204361786416703e-08,0.10252677721161242
21,1.907074756484419e-08,0.10252153705775223
22,1.9937089076341604e-08,0.10251629884421641
23,2.0803386337774285e-08,0.10251106262639732
24,2.1669639366481135e-08,0.10250582846033253
25,2.2535848175268546e-08,0.1025005958096791
26,2.3402012774317214e-08,0.1024953643637327
27,2.426813317342645e-08,0.10249013407736218
28,2.5134209380942042e-08,0.10248490477856888
29,2.6000241399545913e-08,0.10247967579713435
30,2.6866229224600395e-08,0.10247444626691354
31,2.7732172844207786e-08,0.1024692153288082
32,2.859807224222115e-08,0.10246398247999698
33,2.946392740258621e-08,0.1024587477314442
34,3.0329738316050045e-08,0.10245351188797028
35,3.119550498320407e-08,0.10244827611448058
36,3.206122741114282e-08,0.10244304118050358
37,3.292690560368289e-08,0.10243780669815435
38,3.3792539565435685e-08,0.10243257276148424
39,3.465812930198666e-08,0.10242733948575239
40,3.5523674821306085e-08,0.1024221071531653
41,3.6389176133864226e-08,0.10241687605954751
42,3.725463324813529e-08,0.10241164596870554
43,3.812004616794332e-08,0.10240641633036933
44,3.8985414903352334e-08,0.10240118788293438
45,3.985073946541552e-08,0.10239596074344964
46,4.0716019865311496e-08,0.1023907349267591
47,4.1581256115766265e-08,0.10238551061596501
48,4.244644823364236e-08,0.1023802883005577
49,4.331159623975916e-08,0.1023750684487577
50,4.417670015087068e-08,0.10236985057950057
51,4.5041759981937026e-08,0.10236463448050956
52,4.590677574600863e-08,0.10235941992580766
53,4.67717474534858e-08,0.10235420660179934
54,4.7636675112670586e-08,0.10234899426019355
55,4.850155873064397e-08,0.10234378275649628
56,4.936639831128993e-08,0.10233857171240159
57,5.023119386203307e-08,0.10233336154687678
58,5.1095945394310025e-08,0.10232815273467766
59,5.196065292243974e-08,0.10232294561687243
60,5.2825316461153615e-08,0.10231774024227179
61,5.368993602416756e-08,0.10231253649070696
62,5.455451162390003e-08,0.10230733420864807
63,5.541904326947288e-08,0.10230213300600073
64,5.6283530971478735e-08,0.10229693305680482
65,5.714797474425052e-08,0.10229173480365907
66,5.8012374602566524e-08,0.10228653829926315
67,5.887673056298617e-08,0.1022813437543849
68,5.974104264195596e-08,0.10227615115566088
69,6.060531085722406e-08,0.10227096065711928
70,6.146953522544869e-08,0.10226577212978777
71,6.233371575908254e-08,0.10226058507601281
72,6.319785247162241e-08,0.10225539961934589
73,6.406194537895049e-08,0.10225021604205674
74,6.492599450302656e-08,0.10224503506332336
75,6.578999986467088e-08,0.10223985654830173
76,6.665396148116e-08,0.10223468007765696
77,6.751787936943652e-08,0.1022295056118701
78,6.83817535449843e-08,0.10222433297832446
79,6.924558402126125e-08,0.10221916193728765
80,7.010937081054651e-08,0.10221399234927356
81,7.09731139235893e-08,0.10220882403323715
82,7.183681336815974e-08,0.10220365663666081
83,7.270046915560798e-08,0.10219849058317235
84,7.356408130120481e-08,0.10219332633671684
85,7.44276498175744e-08,0.1021881635841096
86,7.529117471388123e-08,0.10218300191595445
87,7.615465599840541e-08,0.10217784122761031
88,7.70180936803057e-08,0.10217268162303852
89,7.788148776873408e-08,0.10216752310144603
90,7.874483827571615e-08,0.10216236600287049
91,7.960814521899415e-08,0.10215721100378028
92,8.047140861892738e-08,0.10215205841385148
93,8.133462850037906e-08,0.10214690876605223
94,8.219780489192634e-08,0.10214176249985424
95,8.306093781800701e-08,0.1021366191254388
96,8.392402730005417e-08,0.102131478287257
97,8.478707335605476e-08,0.10212633957751045
98,8.565007600581385e-08,0.10212120321134648
99,8.651303527248304e-08,0.10211606958477121
100,8.737595118249195e-08,0.10211093908567268
101,8.823882376233475e-08,0.10210581172169611
102,8.91016530352914e-08,0.10210068711249275
103,8.996443902008719e-08,0.10209556471909992
104,9.082718173249345e-08,0.10209044419196535
105,9.168988118814533e-08,0.10208532551497686
106,9.255253740163924e-08,0.1020802085652167
107,9.341515039307264e-08,0.10207509399363916
108,9.427772018275352e-08,0.10206998182515456
109,9.514024678902887e-08,0.10206487182771497
110,9.600273022845554e-08,0.10205976378948586
111,9.6865170513219e-08,0.10205465719319542
112,9.77275676522433e-08,0.10204955165290558
113,9.85899216528078e-08,0.10204444697400358
114,9.945223252331517e-08,0.10203934328940831
115,1.003145002750934e-07,0.10203424094528324
116,1.0117672492347177e-07,0.10202914041510729
117,1.0203890648696949e-07,0.10202404207635656
118,1.0290104498066907e-07,0.10201894552235435
119,1.0376314041725394e-07,0.10201385046921209
120,1.0462519280741533e-07,0.1020087566811946
121,1.0548720216447513e-07,0.1020036644695816
122,1.0634916850301316e-07,0.10199857398323912
123,1.072110918397515e-07,0.10199348547565756
124,1.0807297219386446e-07,0.10198839923702284
125,1.0893480958778242e-07,0.10198331565262554
126,1.0979660404770746e-07,0.10197823516878686
127,1.106583556002966e-07,0.10197315783933662
128,1.1152006427005191e-07,0.10196808340927714
129,1.1238173008075997e-07,0.10196301179394122
130,1.1324335305989602e-07,0.10195794342981707
131,1.1410493323729645e-07,0.10195287859630583
132,1.1496647064266596e-07,0.10194781727782308
133,1.1582796530654215e-07,0.10194275957293007
134,1.1668941726033172e-07,0.1019377055844664
135,1.1755082653654272e-07,0.1019326554427607
136,1.1841219316928451e-07,0.10192760933730041
137,1.1927351719036757e-07,0.10192256699604675
138,1.201347986305815e-07,0.10191752829820969
139,1.2099603751637183e-07,0.10191249272972819
140,1.2185723387146524e-07,0.10190745996888576
141,1.2271838771842915e-07,0.10190242987849968
142,1.235794990794466e-07,0.1018974024130846
143,1.2444056797843546e-07,0.1018923777779357
144,1.2530159444051354e-07,0.10188735611503746
145,1.2616257849384553e-07,0.10188233778493043
146,1.2702352016822698e-07,0.10187732298060516
147,1.2788441949507212e-07,0.10187231189360384
148,1.2874527650265958e-07,0.1018673041528791
149,1.2960609121619663e-07,0.10186229939499652
150,1.3046686365737574e-07,0.10185729720403436
151,1.3132759384731943e-07,0.10185229751254968
152,1.3218828181035778e-07,0.10184730070010195
153,1.33048927572068e-07,0.10184230691427126
154,1.3390953115882694e-07,0.10183731624967646
155,1.3477009259314194e-07,0.10183232824842976
156,1.3563061189292323e-07,0.10182734236654209
157,1.3649108907636942e-07,0.10182235863814024
158,1.373515241660556e-07,0.10181737758110557
159,1.382119171888847e-07,0.1018123997075632
160,1.3907226817426224e-07,0.10180742531364233
161,1.3993257715168419e-07,0.1018024544100489
162,1.4079284414688586e-07,0.10179748655178604
163,1.4165306917787664e-07,0.10179252082461417
164,1.4251325226579533e-07,0.101787557598843
165,1.433733934386515e-07,0.10178259768751735
166,1.4423349273031816e-07,0.10177764178446944
167,1.4509355017950738e-07,0.1017726904623131
168,1.45953565827998e-07,0.10176774408394458
169,1.4681353971788298e-07,0.1017628026865431
170,1.4767347188965635e-07,0.10175786608089578
171,1.4853336238335397e-07,0.10175293421279127
172,1.4939321123977196e-07,0.10174800717218983
173,1.502530184985311e-07,0.10174308482001133
174,1.511127841995441e-07,0.10173816719080217
175,1.519725083813696e-07,0.10173325412432895
176,1.5283219107867968e-07,0.1017283451606902
177,1.536918323227983e-07,0.101723439903688
178,1.5455143214021357e-07,0.10171853778109075
179,1.5541099055371018e-07,0.10171363835466514
180,1.5627050758339063e-07,0.10170874130700838
181,1.5712998325128802e-07,0.10170384686658832
182,1.5798941758638244e-07,0.101698955855452
183,1.5884881062083417e-07,0.10169406864991803
184,1.5970816238786858e-07,0.10168918537602473
185,1.605674729174205e-07,0.10168430564438535
186,1.614267422374232e-07,0.10167942921817182
187,1.6228597037496595e-07,0.1016745559974886
188,1.6314515735348457e-07,0.10166968555002356
189,1.6400430319767455e-07,0.10166481802483784
190,1.6486340793575248e-07,0.10165995383858939
191,1.6572247159646027e-07,0.10165509305343948
192,1.665814942092677e-07,0.10165023575551876
193,1.674404758028336e-07,0.1016453818488745
194,1.682994164013748e-07,0.10164053080785877
195,1.6915831602099704e-07,0.10163568167267702
196,1.700171746708547e-07,0.10163083362075591
197,1.7087599236211892e-07,0.10162598689074202
198,1.7173476910861176e-07,0.10162114179632861
199,1.725935049242569e-07,0.10161629834953795
200,1.7345219982187238e-07,0.101611456419535
201,1.7431085381687985e-07,0.10160661631440987
202,1.7516946692961074e-07,0.10160177861516058
203,1.7602803918284212e-07,0.10159694361117044
204,1.7688657060244879e-07,0.10159211166901384
205,1.7774506121935357e-07,0.10158728338602896
206,1.7860351106585628e-07,0.10158245892515459
207,1.7946192017333886e-07,0.10157763817778627
208,1.8032028857256092e-07,0.10157282107027647
209,1.8117861629636218e-07,0.10156800784877085
210,1.8203690338293073e-07,0.10156319914615614
211,1.8289514986930346e-07,0.10155839482620174
212,1.837533557916854e-07,0.10155359479048526
213,1.8461152118746784e-07,0.10154879917936396
214,1.8546964609511756e-07,0.10154400812011302
215,1.8632773055188326e-07,0.1015392214685931
216,1.8718577459462276e-07,0.10153443917854452
217,1.8804377825697092e-07,0.10152966086859427
218,1.8890174156600718e-07,0.10152488576301719
219,1.897596645452054e-07,0.10152011343516068
220,1.9061754721418874e-07,0.10151534342935935
221,1.9147538959281331e-07,0.10151057577318076
222,1.9233319170389045e-07,0.10150581081632265
223,1.9319095357118964e-07,0.1015010486721653
224,1.9404867521898349e-07,0.10149628940024356
225,1.9490635667314275e-07,0.10149153318967835
226,1.9576399796369847e-07,0.10148678053274801
227,1.966215991242746e-07,0.10148203185463422
228,1.9747916018800205e-07,0.10147728709696832
229,1.983366811854002e-07,0.1014725459507457
230,1.991941621465968e-07,0.1014678083696092
231,2.0005160310511468e-07,0.10146307475531259
232,2.009090041011731e-07,0.10145834590025392
233,2.0176636517692783e-07,0.10145362203359229
234,2.0262368637707022e-07,0.10144890345536581
235,2.0348096774741632e-07,0.10144419029867258
236,2.0433820933033012e-07,0.10143948215499976
237,2.051954111632587e-07,0.10143477844254317
238,2.0605257327978542e-07,0.1014300787040801
239,2.0690969570940753e-07,0.1014253824561011
240,2.077667784773648e-07,0.10142068919480447
241,2.086238216075855e-07,0.10141599876499818
242,2.0948082512060213e-07,0.10141131076485292
243,2.103377890356692e-07,0.10140662504313949
244,2.111947133776042e-07,0.10140194225813888
245,2.120515981735126e-07,0.10139726268060228
246,2.1290844344674514e-07,0.10139258586620663
247,2.1376524921864137e-07,0.10138791157697433
248,2.146220155114203e-07,0.10138323991697412
249,2.1547874234714926e-07,0.10137857086825404
250,2.1633542975022905e-07,0.101373904706939
251,2.1719207775212388e-07,0.1013692422688581
252,2.180486863930007e-07,0.1013645845838336
253,2.1890525571405874e-07,0.10135993177401155
254,2.1976178575696597e-07,0.10135528389486427
255,2.206182765619681e-07,0.10135064077808863
256,2.214747281630859e-07,0.10134600168707635
257,2.223311405891087e-07,0.10134136600277116
258,2.2318751386395834e-07,0.10133673314919463
259,2.2404384800868748e-07,0.1013321027868382
260,2.249001430467909e-07,0.10132747520466624
261,2.257563990046466e-07,0.10132285074387773
262,2.2661261591362334e-07,0.10131822999502309
263,2.2746879380908455e-07,0.10131361343081233
264,2.2832493272980842e-07,0.10130900145531739
265,2.2918103271510715e-07,0.10130439413173048
266,2.3003709379987537e-07,0.10129979093731419
267,2.308931160165083e-07,0.10129519157629686
