
2020-12-17 10:30:30.151 101.508835
2020-12-17 10:30:30.166 101.512650
2020-12-17 10:30:30.166 101.510498
2020-12-17 10:30:30.166 101.510887
2020-12-17 10:30:30.166 101.507057
2020-12-17 10:30:30.166 101.509377
2020-12-17 10:30:30.166 101.507103
2020-12-17 10:30:30.166 101.501877
2020-12-17 10:30:30.166 101.501877
2020-12-17 10:30:30.166 101.505127
2020-12-17 10:30:30.166 101.505692
2020-12-17 10:30:30.166 101.506592
2020-12-17 10:30:30.166 101.506126
2020-12-17 10:30:30.166 101.502930
2020-12-17 10:30:30.166 101.500465
2020-12-17 10:30:30.166 101.490891
2020-12-17 10:30:30.166 101.466843
2020-12-17 10:30:30.166 101.459373
2020-12-17 10:30:30.166 101.451248
2020-12-17 10:30:30.166 101.450539
2020-12-17 10:30:30.166 101.446388
2020-12-17 10:30:30.166 101.443260
2020-12-17 10:30:30.166 101.445946
2020-12-17 10:30:30.166 101.454880
2020-12-17 10:30:30.166 101.468796
2020-12-17 10:30:30.166 101.484177
2020-12-17 10:30:30.166 101.502686
2020-12-17 10:30:30.166 101.504738
2020-12-17 10:30:30.166 101.506615
2020-12-17 10:30:30.166 101.511230
2020-12-17 10:30:30.166 101.513306
2020-12-17 10:30:30.166 101.518677
2020-12-17 10:30:30.166 101.517166
2020-12-17 10:30:30.166 101.513382
2020-12-17 10:30:30.166 101.515305
2020-12-17 10:30:30.166 101.514526
2020-12-17 10:30:30.166 101.513107
2020-12-17 10:30:30.166 101.513062
2020-12-17 10:30:30.166 101.515503
2020-12-17 10:30:30.166 101.513084
2020-12-17 10:30:30.166 101.511520
2020-12-17 10:30:30.166 101.516212
2020-12-17 10:30:30.166 101.519577
2020-12-17 10:30:30.166 101.511696
2020-12-17 10:30:30.166 101.517822
2020-12-17 10:30:30.166 101.516502
2020-12-17 10:30:30.166 101.518288
2020-12-17 10:30:30.166 101.513718
2020-12-17 10:30:30.166 101.514236
2020-12-17 10:30:30.166 101.511940
2020-12-17 10:30:30.166 101.505493
2020-12-17 10:30:30.166 101.487259
2020-12-17 10:30:30.166 101.474709
2020-12-17 10:30:30.166 101.461624
2020-12-17 10:30:30.166 101.457199
2020-12-17 10:30:30.166 101.456154
2020-12-17 10:30:30.166 101.459129
2020-12-17 10:30:30.166 101.465843
2020-12-17 10:30:30.166 101.469070
2020-12-17 10:30:30.166 101.472733
2020-12-17 10:30:30.166 101.509277
2020-12-17 10:30:30.166 101.529907
2020-12-17 10:30:30.166 101.527565
2020-12-17 10:30:30.166 101.527634
2020-12-17 10:30:30.166 101.530640
2020-12-17 10:30:30.166 101.530960
2020-12-17 10:30:30.166 101.536209
2020-12-17 10:30:30.166 101.531540
2020-12-17 10:30:30.166 101.529762
2020-12-17 10:30:30.166 101.517677
2020-12-17 10:30:30.166 101.519119
2020-12-17 10:30:30.166 101.518921
2020-12-17 10:30:30.166 101.512817
2020-12-17 10:30:30.166 101.514526
2020-12-17 10:30:30.166 101.515182
2020-12-17 10:30:30.166 101.512894
2020-12-17 10:30:30.166 101.485252
2020-12-17 10:30:30.166 101.462524
2020-12-17 10:30:30.166 101.455521
2020-12-17 10:30:30.166 101.455856
2020-12-17 10:30:30.166 101.454758
