2022-07-08 13:12:02.043,2320
2022-07-08 13:12:03.083,1540
2022-07-08 13:12:04.103,1540
2022-07-08 13:12:05.132,2560
2022-07-08 13:12:06.163,1920
2022-07-08 13:12:07.193,1580
2022-07-08 13:12:08.223,2120
2022-07-08 13:12:09.253,2060
2022-07-08 13:12:10.274,1380
2022-07-08 13:12:11.293,2080
2022-07-08 13:12:12.324,1580
2022-07-08 13:12:13.354,1080
2022-07-08 13:12:14.374,1700
2022-07-08 13:12:15.404,2300
2022-07-08 13:12:16.434,1580
2022-07-08 13:12:17.454,1420
2022-07-08 13:12:18.499,2180
2022-07-08 13:12:19.540,2540
2022-07-08 13:12:20.574,1580
2022-07-08 13:12:21.624,1220
2022-07-08 13:12:22.664,2020
2022-07-08 13:12:23.683,2380
2022-07-08 13:12:24.702,1300
2022-07-08 13:12:25.742,1020
2022-07-08 13:12:26.809,1740
2022-07-08 13:12:27.832,1660
2022-07-08 13:12:28.885,1040
2022-07-08 13:12:29.915,1220
2022-07-08 13:12:30.973,1500
2022-07-08 13:12:32.003,1280
2022-07-08 13:12:33.034,2060
2022-07-08 13:12:34.054,1860
2022-07-08 13:12:35.073,1160
2022-07-08 13:12:36.095,1300
2022-07-08 13:12:37.128,1780
2022-07-08 13:12:38.153,1060
2022-07-08 13:12:39.194,1240
2022-07-08 13:12:40.214,1600
2022-07-08 13:12:41.244,1300
2022-07-08 13:12:42.278,920
2022-07-08 13:12:43.312,1220
2022-07-08 13:12:44.344,1620
2022-07-08 13:12:45.374,1160
2022-07-08 13:12:46.403,1440
2022-07-08 13:12:47.424,1740
2022-07-08 13:12:48.454,1120
2022-07-08 13:12:49.483,1540
2022-07-08 13:12:50.507,1620
2022-07-08 13:12:51.538,1040
2022-07-08 13:12:52.563,1140
2022-07-08 13:12:53.599,1480
2022-07-08 13:12:54.635,1160
2022-07-08 13:12:55.666,960
2022-07-08 13:12:56.703,1580
2022-07-08 13:12:57.737,1220
2022-07-08 13:12:58.762,900
2022-07-08 13:12:59.793,960
2022-07-08 13:13:00.833,960
2022-07-08 13:13:01.863,1580
2022-07-08 13:13:02.884,1120
2022-07-08 13:13:03.917,840
2022-07-08 13:13:04.956,1480
2022-07-08 13:13:05.973,1680
2022-07-08 13:13:06.993,980
2022-07-08 13:13:08.030,1060
2022-07-08 13:13:09.053,1540
2022-07-08 13:13:10.093,1280
2022-07-08 13:13:11.113,840
2022-07-08 13:13:12.143,1320
2022-07-08 13:13:13.173,1340
2022-07-08 13:13:14.193,820
2022-07-08 13:13:15.213,960
2022-07-08 13:13:16.243,1320
2022-07-08 13:13:17.263,940
2022-07-08 13:13:18.283,820
2022-07-08 13:13:19.303,1220
2022-07-08 13:13:20.333,1200
2022-07-08 13:13:21.353,820
2022-07-08 13:13:22.383,1340
2022-07-08 13:13:23.413,1460
2022-07-08 13:13:24.443,820
2022-07-08 13:13:25.463,980
2022-07-08 13:13:26.483,1600
2022-07-08 13:13:27.513,980
2022-07-08 13:13:28.553,920
2022-07-08 13:13:29.583,1520
2022-07-08 13:13:30.613,1440
2022-07-08 13:13:31.647,1160
2022-07-08 13:13:32.683,1540
2022-07-08 13:13:33.703,1100
2022-07-08 13:13:34.733,920
2022-07-08 13:13:35.763,1420
2022-07-08 13:13:36.793,1060
2022-07-08 13:13:37.822,800
2022-07-08 13:13:38.843,1140
2022-07-08 13:13:39.863,1320
2022-07-08 13:13:40.883,940
2022-07-08 13:13:41.913,1180
2022-07-08 13:13:42.943,1440
2022-07-08 13:13:43.963,840
2022-07-08 13:13:44.993,1060
2022-07-08 13:13:46.024,1420
2022-07-08 13:13:47.053,940
2022-07-08 13:13:48.074,760
2022-07-08 13:13:49.104,1660
2022-07-08 13:13:50.124,1480
2022-07-08 13:13:51.144,960
2022-07-08 13:13:52.164,1260
2022-07-08 13:13:53.186,1680
2022-07-08 13:13:54.225,1000
2022-07-08 13:13:55.244,1040
2022-07-08 13:13:56.274,1600
2022-07-08 13:13:57.294,1340
2022-07-08 13:13:58.322,880
2022-07-08 13:13:59.352,1420
2022-07-08 13:14:00.387,1320
2022-07-08 13:14:01.428,800
2022-07-08 13:14:02.469,1580
2022-07-08 13:14:03.496,960
2022-07-08 13:14:04.525,1040
2022-07-08 13:14:05.552,1420
2022-07-08 13:14:06.583,1160
2022-07-08 13:14:07.613,940
2022-07-08 13:14:08.643,1420
2022-07-08 13:14:09.673,1200
2022-07-08 13:14:10.713,1040
2022-07-08 13:14:11.743,1460
2022-07-08 13:14:12.774,1660
2022-07-08 13:14:13.803,1100
2022-07-08 13:14:14.835,760
2022-07-08 13:14:15.863,880
2022-07-08 13:14:16.896,1420
2022-07-08 13:14:17.925,1660
2022-07-08 13:14:18.953,1040
2022-07-08 13:14:19.972,660
2022-07-08 13:14:21.003,1080
2022-07-08 13:14:22.023,1440
2022-07-08 13:14:23.053,820
2022-07-08 13:14:24.073,620
2022-07-08 13:14:25.104,1200
2022-07-08 13:14:26.143,1420
2022-07-08 13:14:27.163,920
2022-07-08 13:14:28.183,640
2022-07-08 13:14:29.213,1040
2022-07-08 13:14:30.243,1420
2022-07-08 13:14:31.263,900
2022-07-08 13:14:32.283,540
2022-07-08 13:14:33.313,1520
2022-07-08 13:14:34.343,960
2022-07-08 13:14:35.373,700
2022-07-08 13:14:36.407,1100
2022-07-08 13:14:37.443,1400
2022-07-08 13:14:38.463,820
2022-07-08 13:14:39.488,560
2022-07-08 13:14:40.526,1060
2022-07-08 13:14:41.553,1200
2022-07-08 13:14:42.583,940
2022-07-08 13:14:43.602,660
2022-07-08 13:14:44.633,980
2022-07-08 13:14:45.663,1240
2022-07-08 13:14:46.693,980
2022-07-08 13:14:47.712,660
2022-07-08 13:14:48.733,1080
2022-07-08 13:14:49.752,1440
2022-07-08 13:14:50.773,980
2022-07-08 13:14:51.803,660
2022-07-08 13:14:52.823,960
2022-07-08 13:14:53.852,1300
2022-07-08 13:14:54.872,820
2022-07-08 13:14:55.913,680
2022-07-08 13:14:56.933,940
2022-07-08 13:14:57.963,1280
2022-07-08 13:14:58.983,960
2022-07-08 13:15:00.003,640
2022-07-08 13:15:01.033,1020
2022-07-08 13:15:02.063,1420
2022-07-08 13:15:03.103,960
2022-07-08 13:15:04.133,960
2022-07-08 13:15:05.153,1220
2022-07-08 13:15:06.182,860
2022-07-08 13:15:07.213,600
2022-07-08 13:15:08.237,920
2022-07-08 13:15:09.273,1180
2022-07-08 13:15:10.294,960
2022-07-08 13:15:11.323,620
2022-07-08 13:15:12.353,740
2022-07-08 13:15:13.377,1180
2022-07-08 13:15:14.416,760
2022-07-08 13:15:15.437,560
2022-07-08 13:15:16.473,780
2022-07-08 13:15:17.502,1240
2022-07-08 13:15:18.533,900
2022-07-08 13:15:19.555,620
2022-07-08 13:15:20.583,800
2022-07-08 13:15:21.603,1180
2022-07-08 13:15:22.625,840
2022-07-08 13:15:23.653,560
2022-07-08 13:15:24.685,880
2022-07-08 13:15:25.713,1100
2022-07-08 13:15:26.743,920
2022-07-08 13:15:27.772,560
2022-07-08 13:15:28.803,820
2022-07-08 13:15:29.833,1080
2022-07-08 13:15:30.882,860
2022-07-08 13:15:31.913,580
2022-07-08 13:15:32.943,840
2022-07-08 13:15:33.983,900
2022-07-08 13:15:35.004,620
2022-07-08 13:15:36.023,740
2022-07-08 13:15:37.043,1100
2022-07-08 13:15:38.073,680
2022-07-08 13:15:39.103,540
2022-07-08 13:15:40.122,700
2022-07-08 13:15:41.152,1000
2022-07-08 13:15:42.183,800
2022-07-08 13:15:43.213,560
2022-07-08 13:15:44.250,740
2022-07-08 13:15:45.273,1060
2022-07-08 13:15:46.302,880
2022-07-08 13:15:47.336,600
2022-07-08 13:15:48.363,760
2022-07-08 13:15:49.402,1140
2022-07-08 13:15:50.423,700
2022-07-08 13:15:51.443,640
2022-07-08 13:15:52.483,1000
2022-07-08 13:15:53.503,1140
2022-07-08 13:15:54.523,960
2022-07-08 13:15:55.553,700
2022-07-08 13:15:56.582,620
2022-07-08 13:15:57.613,1040
2022-07-08 13:15:58.653,940
2022-07-08 13:15:59.673,700
2022-07-08 13:16:00.702,780
2022-07-08 13:16:01.732,1140
2022-07-08 13:16:02.763,960
2022-07-08 13:16:03.792,560
2022-07-08 13:16:04.822,960
2022-07-08 13:16:05.843,1060
2022-07-08 13:16:06.873,720
2022-07-08 13:16:07.893,760
2022-07-08 13:16:08.919,1160
2022-07-08 13:16:09.954,1020
2022-07-08 13:16:10.972,800
2022-07-08 13:16:11.993,720
2022-07-08 13:16:13.013,1040
2022-07-08 13:16:14.043,900
2022-07-08 13:16:15.062,660
2022-07-08 13:16:16.082,740
2022-07-08 13:16:17.103,1060
2022-07-08 13:16:18.134,960
2022-07-08 13:16:19.163,700
2022-07-08 13:16:20.195,780
2022-07-08 13:16:21.215,1160
2022-07-08 13:16:22.249,960
2022-07-08 13:16:23.285,640
2022-07-08 13:16:24.313,740
2022-07-08 13:16:25.332,1020
2022-07-08 13:16:26.362,1060
2022-07-08 13:16:27.393,680
2022-07-08 13:16:28.413,740
2022-07-08 13:16:29.443,1040
2022-07-08 13:16:30.473,920
2022-07-08 13:16:31.493,640
2022-07-08 13:16:32.522,540
2022-07-08 13:16:33.562,1100
2022-07-08 13:16:34.593,820
2022-07-08 13:16:35.623,680
2022-07-08 13:16:36.652,1160
2022-07-08 13:16:37.682,1220
2022-07-08 13:16:38.711,880
2022-07-08 13:16:39.731,600
2022-07-08 13:16:40.763,1140
2022-07-08 13:16:41.802,1140
2022-07-08 13:16:42.832,700
2022-07-08 13:16:43.863,760
2022-07-08 13:16:44.892,1160
2022-07-08 13:16:45.924,920
2022-07-08 13:16:46.943,600
2022-07-08 13:16:47.974,780
2022-07-08 13:16:48.993,1220
2022-07-08 13:16:50.023,1200
2022-07-08 13:16:51.054,700
2022-07-08 13:16:52.075,800
2022-07-08 13:16:53.103,1200
2022-07-08 13:16:54.143,1220
2022-07-08 13:16:55.183,780
2022-07-08 13:16:56.213,660
2022-07-08 13:16:57.253,1200
2022-07-08 13:16:58.274,1220
2022-07-08 13:16:59.311,760
2022-07-08 13:17:00.333,580
2022-07-08 13:17:01.354,880
2022-07-08 13:17:02.382,1260
2022-07-08 13:17:03.413,800
2022-07-08 13:17:04.433,680
2022-07-08 13:17:05.462,1460
2022-07-08 13:17:06.483,900
2022-07-08 13:17:07.502,860
2022-07-08 13:17:08.532,1340
2022-07-08 13:17:09.553,1240
2022-07-08 13:17:10.583,800
2022-07-08 13:17:11.602,640
2022-07-08 13:17:12.639,1100
2022-07-08 13:17:13.674,1260
2022-07-08 13:17:14.711,740
2022-07-08 13:17:15.732,680
2022-07-08 13:17:16.752,1220
2022-07-08 13:17:17.782,1320
2022-07-08 13:17:18.802,820
2022-07-08 13:17:19.823,540
2022-07-08 13:17:20.853,880
2022-07-08 13:17:21.873,1260
2022-07-08 13:17:22.902,1440
2022-07-08 13:17:23.932,880
2022-07-08 13:17:24.953,520
2022-07-08 13:17:25.974,540
2022-07-08 13:17:26.994,920
2022-07-08 13:17:28.027,1260
2022-07-08 13:17:29.068,820
2022-07-08 13:17:30.106,660
2022-07-08 13:17:31.123,1020
2022-07-08 13:17:32.155,980
2022-07-08 13:17:33.183,660
2022-07-08 13:17:34.204,1060
2022-07-08 13:17:35.232,1220
2022-07-08 13:17:36.263,620
2022-07-08 13:17:37.294,1340
2022-07-08 13:17:38.312,960
2022-07-08 13:17:39.333,620
2022-07-08 13:17:40.363,980
2022-07-08 13:17:41.393,1160
2022-07-08 13:17:42.422,700
2022-07-08 13:17:43.453,660
2022-07-08 13:17:44.482,1020
2022-07-08 13:17:45.503,1000
2022-07-08 13:17:46.533,760
2022-07-08 13:17:47.552,1300
2022-07-08 13:17:48.572,1080
2022-07-08 13:17:49.593,660
2022-07-08 13:17:50.623,1100
2022-07-08 13:17:51.652,1340
2022-07-08 13:17:52.693,800
2022-07-08 13:17:53.722,1060
2022-07-08 13:17:54.752,1260
2022-07-08 13:17:55.782,760
2022-07-08 13:17:56.802,960
2022-07-08 13:17:57.822,1340
2022-07-08 13:17:58.842,820
2022-07-08 13:17:59.872,700
2022-07-08 13:18:00.892,1040
2022-07-08 13:18:01.922,1380
2022-07-08 13:18:02.952,800
2022-07-08 13:18:03.982,820
2022-07-08 13:18:05.002,1220
2022-07-08 13:18:06.031,1060
2022-07-08 13:18:07.072,620
2022-07-08 13:18:08.102,1140
2022-07-08 13:18:09.132,740
2022-07-08 13:18:10.162,1120
2022-07-08 13:18:11.202,1200
2022-07-08 13:18:12.234,800
2022-07-08 13:18:13.263,1060
2022-07-08 13:18:14.283,1280
2022-07-08 13:18:15.323,880
2022-07-08 13:18:16.353,680
2022-07-08 13:18:17.383,1060
2022-07-08 13:18:18.418,980
2022-07-08 13:18:19.461,740
2022-07-08 13:18:20.491,1220
2022-07-08 13:18:21.521,1280
2022-07-08 13:18:22.552,720
2022-07-08 13:18:23.584,840
2022-07-08 13:18:24.615,1140
2022-07-08 13:18:25.665,1140
2022-07-08 13:18:26.706,760
2022-07-08 13:18:27.761,1060
2022-07-08 13:18:28.790,1200
2022-07-08 13:18:29.822,700
2022-07-08 13:18:30.843,820
2022-07-08 13:18:31.863,1140
2022-07-08 13:18:32.892,900
2022-07-08 13:18:33.921,600
2022-07-08 13:18:34.953,880
2022-07-08 13:18:35.973,680
2022-07-08 13:18:37.007,520
2022-07-08 13:18:38.049,660
2022-07-08 13:18:39.089,940
2022-07-08 13:18:40.113,940
2022-07-08 13:18:41.143,740
2022-07-08 13:18:42.162,1140
2022-07-08 13:18:43.193,1860
2022-07-08 13:18:44.222,1060
2022-07-08 13:18:45.241,660
2022-07-08 13:18:46.273,1260
2022-07-08 13:18:47.313,1480
2022-07-08 13:18:48.332,820
2022-07-08 13:18:49.353,580
2022-07-08 13:18:50.372,860
2022-07-08 13:18:51.403,1280
2022-07-08 13:18:52.422,680
2022-07-08 13:18:53.452,520
2022-07-08 13:18:54.473,900
2022-07-08 13:18:55.513,1280
2022-07-08 13:18:56.542,940
2022-07-08 13:18:57.572,880
2022-07-08 13:18:58.603,1240
2022-07-08 13:18:59.622,1040
2022-07-08 13:19:00.652,660
2022-07-08 13:19:01.672,440
2022-07-08 13:19:02.702,660
2022-07-08 13:19:03.722,860
2022-07-08 13:19:04.753,1040
2022-07-08 13:19:05.783,740
2022-07-08 13:19:06.812,1040
2022-07-08 13:19:07.842,920
2022-07-08 13:19:08.872,540
2022-07-08 13:19:09.902,440
2022-07-08 13:19:10.933,860
2022-07-08 13:19:11.962,1300
