2022-06-25 14:48:48.085,2460
2022-06-25 14:48:48.085,340
2022-06-25 14:48:49.107,3400
2022-06-25 14:48:50.141,1580
2022-06-25 14:48:51.167,4780
2022-06-25 14:48:52.222,3800
2022-06-25 14:48:53.266,1620
2022-06-25 14:48:54.297,4420
2022-06-25 14:48:55.332,3980
2022-06-25 14:48:56.359,1620
2022-06-25 14:48:57.386,3460
2022-06-25 14:48:58.406,440
2022-06-25 14:48:59.436,3220
2022-06-25 14:49:00.466,1500
2022-06-25 14:49:01.487,3560
2022-06-25 14:49:02.515,240
2022-06-25 14:49:03.552,2120
2022-06-25 14:49:04.586,3460
2022-06-25 14:49:05.607,4700
2022-06-25 14:49:06.635,2060
2022-06-25 14:49:07.665,1720
2022-06-25 14:49:08.695,4860
2022-06-25 14:49:09.726,4160
2022-06-25 14:49:10.746,1580
2022-06-25 14:49:11.766,2840
2022-06-25 14:49:12.795,0
2022-06-25 14:49:13.825,3220
2022-06-25 14:49:14.865,1420
2022-06-25 14:49:15.895,3400
2022-06-25 14:49:16.915,160
2022-06-25 14:49:17.935,3920
2022-06-25 14:49:18.955,1640
2022-06-25 14:49:19.985,1540
2022-06-25 14:49:21.005,4500
2022-06-25 14:49:22.035,4860
2022-06-25 14:49:23.075,2000
2022-06-25 14:49:24.106,1100
2022-06-25 14:49:25.135,3360
2022-06-25 14:49:26.166,4500
2022-06-25 14:49:27.195,1740
2022-06-25 14:49:28.226,2260
2022-06-25 14:49:29.255,5020
2022-06-25 14:49:30.276,3860
2022-06-25 14:49:31.295,1580
2022-06-25 14:49:32.315,2080
2022-06-25 14:49:33.335,4940
2022-06-25 14:49:34.366,4040
2022-06-25 14:49:35.385,1540
2022-06-25 14:49:36.425,1460
2022-06-25 14:49:37.455,920
2022-06-25 14:49:38.485,2260
2022-06-25 14:49:39.515,1360
2022-06-25 14:49:40.544,3860
2022-06-25 14:49:41.586,240
2022-06-25 14:49:42.615,1740
2022-06-25 14:49:43.635,1080
2022-06-25 14:49:44.665,3740
2022-06-25 14:49:45.685,4100
2022-06-25 14:49:46.726,1620
2022-06-25 14:49:47.746,1080
2022-06-25 14:49:48.775,2340
2022-06-25 14:49:49.806,4780
2022-06-25 14:49:50.836,4500
2022-06-25 14:49:51.863,1780
2022-06-25 14:49:52.885,1080
2022-06-25 14:49:53.914,2200
2022-06-25 14:49:54.946,4300
2022-06-25 14:49:55.976,2840
2022-06-25 14:49:56.994,1380
2022-06-25 14:49:58.035,4040
2022-06-25 14:49:59.066,4560
2022-06-25 14:50:00.112,1580
2022-06-25 14:50:01.153,940
2022-06-25 14:50:02.174,3040
2022-06-25 14:50:03.205,4640
2022-06-25 14:50:04.241,3220
2022-06-25 14:50:05.279,1300
2022-06-25 14:50:06.306,3360
2022-06-25 14:50:07.336,4420
2022-06-25 14:50:08.366,1840
2022-06-25 14:50:09.396,1520
2022-06-25 14:50:10.434,4420
