2022-07-07 18:17:12.621,2620
2022-07-07 18:17:13.648,3280
2022-07-07 18:17:14.688,2800
2022-07-07 18:17:15.717,2340
2022-07-07 18:17:16.739,3380
2022-07-07 18:17:17.768,2840
2022-07-07 18:17:18.798,2320
2022-07-07 18:17:19.818,2660
2022-07-07 18:17:20.838,3160
2022-07-07 18:17:21.879,2300
2022-07-07 18:17:22.898,2600
2022-07-07 18:17:23.928,3600
2022-07-07 18:17:24.958,2400
2022-07-07 18:17:25.978,2460
2022-07-07 18:17:27.018,3160
2022-07-07 18:17:28.048,2440
2022-07-07 18:17:29.072,1920
2022-07-07 18:17:30.107,2660
2022-07-07 18:17:31.154,2880
2022-07-07 18:17:32.189,2060
2022-07-07 18:17:33.220,2840
2022-07-07 18:17:34.249,2840
2022-07-07 18:17:35.269,2140
2022-07-07 18:17:36.287,2800
2022-07-07 18:17:37.327,2600
2022-07-07 18:17:38.358,2160
2022-07-07 18:17:39.388,2920
2022-07-07 18:17:40.417,2880
2022-07-07 18:17:41.438,1780
2022-07-07 18:17:42.458,2060
2022-07-07 18:17:43.487,3440
2022-07-07 18:17:44.508,2560
2022-07-07 18:17:45.538,2020
2022-07-07 18:17:46.558,2540
2022-07-07 18:17:47.599,2960
2022-07-07 18:17:48.629,2400
2022-07-07 18:17:49.658,2600
2022-07-07 18:17:50.689,3120
2022-07-07 18:17:51.719,2380
2022-07-07 18:17:52.739,2440
2022-07-07 18:17:53.763,3080
2022-07-07 18:17:54.798,2540
2022-07-07 18:17:55.819,2160
2022-07-07 18:17:56.848,2880
2022-07-07 18:17:57.879,2340
2022-07-07 18:17:58.907,3120
2022-07-07 18:17:59.943,2840
2022-07-07 18:18:00.977,2340
2022-07-07 18:18:02.007,3000
2022-07-07 18:18:03.038,3160
2022-07-07 18:18:04.068,1980
2022-07-07 18:18:05.105,2700
2022-07-07 18:18:06.129,2460
2022-07-07 18:18:07.158,2100
2022-07-07 18:18:08.179,2960
2022-07-07 18:18:09.209,2380
2022-07-07 18:18:10.229,2400
2022-07-07 18:18:11.249,3040
2022-07-07 18:18:12.279,2560
2022-07-07 18:18:13.298,2340
2022-07-07 18:18:14.339,3080
2022-07-07 18:18:15.366,2400
2022-07-07 18:18:16.397,2440
2022-07-07 18:18:17.418,3380
2022-07-07 18:18:18.438,2140
2022-07-07 18:18:19.459,1540
2022-07-07 18:18:20.489,2720
2022-07-07 18:18:21.518,2460
2022-07-07 18:18:22.549,1800
2022-07-07 18:18:23.579,2620
2022-07-07 18:18:24.609,2800
2022-07-07 18:18:25.628,2080
2022-07-07 18:18:26.668,2260
2022-07-07 18:18:27.698,2760
2022-07-07 18:18:28.728,2080
2022-07-07 18:18:29.749,2200
2022-07-07 18:18:30.768,3040
2022-07-07 18:18:31.798,2880
2022-07-07 18:18:32.829,2200
2022-07-07 18:18:33.858,2380
2022-07-07 18:18:34.896,2960
2022-07-07 18:18:35.929,2500
2022-07-07 18:18:36.948,3200
2022-07-07 18:18:37.984,2500
2022-07-07 18:18:39.020,2620
2022-07-07 18:18:40.038,3200
2022-07-07 18:18:41.058,2400
2022-07-07 18:18:42.087,2440
2022-07-07 18:18:43.119,3040
2022-07-07 18:18:44.139,2260
2022-07-07 18:18:45.170,2240
2022-07-07 18:18:46.204,2960
2022-07-07 18:18:47.243,2380
2022-07-07 18:18:48.273,2560
2022-07-07 18:18:49.309,3240
2022-07-07 18:18:50.329,2300
2022-07-07 18:18:51.353,2920
2022-07-07 18:18:52.378,3200
2022-07-07 18:18:53.408,2960
2022-07-07 18:18:54.449,1880
2022-07-07 18:18:55.478,2660
2022-07-07 18:18:56.498,2960
2022-07-07 18:18:57.518,1840
2022-07-07 18:18:58.538,2500
2022-07-07 18:18:59.568,2000
2022-07-07 18:19:00.598,1880
2022-07-07 18:19:01.632,2240
2022-07-07 18:19:02.658,1820
2022-07-07 18:19:03.698,1480
2022-07-07 18:19:04.738,1360
2022-07-07 18:19:05.757,1200
