Timestamp,X,Y,Z
21-Jul-2021 15:55:49.704,0.816423,9.793482,-0.62369
21-Jul-2021 15:55:49.713,0.820014,9.78989,-0.626084
21-Jul-2021 15:55:49.723,0.814029,9.775525,-0.608127
21-Jul-2021 15:55:49.732,0.814029,9.783905,-0.594959
21-Jul-2021 15:55:49.741,0.822408,9.79827,-0.599748
21-Jul-2021 15:55:49.751,0.818817,9.797073,-0.579397
21-Jul-2021 15:55:49.760,0.821211,9.816227,-0.590171
21-Jul-2021 15:55:49.769,0.829591,9.821015,-0.591368
21-Jul-2021 15:55:49.779,0.816423,9.819818,-0.585382
21-Jul-2021 15:55:49.788,0.803255,9.827001,-0.577003
21-Jul-2021 15:55:49.798,0.80086,9.816227,-0.587777
21-Jul-2021 15:55:49.807,0.798466,9.81503,-0.582988
21-Jul-2021 15:55:49.816,0.794875,9.80665,-0.587777
21-Jul-2021 15:55:49.825,0.784101,9.801862,-0.573411
21-Jul-2021 15:55:49.834,0.792481,9.773131,-0.557849
21-Jul-2021 15:55:49.844,0.787692,9.76954,-0.559046
21-Jul-2021 15:55:49.854,0.781707,9.752781,-0.572214
21-Jul-2021 15:55:49.863,0.781707,9.746795,-0.566229
21-Jul-2021 15:55:49.873,0.791284,9.731233,-0.573411
21-Jul-2021 15:55:49.882,0.792481,9.736021,-0.580594
21-Jul-2021 15:55:49.892,0.787692,9.739613,-0.5782
21-Jul-2021 15:55:49.901,0.775721,9.774328,-0.56144
21-Jul-2021 15:55:49.911,0.764947,9.794679,-0.538695
21-Jul-2021 15:55:49.921,0.760159,9.81503,-0.509965
21-Jul-2021 15:55:49.930,0.768539,9.822212,-0.51595
21-Jul-2021 15:55:49.940,0.77213,9.832987,-0.548272
21-Jul-2021 15:55:49.950,0.727837,9.861717,-0.669179
21-Jul-2021 15:55:49.960,0.733823,9.847352,-0.641646
21-Jul-2021 15:55:49.969,0.731429,9.847352,-0.544681
21-Jul-2021 15:55:49.979,0.775721,9.775525,-0.333991
21-Jul-2021 15:55:49.988,0.762553,9.73243,-0.620098
21-Jul-2021 15:55:49.998,0.768539,9.719262,-0.56144
21-Jul-2021 15:55:50.007,0.770933,9.679757,-0.462081
21-Jul-2021 15:55:50.017,0.721852,9.64983,-0.551863
21-Jul-2021 15:55:50.026,0.699107,9.627085,-0.582988
21-Jul-2021 15:55:50.036,0.701501,9.593566,-0.557849
21-Jul-2021 15:55:50.046,0.709881,9.56723,-0.424971
21-Jul-2021 15:55:50.055,0.736217,9.544485,-0.360327
21-Jul-2021 15:55:50.064,0.760159,9.50139,-0.353145
21-Jul-2021 15:55:50.074,0.841562,9.399636,-0.351948
21-Jul-2021 15:55:50.083,0.864307,9.325416,-0.395043
21-Jul-2021 15:55:50.093,0.897826,9.26197,-0.486023
21-Jul-2021 15:55:50.103,0.943315,9.157822,-0.51595
21-Jul-2021 15:55:50.112,0.999579,9.00579,-0.525527
21-Jul-2021 15:55:50.122,1.080982,8.865729,-0.587777
21-Jul-2021 15:55:50.131,1.14802,8.728063,-0.672771
