,Volume,Flow
0,1.9966285460918557e-12,0.00024855592086082425
1,3.9923324912191196e-12,0.00024844081930894436
2,5.987109551623743e-12,0.0002483254334570198
3,7.980958840949617e-12,0.0002482099372645616
4,9.973879296747743e-12,0.0002480943088101516
5,1.1965868303476435e-11,0.0002479783547526775
6,1.395692424172785e-11,0.00024786219909866253
7,1.5947048483143865e-11,0.00024774621419734516
8,1.793624424683995e-11,0.0002476306300366722
9,1.9924515939361386e-11,0.0002475155944371837
10,2.191186974917252e-11,0.00024740132922608656
11,2.3898312464662736e-11,0.00024728790908673716
12,2.588384924745164e-11,0.0002471751315061239
13,2.786848282994336e-11,0.00024706269407652324
14,2.985221373090719e-11,0.0002469503212273781
15,3.183504255621875e-11,0.000246838023802364
16,3.381697190313053e-11,0.00024672604970363146
17,3.579800413431481e-11,0.00024661436972880425
18,3.777814172517051e-11,0.0002465029979109755
19,3.9757387654208084e-11,0.00024639199688139595
20,4.173574315410695e-11,0.00024628114930538327
21,4.371320679066677e-11,0.0002461701231889072
22,4.568977802328951e-11,0.00024605902977456267
23,4.766545767779832e-11,0.00024594803916513827
24,4.9640246124771816e-11,0.00024583709468823436
25,5.161414664469933e-11,0.00024572655859227106
26,5.358716339340889e-11,0.0002456165398462527
27,5.555929878592467e-11,0.0002455068217413094
28,5.7530556963081384e-11,0.0002453976191198233
29,5.95009417767396e-11,0.0002452888960080355
30,6.147045682045871e-11,0.00024518062025059726
31,6.343910698393138e-11,0.0002450729532003052
32,6.540689810262069e-11,0.00024496601259404695
33,6.737383556629691e-11,0.0002448597429485047
34,6.933992640066448e-11,0.00024475434791753964
35,7.130517900216058e-11,0.0002446499981406764
36,7.32695995162315e-11,0.00024454641339697925
37,7.523319423061108e-11,0.0002444436113995208
38,7.719596857168775e-11,0.0002443414849212832
39,7.91579263207019e-11,0.0002442398291613968
40,8.111907357638184e-11,0.000244138932618857
41,8.307941680069184e-11,0.0002440388405121176
42,8.503896290973597e-11,0.00024393960937604592
43,8.699771872131345e-11,0.00024384122697288722
44,8.89556906969888e-11,0.0002437436489557658
45,9.09128853337265e-11,0.00024364687973154367
46,9.286931141956876e-11,0.00024355120451147264
47,9.482497794254085e-11,0.00024345664819101054
48,9.677989321467e-11,0.00024336312661664102
49,9.873406519026455e-11,0.00024327059525671498
50,1.0068750190602937e-10,0.0002431790643686073
51,1.0264021219769379e-10,0.00024308863342111715
52,1.0459220554492353e-10,0.00024299938257647718
