timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Accelerometer X-0,bluetooth_le-F1:5F:C5:86:3E:30-Accelerometer Y-0,bluetooth_le-F1:5F:C5:86:3E:30-Accelerometer Z-0,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0,bluetooth_le-F1:5F:C5:86:3E:30-Temperature-1
1637760809677,747.4403271676648,,,,,
1637760809810,,5.445556640625,1.248779296875,9.609375,,29.13935089111328
1637760809811,,,,,110.36373138427734,
1637760809812,756.4322287469943,,,,,
1637760809901,,6.466064453125,0.2978515625,9.459228515625,,
1637760809902,,,,,110.2445068359375,29.121543884277344
1637760809903,759.4501139545272,,,,,
1637760809991,,5.404052734375,-0.7080078125,9.0966796875,,
1637760809992,,,,,110.25112915039062,29.13935089111328
1637760809993,756.4322287469943,,,,,
1637760810125,,5.03662109375,,,,
1637760810126,,,-0.56884765625,7.774658203125,,29.13935089111328
1637760810127,,,,,110.20806884765625,
1637760810128,744.4634323489048,,,,,
1637760810215,,5.543212890625,-1.168212890625,6.86767578125,,
1637760810216,,,,,110.1749496459961,29.13935089111328
1637760810217,729.7297203253447,,,,,
1637760810305,,6.600341796875,-1.21826171875,6.81884765625,,29.15715789794922
1637760810306,,,,,110.25444030761719,
1637760810307,718.120844437946,,,,,
1637760810440,,5.79833984375,,,,
1637760810441,,,,,110.28755950927734,29.15715789794922
1637760810442,703.8269536788234,,,,,
1637760810530,,6.34765625,1.71630859375,8.99169921875,,
1637760810531,,,,,110.37698364257812,29.13935089111328
1637760810532,692.5619384384471,,,,,
1637760810620,,5.015869140625,1.326904296875,9.74365234375,,29.15715789794922
1637760810665,,,,,110.41342163085938,
1637760810666,678.6885399755631,,,,,
1637760810755,,4.08935546875,1.6162109375,6.34033203125,,29.19277572631836
1637760810756,,,,,110.41009521484375,
1637760810757,667.7524419595793,,,,,
1637760810845,,4.6630859375,1.1181640625,7.554931640625,,29.174964904785156
1637760810846,,,,,110.50947570800781,
1637760810890,656.9579475577549,,,,,
1637760810980,,3.7548828125,0.770263671875,8.3935546875,,
1637760810981,,,,,110.58563995361328,29.174964904785156
1637760810982,646.3022755772461,,,,,
1637760811070,,7.46826171875,1.663818359375,11.7626953125,,29.19277572631836
1637760811160,,,,,110.56908416748047,
1637760811161,638.4000060882569,,,,,
1637760811206,,6.5869140625,0.814208984375,9.566650390625,,29.13935089111328
1637760811207,,,,,110.58563995361328,
1637760811251,633.1738839081177,,,,,
1637760811340,,7.490234375,1.81884765625,8.074951171875,,
1637760811341,,,,,110.68500518798828,29.174964904785156
1637760811342,627.9809151956324,,,,,
1637760811475,,4.2529296875,2.12158203125,7.637939453125,,
1637760811476,,,,,110.72474670410156,29.15715789794922
1637760811477,625.396846224362,,,,,
1637760811565,,7.21923828125,,,,
1637760811566,,,1.8994140625,7.196044921875,110.79430389404297,29.19277572631836
1637760811567,622.8209158813169,,,,,
1637760811655,,5.479736328125,0.78369140625,6.292724609375,,29.19277572631836
1637760811656,,,,,110.83073425292969,
1637760811657,622.8209158813169,,,,,
1637760811791,,7.135009765625,1.50634765625,5.982666015625,110.87709045410156,29.210582733154297
1637760811792,625.396846224362,,,,,
1637760811880,,8.099365234375,3.08837890625,5.977783203125,,29.121543884277344
1637760811881,,,,,110.71150207519531,
1637760811882,627.9809151956324,,,,,
1637760811971,,9.90234375,3.328857421875,6.00341796875,,29.19277572631836
1637760811972,,,,,110.71481323242188,
1637760811973,627.9809151956324,,,,,
1637760812105,,7.93701171875,2.388916015625,6.2646484375,,29.121543884277344
1637760812106,622.8209158813169,,,,110.54920959472656,
1637760812195,,4.6826171875,-0.37841796875,7.26318359375,,29.15715789794922
1637760812196,,,,,110.38029479980469,
1637760812197,617.6935310496627,,,,,
1637760812285,,6.0791015625,-1.3330078125,10.0,,29.13935089111328
1637760812286,,,,,110.14183044433594,
1637760812287,605.0156983991758,,,,,
1637760812421,,5.52001953125,-2.24853515625,8.8720703125,,29.121543884277344
1637760812422,,,,,110.16169738769531,
1637760812423,595.0155666013057,,,,,
1637760812510,,5.44677734375,-2.490234375,7.711181640625,,29.174964904785156
1637760812511,,,,,110.05903625488281,
1637760812512,587.5968609976039,,,,,
1637760812600,,5.792236328125,-2.921142578125,7.469482421875,,
1637760812601,,,,,109.95965576171875,29.15715789794922
1637760812602,577.8120282542552,,,,,
1637760812735,,7.852783203125,-1.23291015625,7.467041015625,,
1637760812736,,,,,110.01596069335938,29.15715789794922
1637760812737,570.552148073805,,,,,
1637760812826,,7.5439453125,-0.3564453125,6.512451171875,,29.13935089111328
1637760812827,,,,,110.019287109375,
1637760812828,565.749214024384,,,,,
1637760812915,,7.14599609375,-1.1328125,5.965576171875,,29.15715789794922
1637760812960,,,,,110.095458984375,
1637760812961,558.5997077486041,,,,,
1637760813050,,8.017578125,-1.556396484375,6.318359375,,
1637760813051,,,,,110.1451416015625,29.174964904785156
1637760813052,551.5151299983681,,,,,
1637760813140,,7.882080078125,-1.651611328125,5.89111328125,,
1637760813141,,,,,110.15176391601562,29.174964904785156
1637760813142,544.4947444617188,,,,,
1637760813275,,7.388916015625,-1.785888671875,6.69677734375,,29.19277572631836
1637760813276,,,,,110.10871124267578,
1637760813277,542.1686544527705,,,,,
1637760813410,,7.103271484375,-2.81005859375,6.23779296875,,
1637760813455,,,,,,29.13935089111328
1637760813456,,,,,110.05903625488281,
1637760813501,539.8496381892382,6.932373046875,-1.241455078125,6.143798828125,,
1637760813502,,,,,,29.19277572631836
1637760813545,,,,,110.13851928710938,
1637760813546,539.8496381892382,,,,,
1637760813635,,7.222900390625,-0.450439453125,8.07373046875,,
1637760813636,,,,,110.20144653320312,29.174964904785156
1637760813637,539.8496381892382,,,,,
1637760813725,,6.331787109375,-1.763916015625,7.6123046875,,29.174964904785156
1637760813770,,,,,110.53595733642578,
1637760813771,542.1686544527705,,,,,
1637760813860,,6.326904296875,-1.507568359375,8.380126953125,,
1637760813861,,,,,110.65519714355469,29.210582733154297
1637760813862,544.4947444617188,,,,,
1637760813951,,7.205810546875,-0.880126953125,10.15380859375,,
1637760813952,,,,,,29.19277572631836
1637760813953,,,,,110.72805786132812,
1637760813954,549.1679151017039,,,,,
1637760814131,,7.2607421875,-0.164794921875,9.24560546875,,29.19277572631836
1637760814132,,,,,110.72805786132812,
1637760814176,551.5151299983681,,,,,
1637760814266,,4.9560546875,0.072021484375,6.5185546875,,
1637760814310,,,,,,29.210582733154297
1637760814311,,,,,110.62870025634766,
1637760814312,542.1686544527705,,,,,
1637760814400,,6.204833984375,-1.126708984375,7.82470703125,,29.15715789794922
1637760814401,,,,,110.5955810546875,
1637760814446,526.0804877418584,,,,,
1637760814535,,5.821533203125,-0.018310546875,7.79296875,,
1637760814536,,,,,110.522705078125,29.210582733154297
1637760814537,508.10012069228895,,,,,
1637760814625,,5.71533203125,0.85693359375,7.550048828125,,29.19277572631836
1637760814715,486.2118955858545,,,,110.4001693725586,
1637760814760,,6.107177734375,0.423583984375,8.883056640625,,
1637760814761,,,,,110.45647430419922,29.174964904785156
1637760814805,464.9499278348915,,,,,
1637760814895,,5.39794921875,0.916748046875,9.078369140625,,
1637760814896,,,,,110.33392333984375,29.174964904785156
1637760814899,446.3276673833569,,,,,
1637760815030,,4.93408203125,1.38916015625,,,
1637760815031,,,,9.19677734375,110.33723449707031,29.19277572631836
1637760815032,426.1838369352267,,,,,
1637760815120,,3.302001953125,1.837158203125,8.089599609375,,
1637760815121,,,,,,29.19277572631836
1637760815122,412.41379785027436,,,,110.2974853515625,
1637760815210,,5.48095703125,1.43798828125,8.5791015625,,29.228389739990234
1637760815212,396.9986277374971,,,,110.23787689208984,
1637760815345,,7.51953125,-0.531005859375,9.3505859375,,
1637760815346,,,,,,29.246196746826172
1637760815347,385.65628121334447,,,,110.26437377929688,
1637760815435,,6.412353515625,-0.330810546875,6.904296875,,29.228389739990234
1637760815436,,,,,110.35711669921875,
1637760815437,376.3440831270724,,,,,
1637760815525,,7.81982421875,-0.87890625,6.429443359375,,29.174964904785156
1637760815526,,,,,110.43328857421875,
1637760815527,367.1562048884259,,,,,
1637760815660,,5.87890625,-0.506591796875,,,
1637760815661,,,,7.353515625,,29.19277572631836
1637760815662,359.8937523746633,,,,110.4001693725586,
1637760815751,,7.275390625,-0.513916015625,8.065185546875,110.53264617919922,29.174964904785156
1637760815753,356.29139601653634,,,,,
1637760815841,,6.510009765625,-0.5224609375,6.00830078125,,
1637760815842,,,,,110.58563995361328,29.210582733154297
1637760815843,350.92347092875866,,,,,
1637760815975,,6.795654296875,1.044921875,6.56494140625,,
1637760815976,,,,,,29.19277572631836
1637760815977,,,,,110.60551452636719,
1637760815978,350.92347092875866,,,,,
1637760816065,,8.616943359375,-0.419921875,7.193603515625,,29.228389739990234
1637760816066,,,,,110.60551452636719,
1637760816067,363.5153109542348,,,,,
1637760816155,,6.334228515625,0.152587890625,7.4462890625,,
1637760816156,,,,,,29.174964904785156
1637760816157,,,,,110.67837524414062,
1637760816158,376.3440831270724,,,,,
1637760816381,,7.3779296875,-0.181884765625,7.5927734375,,
1637760816382,,,,,110.78105163574219,29.210582733154297
1637760816383,395.09536990077555,,,,,
1637760816426,,6.32568359375,-0.40283203125,8.0419921875,,29.246196746826172
1637760816427,,,,,110.7413101196289,
1637760816471,412.41379785027436,,,,,
1637760816560,,8.7841796875,-0.484619140625,7.62451171875,,
1637760816561,,,,,110.5757064819336,29.121543884277344
1637760816562,432.16781156046505,,,,,
1637760816695,,7.08984375,,,,
1637760816696,,,-1.319580078125,7.474365234375,,29.13935089111328
1637760816697,442.2535116221788,,,,110.45647430419922,
1637760816785,,7.45361328125,-1.595458984375,6.50146484375,,29.103736877441406
1637760816786,446.3276673833569,,,,110.30411529541016,
1637760816875,,6.3916015625,-1.224365234375,8.118896484375,,
1637760816876,,,,,110.13189697265625,29.19277572631836
1637760816877,446.3276673833569,,,,,
1637760817011,,5.7470703125,0.3125,8.53271484375,,29.103736877441406
1637760817012,,,,,109.9497299194336,
1637760817014,442.2535116221788,,,,,
1637760817100,,6.739501953125,-0.098876953125,6.2744140625,,
1637760817101,,,,,109.60196685791016,29.15715789794922
1637760817102,434.1736790364072,,,,,
1637760817191,,9.183349609375,-0.501708984375,9.02099609375,,29.121543884277344
1637760817192,422.2222177481946,,,,109.4496078491211,
1637760817325,,6.175537109375,-0.8251953125,7.188720703125,,29.103736877441406
1637760817326,,,,,109.23764038085938,
1637760817327,406.59339274491816,,,,,
1637760817415,,8.8330078125,-0.975341796875,7.802734375,,
1637760817416,,,,,109.03560638427734,29.15715789794922
1637760817417,387.5338813482023,,,,,
1637760817505,,8.094482421875,-0.677490234375,7.34375,,
1637760817506,,,,,109.03560638427734,29.121543884277344
1637760817508,368.98394781041407,,,,,
1637760817641,,6.551513671875,-0.025634765625,6.35009765625,,29.174964904785156
1637760817642,,,,,109.0687255859375,
1637760817643,354.4973656770844,,,,,
1637760817730,,10.211181640625,,,,
1637760817731,,,-0.655517578125,7.68798828125,,29.13935089111328
1637760817732,,,,,109.10847473144531,
1637760817733,340.31413570085226,,,,,
1637760817820,,6.61865234375,-0.32958984375,6.798095703125,,29.13935089111328
1637760817866,,,,,109.09522247314453,
1637760817867,331.599453730682,,,,,
1637760817955,,6.771240234375,,,,
1637760817956,,,0.2685546875,5.01708984375,,29.103736877441406
1637760817957,,,,,109.19790649414062,
1637760817958,324.70891344200567,,,,,
1637760818045,,10.853271484375,-0.29541015625,6.536865234375,,29.13935089111328
1637760818046,316.1953882543661,,,,109.26744079589844,
1637760818180,,7.347412109375,0.328369140625,,,
1637760818181,,,,5.27587890625,,29.174964904785156
1637760818182,,,,,109.29063415527344,
1637760818183,311.13957700843696,,,,,
1637760818272,,9.3798828125,-0.687255859375,5.054931640625,,
1637760818273,309.4629325840259,,,,109.32374572753906,29.15715789794922
1637760818360,,6.38671875,0.133056640625,6.138916015625,,
1637760818361,,,,,,29.15715789794922
1637760818406,,,,,109.39662170410156,
1637760818407,312.8205357688906,,,,,
1637760818495,,10.263671875,-0.980224609375,6.395263671875,,
1637760818496,,,,,109.40986633300781,29.174964904785156
1637760818498,319.5876414343309,,,,,
1637760818586,,7.70751953125,-0.009765625,6.966552734375,,29.19277572631836
1637760818587,,,,,109.47610473632812,
1637760818588,328.1452484350468,,,,,
1637760818720,,8.4375,-0.736083984375,6.5576171875,,29.19277572631836
1637760818721,,,,,109.56221771240234,
1637760818722,340.31413570085226,,,,,
1637760818811,,9.085693359375,-1.182861328125,6.28173828125,,
1637760818812,,,,,,29.210582733154297
1637760818813,,,,,109.59534454345703,
1637760818814,354.4973656770844,,,,,
1637760818901,,8.697509765625,-0.985107421875,5.740966796875,,29.210582733154297
1637760818902,,,,,109.65827178955078,
1637760818903,370.8166029277889,,,,,
1637760819035,,9.522705078125,-1.209716796875,6.632080078125,,29.228389739990234
1637760819036,,,,,109.7940673828125,
1637760819038,387.5338813482023,,,,,
1637760819125,,6.649169921875,-0.694580078125,5.615234375,,29.210582733154297
1637760819126,410.46831686327073,,,,109.72120666503906,
1637760819215,,8.70849609375,-0.941162109375,6.87744140625,,29.174964904785156
1637760819261,,,,,109.89342498779297,
1637760819262,432.16781156046505,,,,,
1637760819350,,8.0224609375,-0.589599609375,6.40380859375,,
1637760819351,,,,,109.89012145996094,29.19277572631836
1637760819353,454.5454446934474,,,,,
1637760819440,,8.988037109375,0.18310546875,6.8994140625,,
1637760819441,,,,,,29.13935089111328
1637760819442,471.2643936455603,,,,110.01596069335938,
1637760819576,,6.279296875,0.003662109375,6.988525390625,,29.174964904785156
1637760819577,481.9102576711703,,,,110.0457763671875,
1637760819665,,8.265380859375,-0.732421875,6.2744140625,,29.210582733154297
1637760819666,,,,,110.00603485107422,
1637760819667,492.711360672877,,,,,
1637760819755,,6.67724609375,0.540771484375,7.340087890625,,
1637760819756,,,,,109.95635223388672,29.19277572631836
1637760819758,499.26793627545976,,,,,
1637760819890,,6.2451171875,-0.2392578125,6.788330078125,,
1637760819891,,,,,109.79737854003906,29.210582733154297
1637760819892,503.6710442683231,,,,,
1637760819980,,8.779296875,-0.5615234375,7.75146484375,,29.19277572631836
1637760819981,,,,,109.70794677734375,
1637760819982,499.26793627545976,,,,,
1637760820071,,6.80908203125,-0.4150390625,6.12548828125,,
1637760820072,,,,,109.63177490234375,29.174964904785156
1637760820073,492.711360672877,,,,,
1637760820206,,10.25634765625,-1.011962890625,6.275634765625,,
1637760820207,,,,,,29.13935089111328
1637760820208,,,,,109.47279357910156,
1637760820250,481.9102576711703,,,,,
1637760820296,,6.212158203125,0.185546875,6.981201171875,,29.121543884277344
1637760820297,,,,,109.29725646972656,
1637760820340,469.15349211585084,,,,,
1637760820430,,9.056396484375,-0.79345703125,6.2060546875,,29.121543884277344
1637760820431,,,,,109.12834167480469,
1637760820432,454.5454446934474,,,,,
1637760820520,,8.394775390625,-0.9423828125,6.607666015625,,29.15715789794922
1637760820565,438.2022389738328,,,,109.12171936035156,
1637760820655,,7.4609375,-0.775146484375,6.463623046875,,29.13935089111328
1637760820657,422.2222177481946,,,,109.08529663085938,
1637760820745,,7.286376953125,-0.19287109375,6.767578125,,29.174964904785156
1637760820746,,,,,109.0886001586914,
1637760820747,408.52821187382904,,,,,
1637760820880,,7.66357421875,-0.13916015625,6.10595703125,,29.174964904785156
1637760820882,396.9986277374971,,,,109.17802429199219,
1637760820971,,8.155517578125,0.091552734375,6.3134765625,,29.15715789794922
1637760820972,,,,,109.10515594482422,
1637760820973,387.5338813482023,,,,,
1637760821060,,7.73193359375,0.064697265625,6.514892578125,,
1637760821061,,,,,109.15483093261719,29.19277572631836
1637760821062,380.05392496390925,,,,,
1637760821195,,7.18505859375,-0.07080078125,6.280517578125,,
1637760821196,,,,,,29.210582733154297
1637760821197,,,,,109.15152740478516,
1637760821198,372.6541438243005,,,,,
1637760821285,,7.41943359375,0.28564453125,6.724853515625,,
1637760821286,,,,,109.18133544921875,29.174964904785156
1637760821287,367.1562048884259,,,,,
1637760821376,,8.25439453125,-0.0341796875,6.62109375,,29.210582733154297
1637760821377,,,,,109.25088500976562,
1637760821378,361.70212582475517,,,,,
1637760821510,,7.03857421875,-0.030517578125,6.41357421875,,29.228389739990234
1637760821511,,,,,109.28070068359375,
1637760821512,358.09019428186605,,,,,
1637760821600,,7.84912109375,-0.506591796875,6.38671875,,29.228389739990234
1637760821601,,,,,109.35687255859375,
1637760821602,356.29139601653634,,,,,
1637760821691,,8.258056640625,-0.03173828125,6.33544921875,109.3899917602539,29.228389739990234
1637760821692,358.09019428186605,,,,,
1637760821825,,8.04931640625,0.52734375,7.0849609375,,29.210582733154297
1637760821871,,,,,109.44298553466797,
1637760821872,363.5153109542348,,,,,
1637760821915,,7.42431640625,0.9912109375,6.29150390625,,29.15715789794922
1637760821916,,,,,109.51254272460938,
1637760821960,372.6541438243005,,,,,
1637760822051,,7.845458984375,0.638427734375,5.47607421875,,29.210582733154297
1637760822052,,,,,109.54896545410156,
1637760822053,383.78379367580396,,,,,
1637760822141,,8.33984375,0.61767578125,6.258544921875,,29.228389739990234
1637760822142,,,,,109.56553649902344,
1637760822143,398.90710798281384,,,,,
1637760822276,,9.0087890625,0.543212890625,6.629638671875,,
1637760822277,,,,,109.66820526123047,29.228389739990234
1637760822279,414.36462669282946,,,,,
1637760822365,,7.42919921875,0.81787109375,6.69189453125,,
1637760822366,,,,,109.5986557006836,29.246196746826172
1637760822367,428.172964031484,,,,,
1637760822455,,7.7294921875,0.56396484375,6.475830078125,,
1637760822456,,,,,109.63177490234375,29.19277572631836
1637760822457,440.2250463808651,,,,,
1637760822590,,8.5400390625,-0.205078125,5.689697265625,,
1637760822591,,,,,109.57878112792969,29.19277572631836
1637760822635,444.2877203812971,,,,,
1637760822681,,7.34130859375,-0.83984375,7.2998046875,,29.174964904785156
1637760822682,,,,,109.41648864746094,
1637760822725,440.2250463808651,,,,,
1637760822815,,5.791015625,0.767822265625,7.4853515625,,
1637760822816,,,,,,29.174964904785156
1637760822861,,,,,109.18795776367188,
1637760822862,430.1675983383237,,,,,
1637760822906,,7.314453125,0.426025390625,7.99072265625,,
1637760822907,,,,,,29.15715789794922
1637760822950,,,,,109.04222106933594,
1637760822951,420.2496346377629,,,,,
1637760823042,,5.0048828125,1.419677734375,6.9921875,,
1637760823043,402.7397376024876,,,,108.86669158935547,29.174964904785156
1637760823175,,6.768798828125,1.260986328125,7.75390625,,29.15715789794922
1637760823176,,,,,108.78388977050781,
1637760823177,383.78379367580396,,,,,
1637760823266,,6.19140625,0.50048828125,8.741455078125,,29.13935089111328
1637760823267,,,,,108.5719223022461,
1637760823268,361.70212582475517,,,,,
1637760823356,,5.521240234375,0.054931640625,8.51318359375,,29.15715789794922
1637760823357,340.31413570085226,,,,108.78388977050781,
1637760823446,,6.06201171875,0.26123046875,7.24853515625,,
1637760823490,,,,,,29.15715789794922
1637760823491,,,,,108.7938232421875,
1637760823492,321.29033839516615,,,,,
1637760823580,,7.337646484375,0.087890625,8.687744140625,,29.19277572631836
1637760823581,,,,,108.71434020996094,
1637760823582,301.1436022033441,,,,,
1637760823670,,6.778564453125,,,,
1637760823671,,,0.3173828125,7.406005859375,,29.15715789794922
1637760823672,,,,,108.71434020996094,
1637760823673,284.818082749614,,,,,
1637760823805,,7.82470703125,0.567626953125,8.321533203125,,
1637760823806,,,,,,29.15715789794922
1637760823807,,,,,108.75408172607422,
1637760823808,272.0497037830848,,,,,
1637760823895,,5.4833984375,0.458984375,7.61962890625,,29.19277572631836
1637760823896,,,,,108.83357238769531,
1637760823897,261.0837389361802,,,,,
1637760823985,,6.1767578125,0.01708984375,8.968505859375,,29.210582733154297
1637760823986,251.83373789526448,,,,108.75077056884766,
1637760824120,,5.736083984375,,,,
1637760824121,,,0.372314453125,7.158203125,108.83357238769531,29.210582733154297
1637760824122,245.74209730423934,,,,,
1637760824210,,6.795654296875,-0.399169921875,8.272705078125,,29.174964904785156
1637760824211,,,,,108.88987731933594,
1637760824212,242.71845334391327,,,,,
1637760824300,,5.672607421875,-0.181884765625,13.8330078125,,
1637760824345,,,,,108.95280456542969,29.19277572631836
1637760824346,244.22843963895474,,,,,
1637760824435,,5.721435546875,-0.936279296875,8.270263671875,,29.246196746826172
1637760824436,,,,,108.98591613769531,
1637760824437,250.3052500137855,,,,,
1637760824526,,7.86865234375,-0.4248046875,10.25390625,,29.210582733154297
1637760824527,,,,,109.11509704589844,
1637760824528,261.0837389361802,,,,,
1637760824615,,4.615478515625,-0.12939453125,7.7001953125,,29.210582733154297
1637760824616,,,,,109.10515594482422,
1637760824617,275.2179175532079,,,,,
1637760824752,,5.718994140625,-0.250244140625,,,
1637760824753,291.2988654196775,,,8.69873046875,109.09191131591797,29.19277572631836
1637760824840,,3.939208984375,-1.40380859375,7.872314453125,,29.228389739990234
1637760824841,309.4629325840259,,,,108.95611572265625,
1637760824930,,11.878662109375,-0.076904296875,8.896484375,,
1637760824931,,,,,,29.19277572631836
1637760824976,331.599453730682,,,,108.80044555664062,
1637760825065,,6.380615234375,-1.650390625,8.018798828125,108.96273803710938,29.228389739990234
1637760825067,354.4973656770844,,,,,
1637760825155,,3.34716796875,-0.831298828125,6.566162109375,,29.26400375366211
1637760825157,374.4966447746951,,,,108.94287109375,
1637760825291,,8.41796875,-0.20751953125,8.642578125,,29.26400375366211
1637760825292,,,,,108.97599029541016,
1637760825293,396.9986277374971,,,,,
1637760825380,,5.316162109375,-1.25732421875,7.51953125,,29.246196746826172
1637760825381,,,,,109.33037567138672,
1637760825382,416.32089920384647,,,,,
1637760825470,,5.46142578125,0.140380859375,8.1201171875,,29.19277572631836
1637760825471,,,,,109.4197998046875,
1637760825472,432.16781156046505,,,,,
1637760825605,,9.8095703125,-0.516357421875,7.261962890625,,29.246196746826172
1637760825606,,,,,109.52247619628906,
1637760825607,446.3276673833569,,,,,
1637760825741,,5.062255859375,-0.9765625,7.039794921875,,29.246196746826172
1637760825742,,,,,109.50923156738281,
1637760825743,458.6894462267708,,,,,
1637760825831,,9.9365234375,-0.755615234375,7.698974609375,,
1637760825832,,,,,109.56221771240234,29.228389739990234
1637760825833,467.0487265548845,,,,,
1637760825920,,6.5087890625,-1.40869140625,7.06787109375,,
1637760825921,,,,,,29.228389739990234
1637760825965,,,,,109.68145751953125,
1637760825966,473.3812865196108,,,,,
1637760826055,,10.52490234375,-0.980224609375,6.829833984375,,
1637760826100,,,,,109.64501953125,29.210582733154297
1637760826101,477.6334782907746,,,,,
1637760826191,,6.895751953125,-1.7529296875,5.41748046875,,29.228389739990234
1637760826192,477.6334782907746,,,,109.57546997070312,
1637760826280,,6.243896484375,-1.240234375,5.140380859375,,29.19277572631836
1637760826325,,,,,109.42974090576172,
1637760826326,471.2643936455603,,,,,
1637760826415,,6.094970703125,-1.12060546875,6.88232421875,,
1637760826416,,,,,109.3436279296875,29.19277572631836
1637760826460,464.9499278348915,,,,,
1637760826550,,9.029541015625,-0.92041015625,5.80810546875,,29.19277572631836
1637760826551,,,,,109.23764038085938,
1637760826552,454.5454446934474,,,,,
1637760826640,,7.706298828125,-0.498046875,6.31103515625,,29.174964904785156
1637760826685,,,,,108.88656616210938,
1637760826730,442.2535116221788,,,,,
1637760826775,,6.446533203125,-0.75439453125,5.692138671875,,29.15715789794922
1637760826822,428.172964031484,,,,108.85344696044922,
1637760826911,,8.663330078125,-0.56884765625,6.39892578125,,
1637760826912,,,,,108.8136978149414,29.174964904785156
1637760826913,414.36462669282946,,,,,
1637760827000,,9.0771484375,-0.875244140625,5.748291015625,,29.13935089111328
1637760827045,,,,,108.62822723388672,
1637760827046,404.6639299320293,,,,,
1637760827135,,8.994140625,-1.15234375,5.115966796875,,29.174964904785156
1637760827136,,,,,108.62822723388672,
1637760827137,396.9986277374971,,,,,
1637760827225,,9.254150390625,-1.802978515625,5.15380859375,,29.210582733154297
1637760827226,387.5338813482023,,,,108.77395629882812,
1637760827360,,7.427978515625,-1.202392578125,5.225830078125,,
1637760827361,,,,,108.74746704101562,29.210582733154297
1637760827362,381.91632522962715,,,,,
1637760827450,,11.0986328125,-0.838623046875,5.5712890625,,
1637760827451,,,,,,29.210582733154297
1637760827452,374.4966447746951,,,,108.82695007324219,
1637760827540,,5.394287109375,-1.0107421875,6.0205078125,,
1637760827541,,,,,108.8633804321289,29.19277572631836
1637760827542,365.3333372819689,,,,,
1637760827675,,10.838623046875,-0.9423828125,6.019287109375,,
1637760827720,,,,,,29.228389739990234
1637760827722,358.09019428186605,,,,108.82032775878906,
1637760827765,,9.176025390625,-1.195068359375,6.866455078125,,
1637760827766,,,,,108.77726745605469,29.210582733154297
1637760827810,349.14360299405985,,,,,
1637760827900,,8.714599609375,-0.1220703125,,,
1637760827901,,,,6.47705078125,108.73089599609375,29.246196746826172
1637760827902,340.31413570085226,,,,,
1637760827991,,9.37744140625,-0.657958984375,6.38427734375,,29.15715789794922
1637760828035,,,,,108.5123062133789,
1637760828036,328.1452484350468,,,,,
1637760828125,,5.75927734375,-0.166015625,5.205078125,,29.15715789794922
1637760828126,,,,,108.33676147460938,
1637760828127,316.1953882543661,,,,,
1637760828215,,9.1552734375,,,,
1637760828216,,,-0.3857421875,6.80419921875,,29.13935089111328
1637760828261,304.45860889776407,,,,108.21421813964844,
1637760828350,,7.373046875,-0.8984375,5.732421875,,29.13935089111328
1637760828351,,,,,108.01880645751953,
1637760828352,294.5638439466953,,,,,
1637760828440,,8.57666015625,0.469970703125,5.328369140625,,
1637760828441,,,,,107.96913146972656,29.15715789794922
1637760828442,291.2988654196775,,,,,
1637760828530,,9.74853515625,0.242919921875,5.523681640625,,
1637760828531,,,,,,29.15715789794922
1637760828575,,,,,108.01217651367188,
1637760828577,296.20251269433084,,,,,
1637760828665,,9.046630859375,0.098876953125,4.7265625,,
1637760828666,,,,,108.12478637695312,29.13935089111328
1637760828711,302.7989619816315,,,,,
1637760828755,,5.770263671875,,,,
1637760828756,,,0.029296875,5.07568359375,,29.13935089111328
1637760828757,,,,,108.1214828491211,
1637760828800,309.4629325840259,,,,,
1637760828890,,8.699951171875,,,,
1637760828891,,,,,108.1877212524414,
1637760828892,319.5876414343309,,,,,
1637760829027,,9.554443359375,0.0244140625,4.39453125,108.32020568847656,29.174964904785156
1637760829028,329.8701315043567,,,,,
1637760829115,,7.510986328125,-0.418701171875,6.187744140625,,
1637760829116,,,,,108.38975524902344,29.210582733154297
1637760829117,340.31413570085226,,,,,
1637760829205,,8.10791015625,0.423583984375,6.168212890625,,29.228389739990234
1637760829206,,,,,108.44606018066406,
1637760829207,350.92347092875866,,,,,
1637760829340,,11.56494140625,0.374755859375,5.887451171875,,
1637760829341,,,,,108.5421142578125,29.174964904785156
1637760829386,361.70212582475517,,,,,
1637760829475,,6.572265625,,,,
1637760829476,,,-1.38916015625,6.68701171875,,29.19277572631836
1637760829477,,,,,108.55535888671875,
1637760829478,374.4966447746951,,,,,
1637760829565,,8.800048828125,-0.753173828125,7.706298828125,,
1637760829566,,,,,,29.174964904785156
1637760829655,,,,,108.58516693115234,
1637760829657,385.65628121334447,,,,,
1637760829701,,5.184326171875,0.1416015625,6.666259765625,108.74083709716797,29.210582733154297
1637760829745,398.90710798281384,,,,,
1637760829836,,6.31103515625,,,,
1637760829837,,,-1.181640625,7.913818359375,,29.210582733154297
1637760829838,,,,,108.75408172607422,
1637760829839,414.36462669282946,,,,,
1637760829970,,5.321044921875,-0.244140625,7.919921875,,29.210582733154297
1637760829971,,,,,108.78720092773438,
1637760829972,432.16781156046505,,,,,
1637760830060,,6.36474609375,-0.38818359375,9.354248046875,,
1637760830061,,,,,108.84019470214844,29.210582733154297
1637760830062,450.4249516907538,,,,,
1637760830150,,5.05615234375,,,,
