timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1638783113695,477.6334782907746,
1638783113785,436.1851437413944,105.16714477539062
1638783113968,,104.99491882324219
1638783113969,395.09536990077555,
1638783114010,356.29139601653634,104.8359375
1638783114100,,104.68689727783203
1638783114101,319.5876414343309,
1638783114235,,104.56434631347656
1638783114236,283.20802140395097,
1638783114325,,104.37887573242188
1638783114326,248.78047681010858,
1638783114414,,104.22982788085938
1638783114415,219.04761407380755,
1638783114549,,104.11721801757812
1638783114594,192.0838256441257,
1638783114639,,103.94830322265625
1638783114640,168.9497669073066,
1638783114730,,103.9052505493164
1638783114731,153.1531524952332,
1638783114867,142.85714285714286,103.85888671875
1638783114954,,103.89199829101562
1638783114955,141.58305522864714,
1638783115046,,103.93505859375
1638783115047,147.98205771742826,
1638783115181,,104.04104614257812
1638783115182,157.06214274603363,
1638783115270,172.9667814031546,104.08741760253906
1638783115406,190.69768287737128,104.20664978027344
1638783115494,,104.31594848632812
1638783115495,213.27013591451833,
1638783115584,,104.36894226074219
1638783115585,236.71498184357242,
1638783115674,,104.47160339355469
1638783115675,264.19754144022954,
1638783115809,,104.57098388671875
1638783115810,294.5638439466953,
1638783115900,,104.72994995117188
1638783115901,328.1452484350468,
1638783115989,,104.79950714111328
1638783115990,365.3333372819689,
1638783116125,,104.9617919921875
1638783116126,406.59339274491816,
1638783116215,,105.05453491210938
1638783116259,452.4822852647644,
1638783116306,,105.08765411376953
1638783116307,501.4662700500234,
1638783116394,,105.25987243652344
1638783116395,546.8277618699892,
1638783116529,,105.38573455810547
1638783116532,590.0620716064535,
1638783116619,,105.5115966796875
1638783116620,627.9809151956324,
1638783116709,,105.63414001464844
1638783116710,659.6434566271827,
1638783116889,,105.65733337402344
1638783116890,684.2104833872392,
1638783116934,,105.7864990234375
1638783116935,703.8269536788234,
1638783117024,,105.87591552734375
1638783117025,721.0083759148399,
1638783117159,,105.88585662841797
1638783117160,732.6565223626582,
1638783117249,,105.90904235839844
1638783117250,744.4634323489048,
1638783117339,,105.88255310058594
1638783117340,747.4403271676648,
1638783117474,,105.80305480957031
1638783117475,741.496653960426,
1638783117565,,105.7864990234375
1638783117566,729.7297203253447,
1638783117699,,105.59107971191406
1638783117700,706.6666486952045,
1638783117745,,105.52815246582031
1638783117746,678.6885399755631,
1638783117881,,105.39236450195312
1638783117882,643.659675112003,
1638783117969,,105.22676086425781
1638783117970,605.0156983991758,
1638783118059,,105.14395904541016
1638783118061,563.3587609906766,
1638783118194,,104.92536926269531
1638783118196,519.2878422776885,
1638783118284,,104.81937408447266
1638783118285,475.50434498298785,
1638783118465,,104.67364501953125
1638783118466,432.16781156046505,
1638783118509,,104.5908432006836
1638783118554,389.4165479267486,
1638783118645,,104.43186950683594
1638783118646,350.92347092875866,
1638783118734,,104.28945922851562
1638783118735,311.13957700843696,
1638783118824,,104.15034484863281
1638783118826,275.2179175532079,
1638783118915,242.71845334391327,104.05097961425781
1638783119005,,103.90855407714844
1638783119049,213.27013591451833,
1638783119139,,103.84563446044922
1638783119141,192.0838256441257,
1638783119229,,103.77938842773438
1638783119230,178.36594108941287,
1638783119319,,103.835693359375
1638783119365,172.9667814031546,
1638783119454,,103.97811889648438
1638783119499,174.3119250803963,
1638783119548,,103.98805236816406
1638783119549,182.44803152668354,
1638783119634,,104.02449035644531
1638783119679,194.86580229458525,
1638783119770,213.27013591451833,104.18346405029297
1638783119859,,104.20664978027344
1638783119861,235.2231513692035,
1638783119949,,104.38218688964844
1638783119950,261.0837389361802,
1638783120085,,104.45174407958984
1638783120086,289.6725611289809,
1638783120174,,104.52790832519531
1638783120175,322.99739572383675,
1638783120264,,104.72332763671875
1638783120265,358.09019428186605,
1638783120400,,104.8061294555664
1638783120401,396.9986277374971,
1638783120489,,104.89886474609375
1638783120490,438.2022389738328,
1638783120624,,104.99822998046875
1638783120625,481.9102576711703,
1638783120714,,105.09428405761719
1638783120715,532.9341233672134,
1638783120804,,105.23007202148438
1638783120805,580.2469426149145,
1638783120894,,105.362548828125
1638783120895,620.2531851478318,
1638783120985,,105.41885375976562
1638783120986,654.2810496565507,
1638783121119,,105.561279296875
1638783121120,684.2104833872392,
1638783121209,,105.70368957519531
1638783121210,706.6666486952045,
1638783121299,,105.72686767578125
1638783121344,726.8128585605816,
1638783121434,,105.7633056640625
1638783121435,738.5399029156301,
1638783121530,750.4272956821711,105.94547271728516
1638783121661,,105.99516296386719
1638783121662,756.4322287469943,
1638783121752,,105.92559814453125
1638783121753,762.4784534552823,
1638783121839,,105.9587173461914
1638783121840,759.4501139545272,
1638783121975,,105.86929321289062
1638783121977,750.4272956821711,
1638783122065,,105.7864990234375
1638783122066,735.5932215279939,
1638783122154,,105.6142578125
1638783122155,712.3745643306245,
1638783122246,,105.54472351074219
1638783122247,684.2104833872392,
1638783122424,,105.45860290527344
1638783122426,648.9533098474853,
1638783122469,,105.30956268310547
1638783122470,612.5984281869496,
1638783122559,,105.23007202148438
1638783122560,572.9646407810333,
1638783122739,,105.10089874267578
1638783122740,532.9341233672134,
1638783122784,,104.96510314941406
1638783122785,492.711360672877,
1638783122874,,104.7862548828125
1638783122877,450.4249516907538,
1638783123009,,104.62065124511719
1638783123010,410.46831686327073,
1638783123100,372.6541438243005,104.52460479736328
1638783123189,,104.41862487792969
1638783123190,335.0717080572195,
1638783123326,,104.2596435546875
1638783123327,299.49238506188277,
1638783123414,,104.14703369140625
1638783123415,267.32673014908283,
1638783123505,236.71498184357242,104.0145492553711
1638783123594,,103.97811889648438
1638783123595,214.70936121274457,
1638783123729,,103.90855407714844
1638783123730,197.6608156268344,
1638783123819,,103.97480773925781
1638783123820,187.93503313940778,
1638783123909,186.5585126786544,103.92181396484375
1638783124045,,103.99136352539062
1638783124046,190.69768287737128,
1638783124134,,104.0145492553711
1638783124135,199.0632271818838,
1638783124225,,104.12054443359375
1638783124269,213.27013591451833,
1638783124359,,104.24971008300781
1638783124360,229.29171379908067,
1638783124450,,104.32919311523438
1638783124451,250.3052500137855,
1638783124539,,104.4351806640625
1638783124585,275.2179175532079,
1638783124676,,104.54116821289062
1638783124677,302.7989619816315,
1638783124764,,104.73989868164062
1638783124765,331.599453730682,
1638783124854,,104.72994995117188
1638783124899,367.1562048884259,
1638783124992,404.6639299320293,104.89886474609375
1638783125080,,104.94854736328125
1638783125081,444.2877203812971,
1638783125169,,105.07771301269531
1638783125170,486.2118955858545,
1638783125350,530.6427789294166,105.20689392089844
1638783125395,570.552148073805,105.24662780761719
1638783125484,,105.30293273925781
1638783125487,607.5352961259179,
1638783125619,635.7827587424782,105.33937072753906
1638783125709,,105.50164794921875
1638783125710,659.6434566271827,
1638783125799,,105.59439086914062
1638783125801,678.6885399755631,
1638783125934,,105.77655792236328
1638783125935,692.5619384384471,
1638783126026,,105.84280395507812
1638783126027,706.6666486952045,
1638783126114,,105.93553161621094
1638783126115,715.2429322016238,
1638783126207,,105.87260437011719
1638783126208,718.120844437946,
1638783126340,,105.84280395507812
1638783126341,721.0083759148399,
1638783126429,,105.76661682128906
1638783126430,715.2429322016238,
1638783126519,,105.64076232910156
1638783126520,700.9966333207651,
1638783126654,,105.47515869140625
1638783126655,681.4449680463816,
1638783126745,654.2810496565507,105.50164794921875
1638783126834,,105.34599304199219
1638783126835,625.396846224362,
1638783126970,,105.23338317871094
1638783126971,595.0155666013057,
1638783127059,,105.15389251708984
1638783127060,558.5997077486041,
1638783127239,,105.04459381103516
1638783127240,519.2878422776885,
1638783127285,481.9102576711703,104.85912322998047
1638783127375,442.2535116221788,104.72994995117188
1638783127464,,104.6107177734375
1638783127465,404.6639299320293,
1638783127601,367.1562048884259,104.48155212402344
1638783127689,,104.27951049804688
1638783127690,329.8701315043567,
1638783127779,,104.1801528930664
1638783127780,297.84538613132423,
1638783127914,,104.10397338867188
1638783127915,264.19754144022954,
1638783128007,235.2231513692035,103.92843627929688
1638783128094,,103.88538360595703
1638783128095,210.4018886439673,
1638783128274,,103.74958801269531
1638783128275,192.0838256441257,
1638783128321,,103.78271484375
1638783128324,182.44803152668354,
1638783128410,,103.81582641601562
1638783128411,179.72349953966867,
1638783128545,,103.83901977539062
1638783128546,181.08419519824045,
1638783128634,,103.94168853759766
1638783128635,187.93503313940778,
1638783128725,200.46893138398997,104.0145492553711
1638783128907,,104.12384796142578
1638783128908,216.15201239222944,
1638783128949,,104.22652435302734
1638783128950,235.2231513692035,
1638783129039,,104.34576416015625
1638783129041,257.98524559288694,
1638783129129,,104.42192840576172
1638783129130,283.20802140395097,
1638783129264,,104.49479675292969
1638783129265,312.8205357688906,
1638783129355,,104.63721466064453
1638783129356,347.36840710415464,
1638783129444,,104.74982452392578
1638783129446,381.91632522962715,
1638783129579,,104.85912322998047
1638783129580,420.2496346377629,
1638783129669,,104.96510314941406
1638783129673,462.8571378124004,
1638783129759,,105.11083984375
1638783129760,505.8823557791,
1638783129895,546.8277618699892,105.20689392089844
1638783129985,,105.26319885253906
1638783129987,582.6893512834213,
1638783130074,,105.35261535644531
1638783130075,612.5984281869496,
1638783130209,,105.46522521972656
1638783130212,638.4000060882569,
1638783130300,662.3376233719702,105.56458282470703
1638783130390,678.6885399755631,105.69706726074219
1638783130570,,105.77324676513672
1638783130572,692.5619384384471,
1638783130614,,105.8328628540039
1638783130615,706.6666486952045,
1638783130706,,105.87591552734375
1638783130707,715.2429322016238,
1638783130795,723.9057285546821,106.01171875
1638783130929,,106.14419555664062
1638783130930,729.7297203253447,
1638783131021,,106.15412902832031
1638783131022,732.6565223626582,
1638783131109,,106.09120178222656
1638783131156,732.6565223626582,
1638783131244,,106.02496337890625
1638783131245,723.9057285546821,
1638783131335,,105.97528076171875
1638783131336,709.515908057869,
1638783131425,,105.90241241455078
1638783131470,686.9851465380194,
1638783131559,,105.81961059570312
1638783131560,656.9579475577549,
1638783131650,622.8209158813169,105.6871337890625
1638783131740,587.5968609976039,105.51821899414062
1638783131874,,105.51821899414062
1638783131875,549.1679151017039,
1638783131965,,105.30293273925781
1638783131966,508.10012069228895,
1638783132054,,105.24662780761719
1638783132055,467.0487265548845,
1638783132190,428.172964031484,105.11415100097656
1638783132280,,104.95516967773438
1638783132281,389.4165479267486,
1638783132370,350.92347092875866,104.73989868164062
1638783132506,,104.6107177734375
1638783132507,314.5057945404732,
1638783132594,,104.55441284179688
1638783132595,281.601993764116,
1638783132688,,104.42192840576172
1638783132689,248.78047681010858,
1638783132819,,104.26957702636719
1638783132820,219.04761407380755,
1638783132910,193.47320207507804,104.05760955810547
1638783132999,,103.93505859375
1638783133001,170.2857133577308,
1638783133134,,103.79595947265625
1638783133136,153.1531524952332,
1638783133225,136.51498913166876,103.62704467773438
1638783133315,,103.51774597167969
1638783133317,125.27472422442825,
1638783133405,116.68484600163313,103.46144104003906
1638783133539,,103.38858032226562
1638783133540,111.83496083980316,
1638783133629,,103.5044937133789
1638783133630,114.25461973076219,
1638783133719,,103.45481872558594
1638783133720,121.57721466092909,
1638783133854,,103.52105712890625
1638783133855,132.74335498975665,
1638783133945,,103.62041473388672
1638783133946,146.69652800710807,
1638783134035,,103.69990539550781
1638783134080,163.6363622176746,
1638783134170,183.8150364001019,103.8886947631836
1638783134260,206.12485543065225,103.9383773803711
1638783134349,,103.93505859375
1638783134394,232.25030803882208,
1638783134484,,104.05760955810547
1638783134485,259.5325831483612,
1638783134575,289.6725611289809,104.15696716308594
1638783134665,,104.31925964355469
1638783134710,324.70891344200567,
1638783134800,,104.38880920410156
1638783134801,359.8937523746633,
1638783134890,,104.48155212402344
1638783134891,398.90710798281384,
1638783134980,,104.60740661621094
1638783134981,442.2535116221788,
1638783135115,484.0579442531229,104.67695617675781
1638783135204,,104.81937408447266
1638783135205,526.0804877418584,
1638783135294,,104.93861389160156
1638783135295,560.9755934454873,
1638783135430,590.0620716064535,105.05784606933594
1638783135520,,105.10089874267578
1638783135521,617.6935310496627,
1638783135609,,105.19695281982422
1638783135610,641.0256645383223,
1638783135744,,105.33273315429688
1638783135745,659.6434566271827,
1638783135834,,105.4917221069336
1638783135835,675.9410314009385,
1638783135925,686.9851465380194,105.50164794921875
1638783136015,,105.60102844238281
1638783136016,695.364193395381,
1638783136150,,105.61758422851562
1638783136151,700.9966333207651,
1638783136240,703.8269536788234,105.6076431274414
1638783136329,,105.57452392578125
1638783136330,700.9966333207651,
1638783136466,689.76901977507,105.50497436523438
1638783136554,,105.3890380859375
1638783136555,673.202603888627,
1638783136645,648.9533098474853,105.32280731201172
1638783136780,,105.163818359375
1638783136781,620.2531851478318,
1638783136870,,105.05120849609375
1638783136871,590.0620716064535,
1638783136960,,104.95185852050781
1638783137005,556.2310268216803,
1638783137095,521.5453235298872,104.82600402832031
1638783137185,,104.63721466064453
1638783137186,484.0579442531229,
1638783137275,,104.47823333740234
1638783137319,446.3276673833569,
1638783137409,,104.38880920410156
1638783137410,410.46831686327073,
1638783137545,376.3440831270724,104.29607391357422
1638783137589,,104.2099609375
1638783137590,342.07078427296346,
1638783137724,,104.08079528808594
1638783137725,311.13957700843696,
1638783137815,283.20802140395097,104.00130462646484
1638783137905,,103.95162963867188
1638783137906,257.98524559288694,
1638783138040,,103.94499969482422
1638783138041,242.71845334391327,
1638783138130,,103.92843627929688
1638783138131,232.25030803882208,
1638783138220,,104.04435729980469
1638783138221,229.29171379908067,
1638783138355,,104.06754302978516
1638783138356,232.25030803882208,
1638783138445,,104.1801528930664
1638783138447,239.70944337603478,
1638783138535,251.83373789526448,104.26626586914062
1638783138625,268.897150255812,104.32257080078125
1638783138760,289.6725611289809,104.41529846191406
1638783138851,312.8205357688906,104.52460479736328
1638783138940,,104.63721466064453
1638783138941,340.31413570085226,
1638783139075,368.98394781041407,104.79287719726562
1638783139165,402.7397376024876,104.77632141113281
1638783139255,,104.95185852050781
1638783139345,440.2250463808651,
1638783139390,,105.06777954101562
1638783139391,479.7688125747511,
