timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1637996195677,479.7688125747511,97.85083770751953
1637996195767,,97.90714263916016
1637996195812,505.8823557791,
1637996195902,523.8095000217301,97.94027709960938
1637996195995,530.6427789294166,97.98001098632812
1637996196127,,97.9237060546875
1637996196128,532.9341233672134,
1637996196217,,97.99988555908203
1637996196218,526.0804877418584,
1637996196307,,97.95020294189453
1637996196308,514.7929023132826,
1637996196397,499.26793627545976,97.93363952636719
1637996196532,484.0579442531229,97.95020294189453
1637996196622,464.9499278348915,97.98001098632812
1637996196712,442.2535116221788,97.8938980102539
1637996196847,420.2496346377629,97.86077880859375
1637996196982,,97.87071228027344
1637996197027,396.9986277374971,97.77466583251953
1637996197072,374.4966447746951,
1637996197162,,97.82766723632812
1637996197163,350.92347092875866,
1637996197252,328.1452484350468,97.75148010253906
1637996197342,,97.74154663085938
1637996197387,311.13957700843696,
1637996197522,,97.78791809082031
1637996197523,301.1436022033441,
1637996197567,296.20251269433084,97.77466583251953
1637996197658,,97.84752655029297
1637996197659,294.5638439466953,
1637996197837,,97.88727569580078
1637996197882,296.20251269433084,97.94027709960938
1637996197883,302.7989619816315,
1637996197972,311.13957700843696,97.96013641357422
1637996198110,322.99739572383675,98.05288696289062
1637996198197,336.81462308726606,98.05619049072266
1637996198287,,98.08930969238281
1637996198288,352.70805323638746,
1637996198422,370.8166029277889,98.10586547851562
1637996198512,389.4165479267486,98.20191955566406
1637996198602,,98.20854187011719
1637996198603,410.46831686327073,
1637996198692,,98.35096740722656
1637996198737,432.16781156046505,
1637996198827,,98.30789184570312
1637996198828,456.61453030681747,
1637996198917,481.9102576711703,98.38076782226562
1637996199052,499.26793627545976,98.44369506835938
1637996199142,510.3245010035411,98.4503173828125
1637996199232,,98.44700622558594
1637996199233,514.7929023132826,
1637996199367,,98.5298080444336
1637996199457,514.7929023132826,
1637996199458,510.3245010035411,98.51655578613281
1637996199547,503.6710442683231,98.55299377441406
1637996199637,492.711360672877,98.56623840332031
1637996199772,479.7688125747511,98.56292724609375
1637996199862,464.9499278348915,98.56623840332031
1637996199953,,98.54306030273438
1637996199997,448.3733959171901,
1637996200087,430.1675983383237,98.55299377441406
1637996200177,,98.54306030273438
1637996200178,412.41379785027436,
1637996200267,393.1972616929975,98.51988220214844
1637996200402,374.4966447746951,98.49006652832031
1637996200492,347.36840710415464,98.46357727050781
1637996200627,319.5876414343309,98.48675537109375
1637996200717,297.84538613132423,98.45694732666016
1637996200807,,98.50331115722656
1637996200808,284.818082749614,
1637996200897,,98.55299377441406
1637996200942,276.8079714917693,
1637996201032,,98.53643798828125
1637996201033,273.6318518314587,
1637996201122,,98.58280181884766
1637996201212,273.6318518314587,
1637996201213,,98.52649688720703
1637996201257,276.8079714917693,
1637996201347,,98.66891479492188
1637996201348,281.601993764116,
1637996201437,288.0503085911886,98.599365234375
1637996201527,299.49238506188277,98.67884826660156
1637996201662,309.4629325840259,98.68879699707031
1637996201798,,98.73515319824219
1637996201887,322.99739572383675,
1637996201888,,98.72853088378906
1637996201932,336.81462308726606,
1637996201977,,98.86101531982422
1637996201978,352.70805323638746,
1637996202067,370.8166029277889,98.8808822631836
1637996202157,,98.950439453125
1637996202158,396.9986277374971,
1637996202292,426.1838369352267,98.88751220703125
1637996202382,450.4249516907538,98.98687744140625
1637996202472,467.0487265548845,99.00674438476562
1637996202607,475.50434498298785,99.0994873046875
1637996202697,479.7688125747511,99.0762939453125
1637996202787,,99.07298278808594
1637996202790,479.7688125747511,
1637996202877,,99.11604309082031
1637996202922,475.50434498298785,
1637996203012,,99.11935424804688
1637996203013,469.15349211585084,
1637996203147,,99.09285736083984
1637996203148,458.6894462267708,
1637996203327,,99.10941314697266
1637996203328,444.2877203812971,99.05973815917969
1637996203329,430.1675983383237,
1637996203417,412.41379785027436,99.08954620361328
1637996203552,,99.05642700195312
1637996203553,395.09536990077555,
1637996203642,,99.05311584472656
1637996203643,374.4966447746951,
1637996203732,354.4973656770844,99.0001220703125
1637996203867,,98.94050598144531
1637996203912,333.3333333333333,
1637996203957,311.13957700843696,99.01005554199219
1637996204047,,98.88751220703125
1637996204048,292.9292943401977,
1637996204137,,98.874267578125
1637996204138,283.20802140395097,
1637996204272,278.4019796039199,98.93387603759766
1637996204362,,98.9802474975586
1637996204363,273.6318518314587,
1637996204453,273.6318518314587,99.01667785644531
1637996204587,,99.11273193359375
1637996204632,276.8079714917693,
1637996204677,,99.04979705810547
1637996204678,281.601993764116,
1637996204767,,99.08954620361328
1637996204768,289.6725611289809,
1637996204992,301.1436022033441,99.09285736083984
1637996205037,314.5057945404732,99.21540069580078
1637996205082,331.599453730682,99.19884490966797
1637996205217,,99.2518310546875
1637996205218,349.14360299405985,
1637996205307,,99.31807708740234
1637996205308,368.98394781041407,
1637996205397,,99.30813598632812
1637996205442,389.4165479267486,
1637996205487,,99.41412353515625
1637996205532,414.36462669282946,
1637996205622,,99.41743469238281
1637996205623,440.2250463808651,
1637996205712,,99.46711730957031
1637996205803,462.8571378124004,99.4969253540039
1637996205938,477.6334782907746,99.50023651123047
1637996206027,486.2118955858545,
1637996206072,,99.55985260009766
1637996206073,492.711360672877,
1637996206162,,99.61284637451172
1637996206207,494.8905137049014,
1637996206252,492.711360672877,99.61946105957031
1637996206342,,99.58303833007812
1637996206343,488.3720794840724,
1637996206523,,99.58966064453125
1637996206524,479.7688125747511,
1637996206612,,99.53004455566406
1637996206613,467.0487265548845,
1637996206657,,99.54660034179688
1637996206702,448.3733959171901,
1637996206882,430.1675983383237,99.53666687011719
1637996206883,410.46831686327073,99.53666687011719
1637996207287,,99.51017761230469
1637996207332,387.5338813482023,
1637996207422,,99.50685119628906
1637996207512,367.1562048884259,
1637996207557,,99.5565414428711
1637996207558,343.83201949125566,
1637996207559,322.99739572383675,99.40087890625
1637996207648,,99.45054626464844
1637996207737,311.13957700843696,
1637996207738,,99.49362182617188
1637996207827,304.45860889776407,
1637996207962,,99.49029541015625
1637996208142,299.49238506188277,
1637996208144,297.84538613132423,99.53666687011719
1637996208277,297.84538613132423,
1637996208278,302.7989619816315,99.55985260009766
1637996208367,,99.61946105957031
1637996208502,309.4629325840259,
1637996208503,319.5876414343309,99.67909240722656
1637996208682,,99.75857543945312
1637996208684,331.599453730682,
1637996208727,347.36840710415464,99.78507232666016
1637996208819,,99.81156921386719
1637996208820,363.5153109542348,
1637996208907,,99.86456298828125
1637996208908,381.91632522962715,
1637996208998,,99.84800720214844
1637996209042,400.8208108206512,
1637996209132,,99.90431213378906
1637996209133,422.2222177481946,
1637996209222,,99.9473648071289
1637996209223,446.3276673833569,
1637996209357,,100.03678894042969
1637996209537,469.15349211585084,100.06990051269531
1637996209672,481.9102576711703,
1637996209719,,100.05997467041016
1637996209720,484.0579442531229,
1637996209852,,100.07322692871094
1637996209853,484.0579442531229,100.03678894042969
1637996209854,479.7688125747511,
1637996209898,,100.0235366821289
1637996209899,471.2643936455603,
1637996210077,,100.04672241210938
1637996210078,458.6894462267708,
1637996210302,444.2877203812971,100.0069808959961
1637996210303,,99.96392059326172
1637996210752,428.172964031484,99.92417907714844
1637996210753,412.41379785027436,
1637996210797,,99.91424560546875
1637996210887,393.1972616929975,
1637996210888,381.91632522962715,99.9076156616211
1637996211157,,99.80494689941406
1637996211292,372.6541438243005,
1637996211742,,99.775146484375
1637996211832,367.1562048884259,
1637996211833,361.70212582475517,99.91755676269531
1637996211834,,99.8811264038086
1637996211923,365.3333372819689,
1637996211967,,99.98379516601562
1637996212057,368.98394781041407,
1637996212058,,100.22225952148438
1637996212103,372.6541438243005,
1637996212328,,100.29844665527344
1637996212687,378.19650492048123,
1637996212822,,100.31500244140625
1637996212823,387.5338813482023,
1637996212868,395.09536990077555,100.34149932861328
1637996212912,,100.34481048583984
1637996212913,400.8208108206512,
1637996213317,,100.47728729248047
1637996213318,406.59339274491816,
1637996213993,,100.48722839355469
1637996213994,410.46831686327073,100.43754577636719
1637996214308,410.46831686327073,100.38124084472656
1637996214487,408.52821187382904,
1637996214577,,100.22888946533203
1637996214578,408.52821187382904,
1637996214579,,100.2322006225586
1637996214580,406.59339274491816,
1637996214802,,100.16264343261719
1637996214803,406.59339274491816,100.2255859375
1637996214804,404.6639299320293,
1637996214937,400.8208108206512,100.19908142089844
1637996214938,,100.22888946533203
1637996214939,396.9986277374971,
1637996215298,393.1972616929975,100.27525329589844
1637996215522,,100.29512023925781
1637996215523,393.1972616929975,
1637996215927,,100.29512023925781
1637996215928,393.1972616929975,100.39448547363281
1637996215929,395.09536990077555,
1637996216017,,100.45079040527344
1637996216152,398.90710798281384,
1637996216242,,100.54684448242188
1637996216243,402.7397376024876,100.6826400756836
1637996216246,410.46831686327073,
1637996216287,,100.62633514404297
1637996216332,418.28254902895475,
1637996216512,432.16781156046505,100.70250701904297
1637996216513,,100.6991958618164
1637996216514,448.3733959171901,
1637996216737,,100.7588119506836
1637996216782,456.61453030681747,
1637996217502,,100.63957977294922
1637996217682,460.77034690833864,
1637996218627,458.6894462267708,100.62633514404297
1637996218897,,100.65614318847656
1637996218898,446.3276673833569,
1637996219033,448.3733959171901,100.64950561523438
1637996219034,450.4249516907538,100.07984161376953
1637996219122,,100.21563720703125
1637996219123,448.3733959171901,
1637996219257,,100.278564453125
1637996219258,448.3733959171901,100.36799621582031
1637996219259,444.2877203812971,
1637996219527,,100.36467742919922
1637996219528,442.2535116221788,
1637996219529,438.2022389738328,100.34149932861328
1637996219662,,100.42098236083984
1637996219753,436.1851437413944,
1637996220022,,100.3779296875
1637996221732,436.1851437413944,
1637996222002,,100.4574203491211
1637996222047,436.1851437413944,
1637996222453,,100.47728729248047
1637996222498,434.1736790364072,100.52366638183594
1637996222903,434.1736790364072,
1637996222948,,100.30175018310547
1637996222949,438.2022389738328,
1637996222992,,100.40773010253906
1637996223173,446.3276673833569,
1637996223262,,100.5733413696289
1637996223263,456.61453030681747,
1637996223308,,100.66276550292969
1637996223398,475.50434498298785,
1637996223399,475.50434498298785,100.66938781738281
1637996223400,,100.71575927734375
1637996223442,473.3812865196108,
1637996223758,,100.72900390625
1637996224882,473.3812865196108,
1637996224883,,100.72238159179688
1637996225288,471.2643936455603,100.84823608398438
1637996225603,471.2643936455603,100.80519104003906
1637996225648,454.5454446934474,
1637996225783,,100.46073150634766
1637996225918,450.4249516907538,100.42430114746094
1637996225919,452.4822852647644,
1637996225921,,100.54022216796875
1637996226097,454.5454446934474,
1637996226098,456.61453030681747,100.60646057128906
1637996226142,,100.68925476074219
1637996226413,460.77034690833864,
1637996226414,464.9499278348915,100.73562622070312
1637996226415,,100.73562622070312
1637996226457,464.9499278348915,
1637996226548,,100.8084945678711
1637996226640,462.8571378124004,
1637996226683,,100.88798522949219
1637996226728,460.77034690833864,
1637996226863,,100.89129638671875
1637996227312,456.61453030681747,
1637996227313,,100.88798522949219
1637996227314,456.61453030681747,
1637996227315,,100.9542236328125
1637996227540,454.5454446934474,
1637996227541,452.4822852647644,101.02046203613281
1637996227542,,101.01052856445312
1637996227943,444.2877203812971,
1637996228123,,101.06352233886719
1637996228124,432.16781156046505,101.02046203613281
1637996228438,,101.0237808227539
1637996228439,428.172964031484,
1637996228483,414.36462669282946,100.86811065673828
1637996229158,396.9986277374971,100.79524993896484
1637996229519,378.19650492048123,100.84492492675781
1637996229697,,100.80519104003906
1637996229698,370.8166029277889,
1637996229922,,100.79524993896484
1637996229923,368.98394781041407,
1637996230013,367.1562048884259,100.8084945678711
1637996230823,365.3333372819689,100.84823608398438
1637996230913,365.3333372819689,100.97410583496094
1637996230914,365.3333372819689,100.97410583496094
1637996231093,365.3333372819689,101.07014465332031
1637996231094,363.5153109542348,101.28211975097656
1637996231588,363.5153109542348,101.23243713378906
1637996231589,368.98394781041407,101.3351058959961
1637996231633,,101.28543090820312
1637996231722,372.6541438243005,
1637996231723,,101.27880096435547
1637996231724,374.4966447746951,
1637996232172,,101.21588134765625
1637996232758,372.6541438243005,101.18606567382812
1637996232759,370.8166029277889,101.11982727050781
1637996233162,370.8166029277889,
1637996235728,,101.21255493164062
1637996235729,381.91632522962715,100.9310302734375
1637996235818,,100.94760131835938
1637996235819,372.6541438243005,
1637996235863,,101.05690002441406
1637996235865,359.8937523746633,
1637996235952,,101.50402069091797
1637996235953,345.5979011846211,
1637996236088,,101.50733184814453
1637996236089,333.3333333333333,
1637996236223,319.5876414343309,101.38479614257812
1637996236268,306.1224281266563,101.34504699707031
1637996236403,296.20251269433084,101.3284912109375
1637996236492,,101.22581481933594
1637996236493,286.4321580586634,
1637996236583,279.99998397827244,101.22249603271484
1637996236673,279.99998397827244,101.25563049316406
1637996236808,286.4321580586634,101.24237060546875
1637996236897,,101.36160278320312
1637996236898,296.20251269433084,
1637996236988,,101.33842468261719
1637996237033,307.79052798907594,
1637996237123,322.99739572383675,101.3748550415039
1637996237213,329.8701315043567,101.3748550415039
1637996237303,,101.43115997314453
1637996237348,338.562100050038,
1637996237438,,101.43115997314453
1637996237439,352.70805323638746,
1637996237528,370.8166029277889,101.4344711303711
1637996237618,,101.4510269165039
1637996237663,387.5338813482023,
1637996237753,406.59339274491816,101.5802001953125
1637996237843,428.172964031484,101.54376983642578
1637996237933,,101.7060546875
1637996237978,448.3733959171901,
1637996238068,469.15349211585084,101.64643859863281
1637996238157,,101.68949890136719
1637996238158,488.3720794840724,
1637996238248,505.8823557791,101.72262573242188
1637996238383,519.2878422776885,101.74580383300781
1637996238473,530.6427789294166,101.83853912353516
1637996238563,537.5375617838239,101.79216003417969
1637996238698,542.1686544527705,101.84846496582031
1637996238788,544.4947444617188,101.95777130126953
1637996238878,,101.9511489868164
1637996238879,546.8277618699892,
1637996239013,,102.01407623291016
1637996239014,546.8277618699892,
1637996239103,535.2323644849425,101.97102355957031
1637996239193,526.0804877418584,102.03395080566406
1637996239331,,102.11343383789062
1637996239373,505.8823557791,
1637996239418,486.2118955858545,102.07701110839844
1637996239508,467.0487265548845,102.156494140625
1637996239643,450.4249516907538,102.14987182617188
1637996239733,434.1736790364072,102.15980529785156
1637996239823,422.2222177481946,102.19624328613281
1637996239958,404.6639299320293,101.99420166015625
1637996240048,376.3440831270724,101.97764587402344
1637996240138,347.36840710415464,101.99420166015625
1637996240228,,101.98426818847656
1637996240229,317.88930735470086,
1637996240363,288.0503085911886,101.95446014404297
1637996240453,259.5325831483612,101.92465209960938
1637996240587,,101.93458557128906
1637996240588,230.76922230466616,
1637996240678,204.70588327163645,101.81204223632812
1637996240768,186.5585126786544,101.75904846191406
1637996240857,,101.7259292602539
1637996240903,168.9497669073066,
1637996240992,,101.76898956298828
1637996240993,158.3710396988616,
1637996241082,,101.57688903808594
1637996241083,147.98205771742826,
1637996241218,137.7777824496047,101.49407958984375
1637996241307,,101.39472198486328
1637996241353,127.75330450147598,
1637996241397,,101.42784881591797
1637996241398,119.12568877150498,
1637996241487,,101.42784881591797
1637996241533,115.46840766676681,
1637996241622,,101.39472198486328
1637996241623,115.46840766676681,
1637996241712,,101.37816619873047
1637996241713,122.80701137976004,
1637996241803,135.25499749373952,101.42121887207031
1637996241938,150.56180178614952,101.46759033203125
1637996242028,168.9497669073066,101.50733184814453
1637996242117,,101.54376983642578
1637996242118,189.3147555326545,
1637996242252,,101.5603256225586
1637996242253,210.4018886439673,
1637996242342,,101.61001586914062
1637996242343,232.25030803882208,
1637996242433,256.4417296444107,101.67955017089844
1637996242567,,101.68949890136719
1637996242568,279.99998397827244,
1637996242657,,101.72924041748047
1637996242658,302.7989619816315,
1637996242748,328.1452484350468,101.81866455078125
1637996242837,,101.82860565185547
1637996242838,352.70805323638746,
1637996242972,,101.8551025390625
1637996242973,380.05392496390925,
1637996243063,402.7397376024876,101.86834716796875
1637996243197,,101.9014663696289
1637996243198,418.28254902895475,
1637996243333,,101.92465209960938
1637996243334,430.1675983383237,
1637996243377,,101.87165832519531
1637996243378,440.2250463808651,
1637996243468,,101.91140747070312
1637996243513,440.2250463808651,
1637996243602,,101.95446014404297
1637996243603,440.2250463808651,
1637996243692,,101.96107482910156
1637996243693,438.2022389738328,
1637996243827,,102.01737976074219
1637996243828,434.1736790364072,
1637996243917,,101.96440124511719
1637996243918,422.2222177481946,
1637996244007,,102.0107650756836
1637996244008,404.6639299320293,
1637996244098,383.78379367580396,102.11343383789062
1637996244232,,102.04388427734375
1637996244233,368.98394781041407,
1637996244322,,102.05712890625
1637996244323,350.92347092875866,
1637996244413,333.3333333333333,102.07701110839844
1637996244548,314.5057945404732,101.99420166015625
1637996244638,296.20251269433084,101.95777130126953
1637996244728,283.20802140395097,101.98095703125
1637996244863,275.2179175532079,101.99752044677734
1637996244953,268.897150255812,101.9014663696289
1637996245043,,101.98095703125
1637996245044,265.7601990281764,
1637996245178,268.897150255812,102.03395080566406
1637996245268,,102.01407623291016
1637996245269,272.0497037830848,
1637996245358,276.8079714917693,102.004150390625
1637996245493,,102.14656066894531
1637996245494,281.601993764116,
1637996245583,,102.13993835449219
1637996245584,292.9292943401977,
1637996245674,,102.12006378173828
1637996245675,307.79052798907594,
1637996245808,326.4248454653038,102.1266860961914
1637996245898,340.31413570085226,102.21279907226562
1637996245989,358.09019428186605,102.23267364501953
1637996246123,374.4966447746951,102.255859375
1637996246213,393.1972616929975,102.21942138671875
1637996246303,,102.29228973388672
1637996246304,410.46831686327073,
1637996246438,,102.28897857666016
1637996246439,422.2222177481946,
1637996246528,428.172964031484,102.26248168945312
1637996246618,432.16781156046505,102.30884552001953
1637996246753,428.172964031484,102.24922943115234
1637996246843,,102.21611022949219
1637996246844,420.2496346377629,
1637996246933,412.41379785027436,102.23929595947266
1637996247068,398.90710798281384,102.156494140625
1637996247158,,102.1366195678711
1637996247159,380.05392496390925,
1637996247248,359.8937523746633,102.0306396484375
1637996247383,342.07078427296346,101.91471862792969
1637996247473,,101.91140747070312
1637996247474,331.599453730682,
1637996247563,,101.88821411132812
1637996247564,324.70891344200567,
1637996247698,,101.92134094238281
1637996247699,319.5876414343309,
1637996247789,317.88930735470086,102.01407623291016
1637996247878,,101.99752044677734
1637996247923,319.5876414343309,
1637996247968,321.29033839516615,102.01737976074219
1637996248103,324.70891344200567,102.05050659179688
1637996248193,329.8701315043567,102.07368469238281
1637996248283,,102.07368469238281
1637996248328,336.81462308726606,
1637996248418,347.36840710415464,102.156494140625
1637996248508,359.8937523746633,102.21942138671875
1637996248598,,102.20286560058594
1637996248643,370.8166029277889,
1637996248733,383.78379367580396,102.21942138671875
1637996248823,406.59339274491816,102.27572631835938
1637996248913,,102.32209777832031
1637996248914,430.1675983383237,
1637996249048,,102.27241516113281
1637996249049,448.3733959171901,
1637996249138,454.5454446934474,102.47114562988281
1637996249228,456.61453030681747,102.38502502441406
1637996249363,,102.34197998046875
1637996249364,458.6894462267708,
1637996249453,,102.39164733886719
1637996249454,456.61453030681747,
1637996249543,446.3276673833569,102.36846923828125
1637996249678,432.16781156046505,102.40489959716797
1637996249768,414.36462669282946,102.43470764160156
1637996249858,398.90710798281384,102.31547546386719
1637996249993,,102.16311645507812
1637996249994,381.91632522962715,
1637996250083,361.70212582475517,102.1101303100586
1637996250173,,101.98757934570312
1637996250174,340.31413570085226,
1637996250308,319.5876414343309,101.83853912353516
1637996250398,,101.67955017089844
1637996250399,302.7989619816315,
1637996250488,292.9292943401977,101.69943237304688
1637996250623,286.4321580586634,101.66632080078125
1637996250713,,101.73255157470703
1637996250714,284.818082749614,
1637996250803,,101.72262573242188
1637996250804,288.0503085911886,
1637996250939,292.9292943401977,101.70274353027344
1637996251028,296.20251269433084,101.79548645019531
1637996251119,301.1436022033441,101.78885650634766
1637996251208,312.8205357688906,101.88159942626953
1637996251343,,101.9014663696289
1637996251344,328.1452484350468,
1637996251433,343.83201949125566,101.93458557128906
1637996251523,358.09019428186605,101.98095703125
1637996251658,376.3440831270724,101.99420166015625
1637996251748,395.09536990077555,102.08031463623047
1637996251838,,102.10018920898438
1637996251883,414.36462669282946,
1637996251973,438.2022389738328,102.05712890625
1637996252063,454.5454446934474,102.17306518554688
1637996252198,,102.19292449951172
1637996252199,464.9499278348915,
1637996252288,,102.23929595947266
1637996252289,462.8571378124004,
1637996252379,448.3733959171901,102.18299102783203
1637996252468,,102.23929595947266
1637996252469,430.1675983383237,
1637996252603,,102.26910400390625
1637996252604,408.52821187382904,
1637996252693,,102.31547546386719
1637996252694,389.4165479267486,
1637996252783,,102.33865356445312
1637996252784,370.8166029277889,
1637996252918,,102.26910400390625
1637996252919,347.36840710415464,
1637996253008,328.1452484350468,102.26910400390625
1637996253098,,102.38833618164062
1637996253099,316.1953882543661,
1637996253233,306.1224281266563,102.30553436279297
1637996253323,,102.3817138671875
1637996253324,299.49238506188277,
1637996253414,296.20251269433084,102.44795227050781
1637996253548,296.20251269433084,102.42808532714844
1637996253638,294.5638439466953,102.4777603149414
1637996253728,297.84538613132423,102.48770141601562
1637996253818,,102.49101257324219
1637996253863,299.49238506188277,
1637996253954,307.79052798907594,102.507568359375
1637996254043,324.70891344200567,102.55062866210938
1637996254133,,102.58042907714844
1637996254178,345.5979011846211,
1637996254268,365.3333372819689,102.57381439208984
1637996254358,,102.6864242553711
1637996254359,387.5338813482023,
1637996254448,,102.71292114257812
1637996254493,408.52821187382904,
1637996254584,432.16781156046505,102.75267028808594
1637996254673,,102.81558990478516
1637996254674,452.4822852647644,
1637996254763,,102.782470703125
1637996254808,469.15349211585084,
1637996254898,477.6334782907746,102.82553100585938
1637996254988,486.2118955858545,102.82553100585938
1637996255078,,102.83877563476562
1637996255079,488.3720794840724,
1637996255213,,102.82884216308594
1637996255214,490.538577934194,
1637996255303,,102.86195373535156
1637996255304,492.711360672877,
1637996255393,,102.84539794921875
1637996255394,492.711360672877,
1637996255529,490.538577934194,102.89176940917969
1637996255618,,102.90501403808594
1637996255619,488.3720794840724,
1637996255708,,102.82553100585938
1637996255709,486.2118955858545,
1637996255843,481.9102576711703,102.82553100585938
1637996255933,,102.82220458984375
1637996255934,477.6334782907746,
1637996256023,,102.81890106201172
1637996256024,471.2643936455603,
1637996256158,,102.73609924316406
1637996256159,467.0487265548845,
1637996256248,,102.73609924316406
1637996256250,460.77034690833864,
1637996256338,456.61453030681747,102.72285461425781
1637996256473,452.4822852647644,102.70629119873047
1637996256563,448.3733959171901,102.74272918701172
1637996256653,446.3276673833569,102.75928497314453
1637996256743,442.2535116221788,102.71623229980469
1637996256878,438.2022389738328,102.76922607421875
1637996256969,436.1851437413944,102.64998626708984
1637996257059,,102.74272918701172
1637996257104,434.1736790364072,
1637996257193,430.1675983383237,102.70629119873047
1637996257283,428.172964031484,102.62350463867188
1637996257373,,102.63011932373047
1637996257418,424.2002776014619,
1637996257508,,102.68973541259766
1637996257509,422.2222177481946,
1637996257598,,102.6268081665039
1637996257599,418.28254902895475,
1637996257688,,102.54731750488281
1637996257733,414.36462669282946,
1637996257824,410.46831686327073,102.55393981933594
1637996257913,404.6639299320293,102.43801879882812
1637996258003,,102.36515045166016
1637996258004,398.90710798281384,
1637996258138,,102.32209777832031
1637996258139,391.3043437698163,
1637996258228,,102.20948791503906
1637996258229,385.65628121334447,
1637996258318,376.3440831270724,102.18962097167969
1637996258453,,102.1101303100586
1637996258454,365.3333372819689,
1637996258543,,101.93458557128906
1637996258544,356.29139601653634,
1637996258633,343.83201949125566,101.81535339355469
1637996258768,333.3333333333333,101.65637969970703
1637996258859,319.5876414343309,101.54376983642578
1637996258949,309.4629325840259,101.454345703125
1637996259083,304.45860889776407,101.43777465820312
