timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1638263225396,1197.4248951544064,
1638263225485,,120.60456848144531
1638263225486,1197.4248951544064,
1638263225576,1192.7194221445839,120.62445068359375
1638263225710,,120.59463500976562
1638263225711,1183.3688073725812,
1638263225801,,120.62112426757812
1638263225806,1174.0976003565147,
1638263225890,,120.59795379638672
1638263225891,1155.7894890576522,
1638263226026,1120.0827850492872,120.62112426757812
1638263226115,1072.874460787925,120.69731140136719
1638263226205,,120.68075561523438
1638263226206,1019.7238071354342,
1638263226341,,120.59463500976562
1638263226342,976.83389950193,
1638263226430,950.4761667359719,120.58137512207031
1638263226522,,120.69068908691406
1638263226523,928.4369544251069,
1638263226655,,120.63768005371094
1638263226656,910.4478583885156,
1638263226745,896.2963675275317,120.55156707763672
1638263226835,889.2988045798326,120.5648193359375
1638263226926,,120.5416488647461
1638263226971,878.8990460424645,
1638263227060,,120.54495239257812
1638263227061,872.0293067100224,
1638263227151,868.6130555464089,120.50851440429688
1638263227240,,120.45553588867188
1638263227241,868.6130555464089,
1638263227375,872.0293067100224,120.40916442871094
1638263227465,875.4579175087867,120.40916442871094
1638263227555,,120.44559478759766
1638263227556,889.2988045798326,
1638263227690,,120.43234252929688
1638263227735,910.4478583885156,
1638263227780,950.4761667359719,120.32304382324219
1638263227870,,120.339599609375
1638263227871,996.1013793365505,
1638263228005,,120.34292602539062
1638263228006,1039.840688317701,
1638263228095,1068.6868156689625,120.3131103515625
1638263228185,1094.0694595065177,120.2932357788086
1638263228320,1111.340187337602,120.339599609375
1638263228410,,120.26012420654297
1638263228411,1128.8980866510478,
1638263228500,,120.37273406982422
1638263228501,1137.7870371123897,
1638263228635,1146.7504530347587,120.3164291381836
1638263228725,,120.3363037109375
1638263228726,1155.7894890576522,
1638263228815,,120.32634735107422
1638263228816,1155.7894890576522,
1638263228950,,120.38265228271484
1638263228951,1155.7894890576522,
1638263229040,,120.37273406982422
1638263229041,1151.2605238075307,
1638263229130,,120.339599609375
1638263229131,1142.2594045403562,
1638263229221,1128.8980866510478,120.37273406982422
1638263229355,,120.36609649658203
1638263229356,1106.9959102976018,
1638263229445,,120.36277770996094
1638263229446,1089.79589503589,
1638263229535,,120.40916442871094
1638263229536,1056.2249167911723,
1638263229670,1015.7480391235656,120.45883178710938
1638263229760,976.83389950193,120.36277770996094
1638263229850,,120.40916442871094
1638263229851,943.0740682197406,
1638263229986,921.2006631109815,120.44559478759766
1638263230075,,120.35948181152344
1638263230076,899.8144079579533,
1638263230165,,120.35615539550781
1638263230166,885.8195095103594,
