timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1637996664498,665.0406011632768,
1637996664585,,99.34126281738281
1637996664586,638.4000060882569,
1637996664721,,99.39424133300781
1637996664722,615.1419248381557,
1637996664813,,99.53998565673828
1637996664814,595.0155666013057,
1637996664901,,99.56979370117188
1637996664945,575.3845976564311,
1637996665035,,99.5267333984375
1637996665036,558.5997077486041,
1637996665126,,99.66584014892578
1637996665128,539.8496381892382,
1637996665218,,99.68902587890625
1637996665263,512.555414357086,
1637996665350,,99.69895935058594
1637996665351,488.3720794840724,
1637996665440,,99.81488037109375
1637996665441,464.9499278348915,
1637996665530,,99.78507232666016
1637996665531,446.3276673833569,
1637996665665,,99.81488037109375
1637996665666,428.172964031484,
1637996665755,,99.91093444824219
1637996665757,410.46831686327073,
1637996665845,,99.96392059326172
1637996665846,391.3043437698163,
1637996665980,,99.927490234375
1637996665981,370.8166029277889,
1637996666070,,100.06990051269531
1637996666071,350.92347092875866,
1637996666161,,100.14608764648438
1637996666162,335.0717080572195,
1637996666295,,100.07984161376953
1637996666296,322.99739572383675,
1637996666385,,100.11297607421875
1637996666386,314.5057945404732,
1637996666477,,100.21232604980469
1637996666479,309.4629325840259,
1637996666611,307.79052798907594,100.19245147705078
1637996666700,,100.25869750976562
1637996666702,309.4629325840259,
1637996666790,,100.44747924804688
1637996666792,316.1953882543661,
1637996666927,,100.53028106689453
1637996666929,329.8701315043567,
1637996667018,345.5979011846211,100.64950561523438
1637996667105,,100.74555969238281
1637996667106,361.70212582475517,
1637996667195,,100.91447448730469
1637996667196,380.05392496390925,
1637996667330,,100.97410583496094
1637996667331,406.59339274491816,
1637996667421,436.1851437413944,101.16287994384766
1637996667510,,101.26224517822266
1637996667511,467.0487265548845,
1637996667645,,101.3814697265625
1637996667646,499.26793627545976,
1637996667736,,101.47090148925781
1637996667737,535.2323644849425,
1637996667825,,101.60338592529297
1637996667826,570.552148073805,
1637996667960,,101.7855453491211
1637996667962,605.0156983991758,
1637996668051,,101.85841369628906
1637996668052,641.0256645383223,
1637996668140,,101.9312744140625
1637996668141,667.7524419595793,
1637996668277,,102.09356689453125
1637996668278,692.5619384384471,
1637996668365,,102.22604370117188
1637996668367,709.515908057869,
1637996668455,,102.3519058227539
1637996668457,723.9057285546821,
1637996668545,,102.44795227050781
1637996668546,735.5932215279939,
1637996668680,,102.52412414550781
1637996668681,741.496653960426,
1637996668770,,102.64006042480469
1637996668771,747.4403271676648,
1637996668860,,102.76922607421875
1637996668861,750.4272956821711,
1637996668996,,102.86195373535156
1637996668997,753.4246993659943,
1637996669085,,103.0076904296875
1637996669086,756.4322287469943,
1637996669175,,103.08717346191406
1637996669177,762.4784534552823,
1637996669310,,103.22628784179688
1637996669311,765.5172086527472,
1637996669400,,103.27264404296875
1637996669401,771.6262288278092,
1637996669490,,103.36538696289062
1637996669536,774.6967007035672,
1637996669626,,103.5343017578125
1637996669628,774.6967007035672,
1637996669715,,103.58729553222656
1637996669717,768.5664800300808,
1637996669850,,103.57405090332031
1637996669851,765.5172086527472,
1637996669940,,103.7297134399414
1637996669941,759.4501139545272,
1637996670030,,103.81251525878906
1637996670031,753.4246993659943,
1637996670121,,103.86219787597656
1637996670122,747.4403271676648,
