c1,c2
0.020998800187241,0.132499588612809
0.025843423636152,2.39778399429544
0.022729022847566,2.22353134770446
0.023421111911696,2.08096100049367
0.024113200975826,1.93839065328287
0.024805290039956,1.79582030607208
0.025497379104086,1.65324995886128
0.026189468168217,1.51067961165049
0.026881557232347,1.3681092644397
0.027573646296477,1.2255389172289
0.028265735360607,1.0829685700181
0.028957824424737,0.94039822280731
0.029649913488867,0.797827875596518
0.030342002552997,0.655257528385722
0.031034091617127,0.512687181174925
0.031726180681257,0.370116833964133
0.020306711123111,0.275069935823602
0.047144387054377,2.90470078437826
0.044068435658243,2.72252756294224
0.044760524722373,2.57995721573145
0.076308251228969,3.42349843672865
0.065407848468921,3.22152377818002
0.066099937533051,3.07895343096923
0.085939824038113,3.88685206516373
0.086631913102243,3.74428171795294
0.087324002166373,3.60171137074214
0.111508670018474,4.3304042564862
0.10843271862234,4.14823103505019
0.109067133597793,4.01754155010696
0.129541435078307,4.69475069935824
0.130233524142437,4.55218035214744
0.163646046182939,5.01157369316
0.15261107054931,4.83732104656903
0.142691127296779,4.43337172947178
0.178333714099477,5.24919093851133
0.163107754688616,5.12246174099062
0.201018855645963,5.47096703417256
0.255184437262254,5.73432614777028
0.232201312924268,5.57393450715814
0.301794713261792,5.92243980034008
0.372618494157769,6.01748669848061
0.44374987019336,6.04916899786079
0.515381088330822,5.97788382425539
0.563558177072766,5.84323405188964
0.635035597640421,5.80363117766442
0.701005142739375,5.67492183643245
0.77860562905496,5.59769623169327
0.850121499015067,5.550172782623
0.909698832618931,5.51453019582031
0.945898935612178,5.39968186056717
1.01726100800248,5.38384071087708
1.08877687796259,5.33631726180681
1.13683861852718,5.2254292139762
1.20827758970238,5.19374691459602
1.26791259739492,5.14622346552575
1.30409347569194,5.03533541769514
1.37568624443695,4.97197081893478
1.43545582500308,4.89672535790686
1.47165592799632,4.78187702265372
1.53136783447377,4.71851242389337
1.56754871277079,4.60762437606275
1.6392183803007,4.52841862761231
1.69891106208192,4.46901431627448
1.73514961446762,4.3462454061763
1.79488074564129,4.27892051999342
1.83111929802699,4.15615160989524
1.88725541100643,4.01358126268444
1.95104295308375,3.92645493938895
2.01110090409326,3.7918051670232
2.0235585072476,3.67299654434754
2.07173559598955,3.53834677198179
2.12787170896899,3.395776424771
2.19185149800857,3.26904722725029
2.24014393492786,3.11063573034941
2.2962800479073,2.96806538313861
2.36014448876953,2.86509791015304
2.42615248326093,2.72846799407603
2.50379141896897,2.6433218144918
2.55193005831846,2.5165926169711
2.62359972584838,2.43738686852065
2.67177681459032,2.3027370961549
2.74348493151269,2.21561077285942
2.79170046964708,2.07304042564862
2.85141237612453,2.00967582688827
2.88767015320645,1.88294662936756
2.95926292195146,1.81958203060721
3.01895560373268,1.76017771926938
3.05515570672593,1.64532938401624
3.11486761320337,1.58196478525589
3.15104849150039,1.47107673742527
3.2226412602454,1.40771213866491
3.2707798995949,1.28098294114421
3.34233421894746,1.2255389172289
3.41396543708492,1.1542537436235
3.46202717764951,1.04336569579289
3.53361994639452,0.980001097032531
3.58175858574401,0.853271899511825
3.65335135448902,0.789907300751473
3.70148999383851,0.663178103230766
3.77304431319107,0.607734079315456
3.84456018315118,0.560210630245191
3.91615295189619,0.496846031484839
3.94029917035584,0.417640283034398
4.01173814153104,0.385957983654219
4.08325401149115,0.338434534583953
4.13123885327084,0.243387636443426
4.20267782444604,0.21170533706325
4.27403989683634,0.195864187373161
4.345517317404,0.15626131314794
