,Volume,time
0,1.9966285460918557e-12,0.0
1,3.9923324912191196e-12,6.25e-05
2,5.987109551623743e-12,0.000125
3,7.980958840949617e-12,0.0001875
4,9.973879296747743e-12,0.00025
5,1.1965868303476435e-11,0.0003125
6,1.395692424172785e-11,0.000375
7,1.5947048483143865e-11,0.0004375
8,1.793624424683995e-11,0.0005
9,1.9924515939361386e-11,0.0005625
10,2.191186974917252e-11,0.000625
11,2.3898312464662736e-11,0.0006875
12,2.588384924745164e-11,0.00075
13,2.786848282994336e-11,0.0008125
14,2.985221373090719e-11,0.000875
15,3.183504255621875e-11,0.0009375
16,3.381697190313053e-11,0.001
17,3.579800413431481e-11,0.0010625
18,3.777814172517051e-11,0.001125
19,3.9757387654208084e-11,0.0011875
20,4.173574315410695e-11,0.00125
21,4.371320679066677e-11,0.0013125
22,4.568977802328951e-11,0.001375
23,4.766545767779832e-11,0.0014375
24,4.9640246124771816e-11,0.0015
25,5.161414664469933e-11,0.0015625
26,5.358716339340889e-11,0.001625
27,5.555929878592467e-11,0.0016875
28,5.7530556963081384e-11,0.00175
29,5.95009417767396e-11,0.0018125
30,6.147045682045871e-11,0.001875
31,6.343910698393138e-11,0.0019375
32,6.540689810262069e-11,0.002
33,6.737383556629691e-11,0.0020625
34,6.933992640066448e-11,0.002125
35,7.130517900216058e-11,0.0021875
36,7.32695995162315e-11,0.00225
37,7.523319423061108e-11,0.0023125
38,7.719596857168775e-11,0.002375
39,7.91579263207019e-11,0.0024375
40,8.111907357638184e-11,0.0025
41,8.307941680069184e-11,0.0025625
42,8.503896290973597e-11,0.002625
43,8.699771872131345e-11,0.0026875
44,8.89556906969888e-11,0.00275
45,9.09128853337265e-11,0.0028125
46,9.286931141956876e-11,0.002875
47,9.482497794254085e-11,0.0029375
48,9.677989321467e-11,0.003
49,9.873406519026455e-11,0.0030625
50,1.0068750190602937e-10,0.003125
51,1.0264021219769379e-10,0.0031875
52,1.0459220554492353e-10,0.00325
53,1.0654349364189378e-10,0.0033125
54,1.084940885540284e-10,0.003375
55,1.1044400175415042e-10,0.0034375
56,1.1239324469159422e-10,0.0035
57,1.1434182840666172e-10,0.0035625
58,1.1628976474554095e-10,0.003625
59,1.182370659984334e-10,0.0036875
60,1.201837436671472e-10,0.00375
61,1.2212981017227458e-10,0.0038125
62,1.2407527753475622e-10,0.003875
63,1.2602015581929948e-10,0.0039375
64,1.2796445465394194e-10,0.004
65,1.29908183941235e-10,0.0040625
66,1.3185135283054886e-10,0.004125
67,1.3379397080602414e-10,0.0041875
68,1.3573604998686351e-10,0.00425
69,1.3767760484690897e-10,0.0043125
70,1.3961864935545336e-10,0.004375
71,1.4155919709173528e-10,0.0044375
72,1.4349926118941614e-10,0.0045
73,1.4543885267954692e-10,0.0045625
74,1.4737798197800033e-10,0.004625
75,1.4931666076203235e-10,0.0046875
76,1.5125490130942198e-10,0.00475
77,1.531927162690961e-10,0.0048125
78,1.5513011979633485e-10,0.004875
79,1.5706712605150473e-10,0.0049375
80,1.590037501136308e-10,0.005
81,1.609400091676711e-10,0.0050625
82,1.6287591967732078e-10,0.005125
83,1.6481149719116018e-10,0.0051875
84,1.6674675974891572e-10,0.00525
85,1.686817253625591e-10,0.0053125
86,1.7061641124012767e-10,0.005375
87,1.725508361379976e-10,0.0054375
88,1.7448501778519054e-10,0.0055
89,1.7641897359791628e-10,0.0055625
90,1.7835272146322946e-10,0.005625
91,1.8028627843608723e-10,0.0056875
92,1.8221966351251285e-10,0.00575
93,1.8415289602394121e-10,0.0058125
94,1.8608599292562592e-10,0.005875
95,1.880189686933169e-10,0.0059375
96,1.8995183811698274e-10,0.006
97,1.9188461481547063e-10,0.0060625
98,1.9381731278283544e-10,0.006125
99,1.9574995159368459e-10,0.0061875
100,1.9768255151394403e-10,0.00625
101,1.9961513683378106e-10,0.0063125
102,2.0154773579403348e-10,0.006375
103,2.0348037581494526e-10,0.0064375
104,2.0541308683278812e-10,0.0065
105,2.0734589571712082e-10,0.0065625
106,2.0927882755086155e-10,0.006625
107,2.1121190676979402e-10,0.0066875
108,2.131451531212226e-10,0.00675
109,2.1507858740196468e-10,0.0068125
110,2.1701223023163204e-10,0.006875
111,2.1894610647487738e-10,0.0069375
112,2.2088024232723882e-10,0.007
113,2.228146624645199e-10,0.0070625
114,2.2474939249521143e-10,0.007125
115,2.2668445703179134e-10,0.0071875
116,2.2861988116759887e-10,0.00725
117,2.3055568832537413e-10,0.0073125
118,2.3249190139057196e-10,0.007375
119,2.344285458528665e-10,0.0074375
120,2.3636564553506206e-10,0.0075
121,2.383032232083236e-10,0.0075625
122,2.402413005495222e-10,0.007625
123,2.421798999968702e-10,0.0076875
124,2.4411904314714217e-10,0.00775
125,2.4605875478205514e-10,0.0078125
126,2.4799905996255154e-10,0.007875
127,2.499399860385956e-10,0.0079375
128,2.51881561494587e-10,0.008
129,2.5382381519967395e-10,0.0080625
130,2.5576677790152996e-10,0.008125
131,2.577104776396658e-10,0.0081875
132,2.596549414924341e-10,0.00825
133,2.616001967738308e-10,0.0083125
134,2.635462672625146e-10,0.008375
135,2.65493176531027e-10,0.0084375
136,2.6744094722730465e-10,0.0085
137,2.6938959811120205e-10,0.0085625
138,2.7133914732341037e-10,0.008625
139,2.732896148578205e-10,0.0086875
140,2.7524102255089676e-10,0.00875
141,2.771933952230487e-10,0.0088125
142,2.791467603134705e-10,0.008875
143,2.8110114653881425e-10,0.0089375
144,2.830565855855304e-10,0.009
145,2.8501310958796705e-10,0.0090625
146,2.8697074972226917e-10,0.009125
147,2.8892953838696867e-10,0.0091875
148,2.908895061927698e-10,0.00925
149,2.9285068133596e-10,0.0093125
150,2.9481309270874804e-10,0.009375
151,2.967767698461357e-10,0.0094375
152,2.987417410935356e-10,0.0095
153,3.007080364115819e-10,0.0095625
154,3.0267568508469527e-10,0.009625
155,3.046447142972165e-10,0.0096875
156,3.066151502606433e-10,0.00975
157,3.0858701841060283e-10,0.0098125
158,3.105603455370567e-10,0.009875
159,3.125351563575034e-10,0.0099375
160,3.14511473828681e-10,0.01
161,3.164893213547324e-10,0.0100625
162,3.184687207165154e-10,0.010125
163,3.2044969450853617e-10,0.0101875
164,3.224322683645518e-10,0.01025
165,3.244164701638161e-10,0.0103125
166,3.264023302590794e-10,0.010375
167,3.2838988119766356e-10,0.0104375
168,3.3037915683465735e-10,0.0105
169,3.3237019005540423e-10,0.0105625
170,3.343630145536072e-10,0.010625
171,3.3635766258555353e-10,0.0106875
172,3.383541648109751e-10,0.01075
173,3.4035255200393846e-10,0.0108125
174,3.423528533096699e-10,0.010875
175,3.443550996289114e-10,0.0109375
176,3.4635932526163286e-10,0.011
177,3.4836556584955e-10,0.0110625
178,3.5037385535294903e-10,0.011125
179,3.523842260543587e-10,0.0111875
180,3.5439670873297645e-10,0.01125
181,3.5641133213132757e-10,0.0113125
182,3.584281274009124e-10,0.011375
183,3.6044712825359184e-10,0.0114375
184,3.6246836594681905e-10,0.0115
185,3.644918717942619e-10,0.0115625
186,3.66517679642529e-10,0.011625
187,3.685458240575304e-10,0.0116875
188,3.705763414532068e-10,0.01175
189,3.7260927073523264e-10,0.0118125
190,3.7464465222145107e-10,0.011875
191,3.7668252711664576e-10,0.0119375
192,3.787229355849715e-10,0.012
193,3.8076591673642806e-10,0.0120625
194,3.828115085246989e-10,0.012125
195,3.8485974779285385e-10,0.0121875
196,3.869106718217686e-10,0.01225
197,3.8896431835508955e-10,0.0123125
198,3.9102072552168e-10,0.012375
199,3.9307993083000094e-10,0.0124375
200,3.9514197092271664e-10,0.0125
201,3.972068842682002e-10,0.0125625
202,3.9927470909811784e-10,0.012625
203,4.013454818025944e-10,0.0126875
204,4.0341923879127433e-10,0.01275
205,4.054960144052782e-10,0.0128125
206,4.0757584123338733e-10,0.012875
207,4.096587523237616e-10,0.0129375
208,4.117447822575279e-10,0.013
209,4.138339664592271e-10,0.0130625
210,4.1592634196709977e-10,0.013125
211,4.1802194722631846e-10,0.0131875
212,4.201208196275956e-10,0.01325
213,4.222229929532833e-10,0.0133125
214,4.243284997412193e-10,0.013375
215,4.264373733555036e-10,0.0134375
216,4.2854964918437564e-10,0.0135
217,4.3066536406657476e-10,0.0135625
218,4.3278455869225746e-10,0.013625
219,4.349072742164881e-10,0.0136875
220,4.3703355212603846e-10,0.01375
221,4.3916343549555797e-10,0.0138125
222,4.412969699019268e-10,0.013875
223,4.434342029862126e-10,0.0139375
224,4.4557517849072435e-10,0.014
225,4.477199386070337e-10,0.0140625
226,4.4986852571939956e-10,0.014125
227,4.520209795724182e-10,0.0141875
228,4.541773402945476e-10,0.01425
229,4.5633765246723955e-10,0.0143125
230,4.585019637935704e-10,0.014375
231,4.6067032227402575e-10,0.0144375
232,4.628427788701613e-10,0.0145
233,4.6501938290109833e-10,0.0145625
234,4.672001790357219e-10,0.014625
235,4.693852128355336e-10,0.0146875
236,4.715745274829171e-10,0.01475
237,4.737681628461025e-10,0.0148125
238,4.759661594821956e-10,0.014875
239,4.781685559985317e-10,0.0149375
240,4.80375388886269e-10,0.015
241,4.825866980569387e-10,0.0150625
242,4.848025234369705e-10,0.015125
243,4.870229034052233e-10,0.0151875
244,4.892478794776267e-10,0.01525
245,4.914774916114978e-10,0.0153125
246,4.937117775387191e-10,0.015375
247,4.95950775569482e-10,0.0154375
248,4.981945224639795e-10,0.0155
249,5.00443056445828e-10,0.0155625
250,5.026964178906359e-10,0.015625
251,5.049546480757449e-10,0.0156875
252,5.072177916342617e-10,0.01575
253,5.094858929383056e-10,0.0158125
254,5.117589962382577e-10,0.015875
255,5.140371477431487e-10,0.0159375
256,5.163203962426328e-10,0.016
257,5.186087933241252e-10,0.0160625
258,5.209023918886509e-10,0.016125
259,5.232012478972876e-10,0.0161875
260,5.255054167819961e-10,0.01625
261,5.278149527848279e-10,0.0163125
262,5.301299113821458e-10,0.016375
263,5.324503482970221e-10,0.0164375
264,5.347763188365473e-10,0.0165
265,5.37107878048982e-10,0.0165625
266,5.394450796501282e-10,0.016625
267,5.41787977669489e-10,0.0166875
268,5.441366251793326e-10,0.01675
269,5.464910737563815e-10,0.0168125
270,5.4885137615399e-10,0.016875
271,5.512175832597319e-10,0.0169375
272,5.535897449994984e-10,0.017
273,5.55967911258093e-10,0.0170625
274,5.583521304043906e-10,0.017125
275,5.607424520855646e-10,0.0171875
276,5.631389305031711e-10,0.01725
277,5.655416229895396e-10,0.0173125
278,5.679505833306426e-10,0.017375
279,5.703658664318633e-10,0.0174375
280,5.727875259590086e-10,0.0175
281,5.752156133278399e-10,0.0175625
282,5.776501830001164e-10,0.017625
283,5.800912901578892e-10,0.0176875
284,5.825389895911203e-10,0.01775
285,5.849933371418606e-10,0.0178125
286,5.874543866050513e-10,0.017875
287,5.899221902990054e-10,0.0179375
288,5.923967996926192e-10,0.018
289,5.948782679890485e-10,0.0180625
290,5.973666518222928e-10,0.018125
291,5.998620097708459e-10,0.0181875
292,6.023644014549939e-10,0.01825
293,6.048738840706662e-10,0.0183125
294,6.073905142237008e-10,0.018375
295,6.099143512878591e-10,0.0184375
296,6.124454547042147e-10,0.0185
297,6.149838850517365e-10,0.0185625
298,6.17529700969193e-10,0.018625
299,6.200829598362078e-10,0.0186875
300,6.226437182921026e-10,0.01875
301,6.252120318257753e-10,0.0188125
302,6.27787955350316e-10,0.018875
303,6.303715460631991e-10,0.0189375
304,6.329628620287825e-10,0.019
305,6.355619615173771e-10,0.0190625
306,6.381689051044012e-10,0.019125
307,6.40783752772944e-10,0.0191875
308,6.434065651243106e-10,0.01925
309,6.460374004790244e-10,0.0193125
310,6.486763163505061e-10,0.019375
311,6.513233708316999e-10,0.0194375
312,6.539786188034483e-10,0.0195
313,6.566421154479224e-10,0.0195625
314,6.5931391698722e-10,0.019625
315,6.619940780531246e-10,0.0196875
316,6.64682654924352e-10,0.01975
317,6.673797057331122e-10,0.0198125
318,6.700852886650162e-10,0.019875
319,6.727994626151648e-10,0.0199375
320,6.755222845839378e-10,0.02
321,6.782538100972158e-10,0.0200625
322,6.809940941100558e-10,0.020125
323,6.837431911166426e-10,0.0201875
324,6.865011573788481e-10,0.02025
325,6.892680507137094e-10,0.0203125
326,6.920439298487567e-10,0.020375
327,6.948288548397409e-10,0.0204375
328,6.97622886891214e-10,0.0205
329,7.004260893520179e-10,0.0205625
330,7.032385259756345e-10,0.020625
331,7.060602612664236e-10,0.0206875
332,7.088913596182232e-10,0.02075
333,7.117318854760569e-10,0.0208125
334,7.145819057141348e-10,0.020875
335,7.174414882335065e-10,0.0209375
336,7.203107018655316e-10,0.021
337,7.231896160799839e-10,0.0210625
338,7.260783019385264e-10,0.021125
339,7.289768300322598e-10,0.0211875
340,7.318852671706183e-10,0.02125
341,7.348036810952528e-10,0.0213125
342,7.377321393989948e-10,0.021375
343,7.406707068935575e-10,0.0214375
344,7.436194497871377e-10,0.0215
345,7.465784351950836e-10,0.0215625
346,7.495477303939901e-10,0.021625
347,7.525274027195474e-10,0.0216875
348,7.55517517781389e-10,0.02175
349,7.585181397490391e-10,0.0218125
350,7.61529330677673e-10,0.021875
351,7.645511508400285e-10,0.0219375
352,7.675836632107089e-10,0.022
353,7.706269309463063e-10,0.0220625
354,7.736810140757037e-10,0.022125
355,7.767459750986753e-10,0.0221875
356,7.798218780718084e-10,0.02225
357,7.829087849386345e-10,0.0223125
358,7.860067595536829e-10,0.022375
359,7.891158697149559e-10,0.0224375
360,7.922361839886504e-10,0.0225
361,7.953677715059125e-10,0.0225625
362,7.985107044500735e-10,0.022625
363,8.016650552667455e-10,0.0226875
364,8.048308956569447e-10,0.02275
365,8.080082973269509e-10,0.0228125
366,8.111973299407848e-10,0.022875
367,8.143980632428989e-10,0.0229375
368,8.176105669427327e-10,0.023
369,8.208349108151534e-10,0.0230625
370,8.240711638731841e-10,0.023125
371,8.273193935576748e-10,0.0231875
372,8.305796697578505e-10,0.02325
373,8.338520620456237e-10,0.0233125
374,8.371366385330351e-10,0.023375
375,8.404334704485983e-10,0.0234375
376,8.437426300730373e-10,0.0235
377,8.470641896032514e-10,0.0235625
378,8.503982214209176e-10,0.023625
379,8.537447986809606e-10,0.0236875
380,8.571039959950361e-10,0.02375
381,8.604758874694866e-10,0.0238125
382,8.638605476896456e-10,0.023875
383,8.672580495922773e-10,0.0239375
384,8.70668464217625e-10,0.024
385,8.740918624059319e-10,0.0240625
386,8.775283133174617e-10,0.024125
387,8.80977886246829e-10,0.0241875
388,8.844406516747648e-10,0.02425
389,8.879166792901814e-10,0.0243125
390,8.914060397012156e-10,0.024375
391,8.94908805959343e-10,0.0244375
392,8.984250511206319e-10,0.0245
393,9.019548453699855e-10,0.0245625
394,9.054982560454405e-10,0.024625
395,9.09055350550926e-10,0.0246875
396,9.126261986551229e-10,0.02475
397,9.162108705454542e-10,0.0248125
398,9.198094364721964e-10,0.024875
399,9.234219694550268e-10,0.0249375
400,9.270485430886705e-10,0.025
401,9.306892297952601e-10,0.0250625
402,9.343441023880874e-10,0.025125
403,9.380132328082367e-10,0.0251875
404,9.416966957968876e-10,0.02525
405,9.45394566599913e-10,0.0253125
406,9.491069182704245e-10,0.025375
407,9.52833824415232e-10,0.0254375
408,9.565753557248287e-10,0.0255
409,9.603315828538163e-10,0.0255625
410,9.641025761231376e-10,0.025625
411,9.678884039031745e-10,0.0256875
412,9.716891383709971e-10,0.02575
413,9.75504852932834e-10,0.0258125
414,9.793356180481912e-10,0.025875
415,9.831815051260078e-10,0.0259375
416,9.870425864475603e-10,0.026
417,9.909189346126483e-10,0.0260625
418,9.948106224655672e-10,0.026125
419,9.987177236529634e-10,0.0261875
420,1.0026403100901913e-09,0.02625
421,1.006578453347704e-09,0.0263125
422,1.010532228246181e-09,0.026375
423,1.0145017096063964e-09,0.0264375
424,1.0184869730158211e-09,0.0265
425,1.0224880969569538e-09,0.0265625
426,1.0265051599227367e-09,0.026625
427,1.0305382421086346e-09,0.0266875
428,1.0345874262675278e-09,0.02675
429,1.0386527948597808e-09,0.0268125
430,1.0427344308004423e-09,0.026875
431,1.0468324188118002e-09,0.0269375
432,1.0509468431633274e-09,0.027
433,1.0550777888997176e-09,0.0270625
434,1.0592253434396726e-09,0.027125
435,1.0633895931086752e-09,0.0271875
436,1.0675706235753856e-09,0.02725
437,1.071768519936719e-09,0.0273125
438,1.075983365708868e-09,0.027375
439,1.0802152439024809e-09,0.0274375
440,1.0844642369383958e-09,0.0275
441,1.0887304253585002e-09,0.0275625
442,1.0930138893638161e-09,0.027625
443,1.0973147101597024e-09,0.0276875
444,1.1016329693561957e-09,0.02775
445,1.105968749426004e-09,0.0278125
446,1.1103221357724989e-09,0.027875
447,1.1146932150869294e-09,0.0279375
448,1.119082073972369e-09,0.028
449,1.1234887989358287e-09,0.0280625
450,1.1279134768533678e-09,0.028125
451,1.1323561952899778e-09,0.0281875
452,1.136817041184971e-09,0.02825
453,1.141296102569859e-09,0.0283125
454,1.145793469980338e-09,0.028375
455,1.1503092334805926e-09,0.0284375
456,1.1548434836272872e-09,0.0285
457,1.1593963110365992e-09,0.0285625
458,1.1639678037509268e-09,0.028625
459,1.1685580484687416e-09,0.0286875
460,1.1731671327368328e-09,0.02875
461,1.1777951426577874e-09,0.0288125
462,1.1824421641399645e-09,0.028875
463,1.1871082869888995e-09,0.0289375
464,1.1917936020754296e-09,0.029
465,1.196498202574122e-09,0.0290625
466,1.2012221828756246e-09,0.029125
467,1.2059656367381534e-09,0.0291875
468,1.2107286587949586e-09,0.02925
469,1.2155113430880127e-09,0.0293125
470,1.2203137809820429e-09,0.029375
471,1.2251360619108788e-09,0.0294375
472,1.2299782726447895e-09,0.0295
473,1.2348404977276155e-09,0.0295625
474,1.2397228204919658e-09,0.029625
475,1.2446253237740904e-09,0.0296875
476,1.2495480913754486e-09,0.02975
477,1.2544912082781748e-09,0.0298125
478,1.259454759585054e-09,0.029875
479,1.264438832572802e-09,0.0299375
480,1.2694435165636734e-09,0.03
481,1.2744688996639958e-09,0.0300625
482,1.2795150690930286e-09,0.030125
483,1.2845821130437105e-09,0.0301875
484,1.2896701209194694e-09,0.03025
485,1.2947791800448462e-09,0.0303125
486,1.2999093760374114e-09,0.030375
487,1.3050607956957945e-09,0.0304375
488,1.3102335264126121e-09,0.0305
489,1.3154276585945182e-09,0.0305625
490,1.3206432839850698e-09,0.030625
491,1.325880493833458e-09,0.0306875
492,1.3311393811788144e-09,0.03075
493,1.3364200390041246e-09,0.0308125
494,1.3417225592894043e-09,0.030875
495,1.3470470335351094e-09,0.0309375
496,1.3523935535973109e-09,0.031
497,1.3577622127414445e-09,0.0310625
498,1.3631531031828706e-09,0.031125
499,1.3685663184787711e-09,0.0311875
500,1.3740019541715694e-09,0.03125
501,1.3794601026549453e-09,0.0313125
502,1.3849408579943609e-09,0.031375
503,1.390444317096053e-09,0.0314375
504,1.3959705761601591e-09,0.0315
505,1.4015197321457557e-09,0.0315625
506,1.4070918823974408e-09,0.031625
507,1.41268712352564e-09,0.0316875
508,1.4183055485574192e-09,0.03175
509,1.42394725054786e-09,0.0318125
510,1.4296123230652127e-09,0.031875
511,1.4353008580451318e-09,0.0319375
512,1.4410129471561978e-09,0.032
513,1.4467486824700195e-09,0.0320625
514,1.4525081566963426e-09,0.032125
515,1.4582914624278572e-09,0.0321875
516,1.464098690880941e-09,0.03225
517,1.46992993396324e-09,0.0323125
518,1.4757852887167902e-09,0.032375
519,1.4816648509062706e-09,0.0324375
520,1.4875687192121784e-09,0.0325
521,1.4934969928423592e-09,0.0325625
522,1.4994497697055277e-09,0.032625
523,1.5054271478927602e-09,0.0326875
524,1.5114292260432096e-09,0.03275
525,1.5174561029963224e-09,0.0328125
526,1.5235078780951885e-09,0.032875
527,1.5295846524747391e-09,0.0329375
528,1.5356865250636175e-09,0.033
529,1.541813593219856e-09,0.0330625
530,1.5479659562316846e-09,0.033125
531,1.5541437129271922e-09,0.0331875
532,1.5603469633955406e-09,0.03325
533,1.5665758114870606e-09,0.0333125
534,1.5728303597396044e-09,0.033375
535,1.5791107117046888e-09,0.0334375
536,1.5854169722303577e-09,0.0335
537,1.5917492438756778e-09,0.0335625
538,1.5981076283418068e-09,0.033625
539,1.6044922263430692e-09,0.0336875
540,1.6109031384507906e-09,0.03375
541,1.6173404652014303e-09,0.0338125
542,1.623804305838768e-09,0.033875
543,1.6302947585034219e-09,0.0339375
544,1.6368119222864982e-09,0.034
545,1.643355894510824e-09,0.0340625
546,1.6499267701810597e-09,0.034125
547,1.6565246475314232e-09,0.0341875
548,1.6631496246672173e-09,0.03425
549,1.669801801031177e-09,0.0343125
550,1.6764812774302806e-09,0.034375
551,1.6831881532388283e-09,0.0344375
552,1.6899225296711661e-09,0.0345
553,1.6966845066458037e-09,0.0345625
554,1.7034741855045227e-09,0.034625
555,1.7102916691546296e-09,0.0346875
556,1.7171370568130117e-09,0.03475
557,1.7240104463436122e-09,0.0348125
558,1.7309119377090209e-09,0.034875
559,1.7378416311372611e-09,0.0349375
560,1.7447996262883445e-09,0.035
561,1.7517860274984572e-09,0.0350625
562,1.7588009413783793e-09,0.035125
563,1.7658444745218312e-09,0.0351875
564,1.7729167356428214e-09,0.03525
565,1.7800178344911483e-09,0.0353125
566,1.7871478820903766e-09,0.035375
567,1.7943069898782806e-09,0.0354375
568,1.801495268924699e-09,0.0355
569,1.8087128298635814e-09,0.0355625
